segment,mean,median,max,sunlight_contamination
2019-03-03-11,3.50,3.50,9.04,0
2019-03-03-12,2.29,2.50,4.79,0
2019-03-03-13,9.60,11.23,17.67,0
2019-03-03-14,7.66,7.97,14.51,0
2019-03-03-15,15.92,11.58,80.68,0
2019-03-03-16,0.00,0.00,0.00,0
2019-03-03-17,0.00,0.00,0.00,0
2019-03-03-18,0.00,0.00,0.00,0
2019-03-03-19,0.00,0.00,0.00,0
2019-03-03-20,0.00,0.00,0.00,0
2019-03-03-21,0.00,0.00,0.00,0
2019-03-03-22,0.00,0.00,0.00,0
2019-03-03-23,0.00,0.00,0.00,0
2019-03-04-0,0.00,0.00,0.00,0
2019-03-04-1,0.00,0.00,0.00,0
2019-03-04-2,0.00,0.00,0.00,0
2019-03-04-3,0.00,0.00,0.00,0
2019-03-04-4,16.01,12.30,54.51,0
2019-03-04-5,6.69,6.69,22.64,0
2019-03-04-6,10.23,9.35,39.28,0
2019-03-04-7,5.67,5.68,13.41,0
2019-03-04-8,17.18,15.60,168.17,0
2019-03-04-9,58.97,52.82,215.11,0
2019-03-04-10,60.67,63.73,149.14,0
2019-03-04-11,109.27,113.21,192.02,0
2019-03-04-12,88.24,90.45,190.39,0
2019-03-04-13,102.86,102.73,200.17,0
2019-03-04-14,106.21,108.86,200.88,0
2019-03-04-15,35.53,35.94,151.84,0
2019-03-04-16,0.00,0.00,0.00,0
2019-03-04-17,0.00,0.00,0.00,0
2019-03-04-18,0.00,0.00,0.00,0
2019-03-04-19,0.00,0.00,0.00,0
2019-03-04-20,0.00,0.00,0.00,0
2019-03-04-21,0.00,0.00,0.00,0
2019-03-04-22,0.00,0.00,0.00,0
2019-03-04-23,0.00,0.00,0.00,0
2019-03-05-0,0.00,0.00,0.00,0
2019-03-05-1,0.00,0.00,0.00,0
2019-03-05-2,0.00,0.00,0.00,0
2019-03-05-3,0.00,0.00,0.00,0
2019-03-05-4,15.79,10.78,223.89,0
2019-03-05-5,4.58,3.92,27.78,0
2019-03-05-6,2.98,2.98,8.02,0
2019-03-05-7,2.86,2.91,6.17,0
2019-03-05-8,2.67,2.79,6.06,0
2019-03-05-9,2.41,2.50,17.62,0
2019-03-05-10,2.47,2.50,18.84,0
2019-03-05-11,3.55,3.79,13.48,0
2019-03-05-12,3.17,3.38,9.77,0
2019-03-05-13,7.12,3.91,42.81,0
2019-03-05-14,18.70,19.00,50.50,0
2019-03-05-15,23.43,24.70,124.98,0
2019-03-05-16,0.00,0.00,0.00,0
2019-03-05-17,0.00,0.00,0.00,0
2019-03-05-18,0.00,0.00,0.00,0
2019-03-05-19,0.00,0.00,0.00,0
2019-03-05-20,0.00,0.00,0.00,0
2019-03-05-21,0.00,0.00,0.00,0
2019-03-05-22,0.00,0.00,0.00,0
2019-03-05-23,0.00,0.00,0.00,0
2019-03-06-0,0.00,0.00,0.00,0
2019-03-06-1,0.00,0.00,0.00,0
2019-03-06-2,0.00,0.00,0.00,0
2019-03-06-3,0.00,0.00,0.00,0
2019-03-06-4,12.65,9.97,39.91,0
2019-03-06-5,4.76,5.16,10.29,0
2019-03-06-6,12.25,10.11,33.31,0
2019-03-06-7,7.42,5.89,25.29,0
2019-03-06-8,2.91,3.20,6.46,0
2019-03-06-9,3.02,3.38,15.49,0
2019-03-06-10,3.41,3.79,12.94,0
2019-03-06-11,4.24,4.51,10.49,0
2019-03-06-12,12.78,7.95,100.11,0
2019-03-06-13,41.84,35.26,121.24,0
2019-03-06-14,12.39,13.74,23.07,0
2019-03-06-15,15.96,15.02,43.78,0
2019-03-06-16,0.00,0.00,0.00,0
2019-03-06-17,0.00,0.00,0.00,0
2019-03-06-18,0.00,0.00,0.00,0
2019-03-06-19,0.00,0.00,0.00,0
2019-03-06-20,0.00,0.00,0.00,0
2019-03-06-21,0.00,0.00,0.00,0
2019-03-06-22,0.00,0.00,0.00,0
2019-03-06-23,0.00,0.00,0.00,0
2019-03-07-0,0.00,0.00,0.00,0
2019-03-07-1,0.00,0.00,0.00,0
2019-03-07-2,0.00,0.00,0.00,0
2019-03-07-3,0.00,0.00,0.00,0
2019-03-07-4,9.49,6.31,37.37,0
2019-03-07-5,2.60,2.51,8.03,0
2019-03-07-6,1.92,2.08,4.39,0
2019-03-07-7,1.85,2.01,4.28,0
2019-03-07-8,1.82,1.90,4.21,0
2019-03-07-9,1.96,2.08,6.02,0
2019-03-07-10,2.21,2.20,5.28,0
2019-03-07-11,2.03,2.20,4.58,0
2019-03-07-12,1.91,2.01,4.39,0
2019-03-07-13,3.84,2.91,17.19,0
2019-03-07-14,29.92,30.79,69.35,0
2019-03-07-15,32.19,34.19,86.47,0
2019-03-07-16,0.00,0.00,0.00,0
2019-03-07-17,0.00,0.00,0.00,0
2019-03-07-18,0.00,0.00,0.00,0
2019-03-07-19,0.00,0.00,0.00,0
2019-03-07-20,0.00,0.00,0.00,0
2019-03-07-21,0.00,0.00,0.00,0
2019-03-07-22,0.00,0.00,0.00,0
2019-03-07-23,0.00,0.00,0.00,0
2019-03-08-0,0.00,0.00,0.00,0
2019-03-08-1,0.00,0.00,0.00,0
2019-03-08-2,0.00,0.00,0.00,0
2019-03-08-3,0.00,0.00,0.00,0
2019-03-08-4,9.16,6.57,29.15,0
2019-03-08-5,4.75,4.80,12.89,0
2019-03-08-6,3.98,4.29,7.37,0
2019-03-08-7,6.06,5.88,17.10,0
2019-03-08-8,19.76,20.08,48.60,0
2019-03-08-9,25.12,25.95,63.94,0
2019-03-08-10,36.70,34.43,115.44,0
2019-03-08-11,7.67,7.68,22.84,0
2019-03-08-12,3.70,3.97,8.75,0
2019-03-08-13,1.89,2.20,7.39,0
2019-03-08-14,2.07,2.20,5.72,0
2019-03-08-15,9.20,4.99,39.48,0
2019-03-08-16,0.00,0.00,0.00,0
2019-03-08-17,0.00,0.00,0.00,0
2019-03-08-18,0.00,0.00,0.00,0
2019-03-08-19,0.00,0.00,0.00,0
2019-03-08-20,0.00,0.00,0.00,0
2019-03-08-21,0.00,0.00,0.00,0
2019-03-08-22,0.00,0.00,0.00,0
2019-03-08-23,0.00,0.00,0.00,0
2019-03-09-0,0.00,0.00,0.00,0
2019-03-09-1,0.00,0.00,0.00,0
2019-03-09-2,0.00,0.00,0.00,0
2019-03-09-3,0.00,0.00,0.00,0
2019-03-09-4,8.48,0.00,29.14,0
2019-03-09-5,4.77,4.70,14.50,0
2019-03-09-6,3.35,3.69,6.11,0
2019-03-09-7,3.49,3.81,6.37,0
2019-03-09-8,7.15,5.59,22.34,0
2019-03-09-9,15.08,14.81,40.07,0
2019-03-09-10,7.51,7.16,16.69,0
2019-03-09-11,3.57,3.79,6.58,0
2019-03-09-12,3.67,3.86,8.88,0
2019-03-09-13,29.39,26.18,84.15,0
2019-03-09-14,26.01,24.44,62.66,0
2019-03-09-15,16.48,6.83,112.67,0
2019-03-09-16,0.00,0.00,0.00,0
2019-03-09-17,0.00,0.00,0.00,0
2019-03-09-18,0.00,0.00,0.00,0
2019-03-09-19,0.00,0.00,0.00,0
2019-03-09-20,0.00,0.00,0.00,0
2019-03-09-21,0.00,0.00,0.00,0
2019-03-09-22,0.00,0.00,0.00,0
2019-03-09-23,0.00,0.00,0.00,0
2019-03-10-0,0.00,0.00,0.00,0
2019-03-10-1,0.00,0.00,0.00,0
2019-03-10-2,0.00,0.00,0.00,0
2019-03-10-3,0.00,0.00,0.00,0
2019-03-10-4,13.11,0.00,139.84,0
2019-03-10-5,7.86,7.48,45.36,0
2019-03-10-6,5.08,5.58,9.78,0
2019-03-10-7,5.19,5.75,10.87,0
2019-03-10-8,4.96,5.28,10.94,0
2019-03-10-9,4.14,4.68,9.13,0
2019-03-10-10,3.59,3.97,7.15,0
2019-03-10-11,3.49,3.78,7.15,0
2019-03-10-12,3.61,3.86,7.96,0
2019-03-10-13,3.38,3.68,6.35,0
2019-03-10-14,5.66,5.57,18.40,0
2019-03-10-15,16.95,5.48,60.60,0
2019-03-10-16,0.00,0.00,0.00,0
2019-03-10-17,0.00,0.00,0.00,0
2019-03-10-18,0.00,0.00,0.00,0
2019-03-10-19,0.00,0.00,0.00,0
2019-03-10-20,0.00,0.00,0.00,0
2019-03-10-21,0.00,0.00,0.00,0
2019-03-10-22,0.00,0.00,0.00,0
2019-03-10-23,0.00,0.00,0.00,0
2019-03-11-0,0.00,0.00,0.00,0
2019-03-11-1,0.00,0.00,0.00,0
2019-03-11-2,0.00,0.00,0.00,0
2019-03-11-3,0.00,0.00,0.00,0
2019-03-11-4,12.37,0.00,223.48,0
2019-03-11-5,8.04,4.86,223.30,0
2019-03-11-6,2.98,3.09,8.58,0
2019-03-11-7,3.12,3.09,7.73,0
2019-03-11-8,3.56,3.50,20.71,0
2019-03-11-9,3.58,3.38,12.41,0
2019-03-11-10,25.83,13.38,119.99,0
2019-03-11-11,33.06,30.16,81.54,0
2019-03-11-12,16.68,16.66,33.63,0
2019-03-11-13,12.32,11.32,29.66,0
2019-03-11-14,6.36,5.55,23.41,0
2019-03-11-15,12.70,0.00,43.33,0
2019-03-11-16,0.00,0.00,0.00,0
2019-03-11-17,0.00,0.00,0.00,0
2019-03-11-18,0.00,0.00,0.00,0
2019-03-11-19,0.00,0.00,0.00,0
2019-03-11-20,0.00,0.00,0.00,0
2019-03-11-21,0.00,0.00,0.00,0
2019-03-11-22,0.00,0.00,0.00,0
2019-03-11-23,0.00,0.00,0.00,0
2019-03-12-0,0.00,0.00,0.00,0
2019-03-12-1,0.00,0.00,0.00,0
2019-03-12-2,0.00,0.00,0.00,0
2019-03-12-3,0.00,0.00,0.00,0
2019-03-12-4,7.66,0.00,127.47,0
2019-03-12-5,10.87,8.72,124.70,0
2019-03-12-6,4.68,5.10,9.08,0
2019-03-12-7,27.95,17.19,133.88,0
2019-03-12-8,69.83,56.45,201.08,0
2019-03-12-9,30.65,32.05,75.56,0
2019-03-12-10,26.28,27.51,46.20,0
2019-03-12-11,34.49,36.48,75.31,0
2019-03-12-12,21.30,21.33,54.93,0
2019-03-12-13,25.57,26.48,57.29,0
2019-03-12-14,13.37,13.06,41.31,0
2019-03-12-15,11.96,0.00,49.29,0
2019-03-12-16,0.00,0.00,0.00,0
2019-03-12-17,0.00,0.00,0.00,0
2019-03-12-18,0.00,0.00,0.00,0
2019-03-12-19,0.00,0.00,0.00,0
2019-03-12-20,0.00,0.00,0.00,0
2019-03-12-21,0.00,0.00,0.00,0
2019-03-12-22,0.00,0.00,0.00,0
2019-03-12-23,0.00,0.00,0.00,0
2019-03-13-0,0.00,0.00,0.00,0
2019-03-13-1,0.00,0.00,0.00,0
2019-03-13-2,0.00,0.00,0.00,0
2019-03-13-3,0.00,0.00,0.00,0
2019-03-13-4,9.09,0.00,133.63,0
2019-03-13-5,12.64,8.07,136.10,0
2019-03-13-6,4.19,4.21,19.29,0
2019-03-13-7,4.61,4.39,26.66,0
2019-03-13-8,15.79,16.54,37.70,0
2019-03-13-9,17.08,17.82,31.25,0
2019-03-13-10,13.09,13.11,248.50,0
2019-03-13-11,10.13,10.23,23.53,0
2019-03-13-12,6.52,6.75,13.41,0
2019-03-13-13,3.84,3.97,14.85,0
2019-03-13-14,9.28,4.74,132.56,0
2019-03-13-15,13.68,0.00,144.03,0
2019-03-13-16,0.00,0.00,0.00,0
2019-03-13-17,0.00,0.00,0.00,0
2019-03-13-18,0.00,0.00,0.00,0
2019-03-13-19,0.00,0.00,0.00,0
2019-03-13-20,0.00,0.00,0.00,0
2019-03-13-21,0.00,0.00,0.00,0
2019-03-13-22,0.00,0.00,0.00,0
2019-03-13-23,0.00,0.00,0.00,0
2019-03-14-0,0.00,0.00,0.00,0
2019-03-14-1,0.00,0.00,0.00,0
2019-03-14-2,0.00,0.00,0.00,0
2019-03-14-3,0.00,0.00,0.00,0
2019-03-14-4,5.35,0.00,37.87,0
2019-03-14-5,18.62,18.33,37.81,0
2019-03-14-6,20.60,21.91,36.51,0
2019-03-14-7,19.01,20.23,31.97,0
2019-03-14-8,13.33,14.96,22.51,0
2019-03-14-9,10.78,11.68,18.15,0
2019-03-14-10,13.25,14.60,28.59,0
2019-03-14-11,46.32,41.23,112.87,0
2019-03-14-12,39.31,36.94,91.91,0
2019-03-14-13,21.25,22.14,50.00,0
2019-03-14-14,69.90,73.22,172.47,0
2019-03-14-15,23.54,0.00,111.76,0
2019-03-14-16,0.00,0.00,0.00,0
2019-03-14-17,0.00,0.00,0.00,0
2019-03-14-18,0.00,0.00,0.00,0
2019-03-14-19,0.00,0.00,0.00,0
2019-03-14-20,0.00,0.00,0.00,0
2019-03-14-21,0.00,0.00,0.00,0
2019-03-14-22,0.00,0.00,0.00,0
2019-03-14-23,0.00,0.00,0.00,0
2019-03-15-0,0.00,0.00,0.00,0
2019-03-15-1,0.00,0.00,0.00,0
2019-03-15-2,0.00,0.00,0.00,0
2019-03-15-3,0.00,0.00,0.00,0
2019-03-15-4,1.68,0.00,36.00,0
2019-03-15-5,22.57,26.11,41.06,0
2019-03-15-6,19.42,22.24,36.01,0
2019-03-15-7,18.85,21.05,31.11,0
2019-03-15-8,18.52,20.15,29.47,0
2019-03-15-9,15.40,16.68,26.35,0
2019-03-15-10,14.46,15.49,27.00,0
2019-03-15-11,8.95,9.57,24.37,0
2019-03-15-12,8.05,7.60,24.67,0
2019-03-15-13,5.90,5.59,23.56,0
2019-03-15-14,13.68,7.20,133.28,0
2019-03-15-15,5.23,0.00,136.93,0
2019-03-15-16,0.00,0.00,0.00,0
2019-03-15-17,0.00,0.00,0.00,0
2019-03-15-18,0.00,0.00,0.00,0
2019-03-15-19,0.00,0.00,0.00,0
2019-03-15-20,0.00,0.00,0.00,0
2019-03-15-21,0.00,0.00,0.00,0
2019-03-15-22,0.00,0.00,0.00,0
2019-03-15-23,0.00,0.00,0.00,0
2019-03-16-0,0.00,0.00,0.00,0
2019-03-16-1,0.00,0.00,0.00,0
2019-03-16-2,0.00,0.00,0.00,0
2019-03-16-3,0.00,0.00,0.00,0
2019-03-16-4,1.41,0.00,33.70,0
2019-03-16-5,19.04,22.05,47.73,0
2019-03-16-6,16.87,19.00,27.23,0
2019-03-16-7,17.35,19.59,29.58,0
2019-03-16-8,19.77,23.13,69.98,0
2019-03-16-9,87.70,90.69,214.62,0
2019-03-16-10,60.40,64.70,112.65,0
2019-03-16-11,43.19,43.13,97.84,0
2019-03-16-12,25.42,27.27,46.34,0
2019-03-16-13,20.78,22.27,37.55,0
2019-03-16-14,51.11,54.33,105.17,0
2019-03-16-15,10.58,0.00,101.37,0
2019-03-16-16,0.00,0.00,0.00,0
2019-03-16-17,0.00,0.00,0.00,0
2019-03-16-18,0.00,0.00,0.00,0
2019-03-16-19,0.00,0.00,0.00,0
2019-03-16-20,0.00,0.00,0.00,0
2019-03-16-21,0.00,0.00,0.00,0
2019-03-16-22,0.00,0.00,0.00,0
2019-03-16-23,0.00,0.00,0.00,0
2019-03-17-0,0.00,0.00,0.00,0
2019-03-17-1,0.00,0.00,0.00,0
2019-03-17-2,0.00,0.00,0.00,0
2019-03-17-3,0.00,0.00,0.00,0
2019-03-17-4,0.00,0.00,0.00,0
2019-03-17-5,11.32,5.45,189.88,1
2019-03-17-6,68.44,77.13,216.68,1
2019-03-17-7,74.24,84.01,166.90,1
2019-03-17-8,106.98,107.51,239.45,0
2019-03-17-9,46.90,33.39,164.84,0
2019-03-17-10,21.74,23.49,98.24,1
2019-03-17-11,21.97,23.04,47.37,0
2019-03-17-12,19.62,16.67,77.84,0
2019-03-17-13,0.00,0.00,0.00,0
2019-03-17-14,0.00,0.00,0.00,0
2019-03-17-15,0.00,0.00,0.00,0
2019-03-17-16,0.00,0.00,0.00,0
2019-03-17-17,0.00,0.00,0.00,0
2019-03-17-18,0.00,0.00,0.00,0
2019-03-17-19,0.00,0.00,0.00,0
2019-03-17-20,0.00,0.00,0.00,0
2019-03-17-21,0.00,0.00,0.00,0
2019-03-17-22,0.00,0.00,0.00,0
2019-03-17-23,0.00,0.00,0.00,0
2019-03-20-0,0.00,0.00,0.00,0
2019-03-20-1,0.00,0.00,0.00,0
2019-03-20-2,0.00,0.00,0.00,0
2019-03-20-3,0.00,0.00,0.00,0
2019-03-20-4,0.00,0.00,0.00,0
2019-03-20-5,13.21,13.62,242.35,0
2019-03-20-6,21.52,21.71,30.21,0
2019-03-20-7,19.61,19.22,31.40,0
2019-03-20-8,20.37,20.11,34.17,0
2019-03-20-9,20.77,21.71,33.85,0
2019-03-20-10,22.10,22.71,34.84,0
2019-03-20-11,39.60,43.70,79.75,0
2019-03-20-12,27.63,28.44,46.88,0
2019-03-20-13,22.55,26.56,37.14,1
2019-03-20-14,9.13,0.00,73.25,0
2019-03-20-15,0.00,0.00,0.00,0
2019-03-20-16,0.00,0.00,0.00,0
2019-03-20-17,0.00,0.00,0.00,0
2019-03-20-18,0.00,0.00,0.00,0
2019-03-20-19,0.00,0.00,0.00,0
2019-03-20-20,0.00,0.00,0.00,0
2019-03-20-21,0.00,0.00,0.00,0
2019-03-20-22,0.00,0.00,0.00,0
2019-03-20-23,0.00,0.00,0.00,0
2019-03-21-0,0.00,0.00,0.00,0
2019-03-21-1,0.00,0.00,0.00,0
2019-03-21-2,0.00,0.00,0.00,0
2019-03-21-3,0.00,0.00,0.00,0
2019-03-21-4,0.00,0.00,0.00,0
2019-03-21-5,16.53,18.29,247.82,0
2019-03-21-6,18.49,20.26,229.00,1
2019-03-21-7,13.92,10.22,27.93,1
2019-03-21-8,11.28,9.73,28.14,1
2019-03-21-9,12.12,10.26,29.20,1
2019-03-21-10,10.59,9.73,30.94,1
2019-03-21-11,11.54,10.82,30.93,1
2019-03-21-12,11.91,9.66,27.46,1
2019-03-21-13,14.95,17.09,28.73,1
2019-03-21-14,8.53,2.48,32.30,0
2019-03-21-15,0.00,0.00,0.00,0
2019-03-21-16,0.00,0.00,0.00,0
2019-03-21-17,0.00,0.00,0.00,0
2019-03-21-18,0.00,0.00,0.00,0
2019-03-21-19,0.00,0.00,0.00,0
2019-03-21-20,0.00,0.00,0.00,0
2019-03-21-21,0.00,0.00,0.00,0
2019-03-21-22,0.00,0.00,0.00,0
2019-03-21-23,0.00,0.00,0.00,0
2019-03-22-0,0.00,0.00,0.00,0
2019-03-22-1,0.00,0.00,0.00,0
2019-03-22-2,0.00,0.00,0.00,0
2019-03-22-3,0.00,0.00,0.00,0
2019-03-22-4,0.00,0.00,0.00,0
2019-03-22-5,15.25,12.91,152.25,0
2019-03-22-6,11.39,10.33,248.96,0
2019-03-22-7,13.77,13.75,28.05,0
2019-03-22-8,13.13,12.15,28.52,0
2019-03-22-9,16.77,19.33,29.11,0
2019-03-22-10,17.86,19.96,29.92,0
2019-03-22-11,18.00,21.80,28.98,1
2019-03-22-12,18.89,20.69,28.39,0
2019-03-22-13,18.31,20.25,27.69,0
2019-03-22-14,11.19,5.63,39.01,0
2019-03-22-15,0.00,0.00,0.00,0
2019-03-22-16,0.00,0.00,0.00,0
2019-03-22-17,0.00,0.00,0.00,0
2019-03-22-18,0.00,0.00,0.00,0
2019-03-22-19,0.00,0.00,0.00,0
2019-03-22-20,0.00,0.00,0.00,0
2019-03-22-21,0.00,0.00,0.00,0
2019-03-22-22,0.00,0.00,0.00,0
2019-03-22-23,0.00,0.00,0.00,0
2019-03-23-0,0.00,0.00,0.00,0
2019-03-23-1,0.00,0.00,0.00,0
2019-03-23-2,0.00,0.00,0.00,0
2019-03-23-3,0.00,0.00,0.00,0
2019-03-23-4,0.00,0.00,0.00,0
2019-03-23-5,17.68,13.07,74.40,0
2019-03-23-6,3.42,3.51,10.74,0
2019-03-23-7,4.80,4.10,25.26,0
2019-03-23-8,8.13,6.60,27.71,0
2019-03-23-9,10.01,8.23,27.84,0
2019-03-23-10,8.61,7.64,25.33,0
2019-03-23-11,18.59,18.95,39.51,0
2019-03-23-12,11.57,11.24,25.27,0
2019-03-23-13,9.53,8.76,32.38,0
2019-03-23-14,14.62,14.54,82.59,0
2019-03-23-15,0.00,0.00,0.00,0
2019-03-23-16,0.00,0.00,0.00,0
2019-03-23-17,0.00,0.00,0.00,0
2019-03-23-18,0.00,0.00,0.00,0
2019-03-23-19,0.00,0.00,0.00,0
2019-03-23-20,0.00,0.00,0.00,0
2019-03-23-21,0.00,0.00,0.00,0
2019-03-23-22,0.00,0.00,0.00,0
2019-03-23-23,0.00,0.00,0.00,0
2019-03-24-0,0.00,0.00,0.00,0
2019-03-24-1,0.00,0.00,0.00,0
2019-03-24-2,0.00,0.00,0.00,0
2019-03-24-3,0.00,0.00,0.00,0
2019-03-24-4,0.00,0.00,0.00,0
2019-03-24-5,17.19,12.86,223.00,0
2019-03-24-6,3.64,3.21,28.75,0
2019-03-24-7,2.03,2.20,5.82,0
2019-03-24-8,1.74,1.91,6.96,0
2019-03-24-9,3.08,3.39,7.50,0
2019-03-24-10,5.04,5.29,10.99,0
2019-03-24-11,6.05,6.11,11.74,0
2019-03-24-12,7.42,7.85,13.00,0
2019-03-24-13,8.00,8.56,17.75,0
2019-03-24-14,15.71,15.17,51.27,0
2019-03-24-15,0.00,0.00,0.00,0
2019-03-24-16,0.00,0.00,0.00,0
2019-03-24-17,0.00,0.00,0.00,0
2019-03-24-18,0.00,0.00,0.00,0
2019-03-24-19,0.00,0.00,0.00,0
2019-03-24-20,0.00,0.00,0.00,0
2019-03-24-21,0.00,0.00,0.00,0
2019-03-24-22,0.00,0.00,0.00,0
2019-03-24-23,0.00,0.00,0.00,0
2019-03-25-0,0.00,0.00,0.00,0
2019-03-25-1,0.00,0.00,0.00,0
2019-03-25-2,0.00,0.00,0.00,0
2019-03-25-3,0.00,0.00,0.00,0
2019-03-25-4,0.00,0.00,0.00,0
2019-03-25-5,10.37,8.64,35.09,0
2019-03-25-6,2.78,2.61,10.66,0
2019-03-25-7,2.08,2.31,4.69,0
2019-03-25-8,2.28,2.50,6.38,0
2019-03-25-9,2.01,2.08,4.98,0
2019-03-25-10,2.70,2.50,8.06,0
2019-03-25-11,2.49,2.50,7.47,0
2019-03-25-12,2.67,2.79,5.92,0
2019-03-25-13,3.61,3.51,12.23,0
2019-03-25-14,12.93,7.14,57.09,0
2019-03-25-15,0.00,0.00,0.00,0
2019-03-25-16,0.00,0.00,0.00,0
2019-03-25-17,0.00,0.00,0.00,0
2019-03-25-18,0.00,0.00,0.00,0
2019-03-25-19,0.00,0.00,0.00,0
2019-03-25-20,0.00,0.00,0.00,0
2019-03-25-21,0.00,0.00,0.00,0
2019-03-25-22,0.00,0.00,0.00,0
2019-03-25-23,0.00,0.00,0.00,0
2019-03-26-0,0.00,0.00,0.00,0
2019-03-26-1,0.00,0.00,0.00,0
2019-03-26-2,0.00,0.00,0.00,0
2019-03-26-3,0.00,0.00,0.00,0
2019-03-26-4,0.00,0.00,0.00,0
2019-03-26-5,12.81,9.34,43.57,0
2019-03-26-6,3.88,3.79,13.49,0
2019-03-26-7,2.61,2.85,5.75,0
2019-03-26-8,2.78,2.90,9.46,0
2019-03-26-9,3.26,3.38,7.06,0
2019-03-26-10,2.48,2.50,6.36,0
2019-03-26-11,1.91,2.08,9.56,0
2019-03-26-12,2.41,2.50,5.59,0
2019-03-26-13,7.14,4.55,33.78,0
2019-03-26-14,12.58,0.00,46.04,0
2019-03-26-15,0.00,0.00,0.00,0
2019-03-26-16,0.00,0.00,0.00,0
2019-03-26-17,0.00,0.00,0.00,0
2019-03-26-18,0.00,0.00,0.00,0
2019-03-26-19,0.00,0.00,0.00,0
2019-03-26-20,0.00,0.00,0.00,0
2019-03-26-21,0.00,0.00,0.00,0
2019-03-26-22,0.00,0.00,0.00,0
2019-03-26-23,0.00,0.00,0.00,0
2019-03-27-0,0.00,0.00,0.00,0
2019-03-27-1,0.00,0.00,0.00,0
2019-03-27-2,0.00,0.00,0.00,0
2019-03-27-3,0.00,0.00,0.00,0
2019-03-27-4,0.00,0.00,0.00,0
2019-03-27-5,8.76,0.00,34.02,0
2019-03-27-6,2.95,1.84,18.29,0
2019-03-27-7,1.78,1.60,5.98,0
2019-03-27-8,10.06,9.32,31.15,0
2019-03-27-9,12.35,12.71,27.13,0
2019-03-27-10,18.62,16.44,61.85,0
2019-03-27-11,21.54,20.87,54.13,0
2019-03-27-12,13.20,13.45,28.35,0
2019-03-27-13,21.89,20.39,58.17,0
2019-03-27-14,13.73,0.00,57.88,0
2019-03-27-15,0.00,0.00,0.00,0
2019-03-27-16,0.00,0.00,0.00,0
2019-03-27-17,0.00,0.00,0.00,0
2019-03-27-18,0.00,0.00,0.00,0
2019-03-27-19,0.00,0.00,0.00,0
2019-03-27-20,0.00,0.00,0.00,0
2019-03-27-21,0.00,0.00,0.00,0
2019-03-27-22,0.00,0.00,0.00,0
2019-03-27-23,0.00,0.00,0.00,0
2019-03-28-0,0.00,0.00,0.00,0
2019-03-28-1,0.00,0.00,0.00,0
2019-03-28-2,0.00,0.00,0.00,0
2019-03-28-3,0.00,0.00,0.00,0
2019-03-28-4,0.00,0.00,0.00,0
2019-03-28-5,18.16,0.00,58.43,0
2019-03-28-6,30.88,33.69,54.65,0
2019-03-28-7,55.58,41.41,217.74,0
2019-03-28-8,40.11,38.21,217.03,0
2019-03-28-9,20.13,18.65,54.70,0
2019-03-28-10,5.86,6.35,10.57,0
2019-03-28-11,6.06,6.64,11.16,0
2019-03-28-12,11.93,13.21,33.21,0
2019-03-28-13,48.01,31.13,194.58,0
2019-03-28-14,29.12,0.00,165.87,0
2019-03-28-15,0.00,0.00,0.00,0
2019-03-28-16,0.00,0.00,0.00,0
2019-03-28-17,0.00,0.00,0.00,0
2019-03-28-18,0.00,0.00,0.00,0
2019-03-28-19,0.00,0.00,0.00,0
2019-03-28-20,0.00,0.00,0.00,0
2019-03-28-21,0.00,0.00,0.00,0
2019-03-28-22,0.00,0.00,0.00,0
2019-03-28-23,0.00,0.00,0.00,0
2019-03-29-0,0.00,0.00,0.00,0
2019-03-29-1,0.00,0.00,0.00,0
2019-03-29-2,0.00,0.00,0.00,0
2019-03-29-3,0.00,0.00,0.00,0
2019-03-29-4,0.00,0.00,0.00,0
2019-03-29-5,7.65,0.00,31.24,0
2019-03-29-6,6.18,3.93,32.09,0
2019-03-29-7,5.92,5.44,20.33,0
2019-03-29-8,17.16,17.96,41.46,0
2019-03-29-9,17.63,18.08,46.61,0
2019-03-29-10,28.67,30.72,53.65,0
2019-03-29-11,28.34,25.93,74.10,0
2019-03-29-12,7.83,7.66,24.60,0
2019-03-29-13,15.89,9.08,129.32,0
2019-03-29-14,11.99,0.00,124.02,0
2019-03-29-15,0.00,0.00,0.00,0
2019-03-29-16,0.00,0.00,0.00,0
2019-03-29-17,0.00,0.00,0.00,0
2019-03-29-18,0.00,0.00,0.00,0
2019-03-29-19,0.00,0.00,0.00,0
2019-03-29-20,0.00,0.00,0.00,0
2019-03-29-21,0.00,0.00,0.00,0
2019-03-29-22,0.00,0.00,0.00,0
2019-03-29-23,0.00,0.00,0.00,0
2019-03-30-0,0.00,0.00,0.00,0
2019-03-30-1,0.00,0.00,0.00,0
2019-03-30-2,0.00,0.00,0.00,0
2019-03-30-3,0.00,0.00,0.00,0
2019-03-30-4,0.00,0.00,0.00,0
2019-03-30-5,10.85,0.00,224.36,0
2019-03-30-6,10.86,6.05,224.48,0
2019-03-30-7,3.10,3.20,25.45,0
2019-03-30-8,2.35,2.48,19.75,0
2019-03-30-9,1.63,1.71,5.38,0
2019-03-30-10,1.09,1.01,3.78,0
2019-03-30-11,1.31,1.23,4.99,0
2019-03-30-12,2.82,2.91,18.93,0
2019-03-30-13,15.07,8.22,126.68,0
2019-03-30-14,6.55,0.00,118.88,0
2019-03-30-15,0.00,0.00,0.00,0
2019-03-30-16,0.00,0.00,0.00,0
2019-03-30-17,0.00,0.00,0.00,0
