segment,mean,median,max,sunlight_contamination,dark_segment
2013-01-26-21,0.0,0.0,0.0,0,1
2013-01-27-0,0.89,0.0,35.86,0,1
2013-01-27-3,21.83,23.13,41.06,0,0
2013-01-27-6,17.49,5.37,121.05,1,1
2013-01-27-9,120.31,108.69,249.07,1,0
2013-01-27-12,35.82,34.58,248.96,0,0
2013-01-27-15,25.17,18.78,130.76,0,0
2013-01-27-18,0.0,0.0,0.0,0,1
2013-01-27-21,0.0,0.0,0.0,0,1
2013-01-28-0,3.27,0.0,98.12,0,1
2013-01-28-3,11.13,9.75,96.75,0,1
2013-01-28-6,15.43,14.29,165.65,0,1
2013-01-28-9,20.28,18.91,186.19,0,0
2013-01-28-12,32.52,25.71,248.62,0,0
2013-01-28-15,26.23,24.13,123.52,0,0
2013-01-28-18,0.0,0.0,0.0,0,1
2013-01-28-21,0.0,0.0,0.0,0,1
2013-01-29-0,4.88,0.0,223.59,0,1
2013-01-29-3,7.93,5.95,129.92,0,1
2013-01-29-6,13.05,10.75,169.23,0,1
2013-01-29-9,21.21,16.74,207.76,0,0
2013-01-29-12,28.1,22.67,248.39,0,0
2013-01-29-15,21.89,25.24,55.8,0,0
2013-01-29-18,0.0,0.0,0.0,0,1
2013-01-29-21,0.0,0.0,0.0,0,1
2013-01-30-0,3.05,0.0,50.78,0,1
2013-01-30-3,4.71,3.28,52.12,0,1
2013-01-30-6,9.61,8.65,25.86,0,1
2013-01-30-9,16.61,18.09,34.34,0,0
2013-01-30-12,16.39,17.16,31.8,0,0
2013-01-30-15,13.65,13.94,45.87,0,1
2013-01-30-18,0.0,0.0,0.0,0,1
2013-01-30-21,0.0,0.0,0.0,0,1
2013-01-31-0,2.33,0.0,37.95,0,1
2013-01-31-3,1.72,0.9,25.36,0,1
2013-01-31-6,3.84,2.69,23.53,0,1
2013-01-31-9,12.97,13.39,32.47,0,1
2013-01-31-12,12.97,13.51,26.09,0,1
2013-01-31-15,7.46,5.67,32.79,0,1
2013-01-31-18,0.0,0.0,0.0,0,1
2013-01-31-21,0.0,0.0,0.0,0,1
2013-02-01-0,1.69,0.0,30.8,0,1
2013-02-01-3,2.87,1.79,31.63,0,1
2013-02-01-6,3.58,2.68,25.8,0,1
2013-02-01-9,34.47,23.12,114.98,0,0
2013-02-01-12,52.61,48.14,141.53,0,0
2013-02-01-15,26.14,27.19,248.39,0,0
2013-02-01-18,0.0,0.0,0.0,0,1
2013-02-01-21,0.0,0.0,0.0,0,1
2013-02-02-0,1.1,0.0,54.34,0,1
2013-02-02-3,22.88,13.11,229.29,0,1
2013-02-02-6,33.83,34.43,218.42,0,0
2013-02-02-9,92.2,87.27,249.07,0,0
2013-02-02-12,24.27,18.1,110.33,0,0
2013-02-02-15,30.52,31.97,90.74,0,0
2013-02-02-18,0.0,0.0,0.0,0,1
2013-02-02-21,0.0,0.0,0.0,0,1
2013-02-03-0,0.81,0.0,87.99,0,1
2013-02-03-3,8.02,5.64,92.7,0,1
2013-02-03-6,5.2,4.15,27.55,0,1
2013-02-03-9,10.36,8.31,62.83,0,1
2013-02-03-12,26.9,17.48,132.19,0,0
2013-02-03-15,17.92,14.31,122.58,0,1
2013-02-03-18,0.0,0.0,0.0,0,1
2013-02-03-21,0.0,0.0,0.0,0,1
2013-02-04-0,0.46,0.0,27.97,0,1
2013-02-04-3,6.74,3.89,30.7,0,1
2013-02-04-6,4.22,3.58,18.81,0,1
2013-02-04-9,4.16,3.58,21.35,0,1
2013-02-04-12,17.0,14.81,64.54,0,1
2013-02-04-15,7.83,6.22,35.7,0,1
2013-02-04-18,0.0,0.0,0.0,0,1
2013-02-04-21,0.0,0.0,0.0,0,1
2013-02-05-0,0.1,0.0,20.59,0,1
2013-02-05-3,6.73,3.89,37.4,0,1
2013-02-05-6,7.64,6.84,32.79,0,1
2013-02-05-9,10.52,8.9,75.09,0,1
2013-02-05-12,17.65,10.66,115.46,0,1
2013-02-05-15,7.58,4.4,48.2,0,1
2013-02-05-18,0.0,0.0,0.0,0,1
2013-02-05-21,0.0,0.0,0.0,0,1
2013-02-06-0,0.05,0.0,6.83,0,1
2013-02-06-3,5.81,2.99,34.24,0,1
2013-02-06-6,2.79,2.69,21.18,0,1
2013-02-06-9,4.24,2.09,38.05,0,1
2013-02-06-12,1.28,0.9,21.77,0,1
2013-02-06-15,0.0,0.0,0.0,0,1
2013-02-06-18,0.0,0.0,0.0,0,1
2013-02-06-21,0.0,0.0,0.0,0,1
2013-02-07-0,0.0,0.0,0.0,0,1
2013-02-07-3,6.15,3.86,31.51,0,1
2013-02-07-6,36.19,23.66,171.87,0,0
2013-02-07-9,39.24,30.07,218.31,0,0
2013-02-07-12,65.97,64.28,202.33,0,0
2013-02-07-15,21.44,11.57,144.24,0,1
2013-02-07-18,0.0,0.0,0.0,0,1
2013-02-07-21,0.0,0.0,0.0,0,1
2013-02-08-0,0.0,0.0,0.0,0,1
2013-02-08-3,5.57,1.49,37.02,0,1
2013-02-08-6,30.55,27.77,133.19,0,0
2013-02-08-9,21.8,10.38,145.28,0,1
2013-02-08-12,115.49,109.64,224.94,0,0
2013-02-08-15,31.56,31.24,99.85,0,0
2013-02-08-18,0.0,0.0,0.0,0,1
2013-02-08-21,0.0,0.0,0.0,0,1
2013-02-09-0,0.0,0.0,0.0,0,1
2013-02-09-3,6.11,3.59,31.94,0,1
2013-02-09-6,5.14,4.45,28.82,0,1
2013-02-09-9,12.64,10.09,112.35,0,1
2013-02-09-12,9.45,5.63,177.76,0,1
2013-02-09-15,7.53,4.77,36.5,0,1
2013-02-09-18,0.0,0.0,0.0,0,1
2013-02-09-21,0.0,0.0,0.0,0,1
2013-02-10-0,0.0,0.0,0.0,0,1
2013-02-10-3,6.96,3.59,62.48,0,1
2013-02-10-6,23.87,21.59,97.01,0,0
2013-02-10-9,11.68,10.12,80.42,0,1
2013-02-10-12,5.05,2.99,27.6,0,1
2013-02-10-15,7.78,4.16,47.87,0,1
2013-02-10-18,0.0,0.0,0.0,0,1
2013-02-10-21,0.0,0.0,0.0,0,1
2013-02-11-0,0.0,0.0,0.0,0,1
2013-02-11-3,6.25,3.29,36.36,0,1
2013-02-11-6,3.52,3.28,25.5,0,1
2013-02-11-9,1.53,1.48,7.09,0,1
2013-02-11-12,1.27,1.2,4.47,0,1
2013-02-11-15,4.68,0.6,41.25,0,1
2013-02-11-18,0.0,0.0,0.0,0,1
2013-02-11-21,0.0,0.0,0.0,0,1
2013-02-12-0,0.0,0.0,0.0,0,1
2013-02-12-3,6.33,3.88,31.9,0,1
2013-02-12-6,4.36,2.68,42.2,0,1
2013-02-12-9,16.46,6.23,195.9,0,1
2013-02-12-12,13.06,5.96,185.66,0,1
2013-02-12-15,10.15,2.09,163.51,0,1
2013-02-12-18,0.0,0.0,0.0,0,1
2013-02-12-21,0.0,0.0,0.0,0,1
2013-02-13-0,0.0,0.0,0.0,0,1
2013-02-13-3,16.13,9.19,150.79,0,1
2013-02-13-6,13.36,6.53,143.8,0,1
2013-02-13-9,41.61,25.17,247.28,0,0
2013-02-13-12,19.05,12.74,94.62,0,1
2013-02-13-15,6.98,2.39,76.66,0,1
2013-02-13-18,0.0,0.0,0.0,0,1
2013-02-13-21,0.0,0.0,0.0,0,1
2013-02-14-0,0.0,0.0,0.0,0,1
2013-02-14-3,18.6,13.02,206.72,0,1
2013-02-14-6,61.0,43.46,242.66,0,0
2013-02-14-9,104.07,98.18,248.73,0,0
2013-02-14-12,95.25,93.86,205.34,0,0
2013-02-14-15,41.95,25.41,205.09,0,0
2013-02-14-18,0.0,0.0,0.0,0,1
2013-02-14-21,0.0,0.0,0.0,0,1
2013-02-15-0,0.0,0.0,0.0,0,1
2013-02-15-3,6.57,4.17,31.78,0,1
2013-02-15-6,2.75,2.69,19.71,0,1
2013-02-15-9,4.81,4.46,16.97,0,1
2013-02-15-12,4.5,4.43,13.61,0,1
2013-02-15-15,6.36,1.78,44.87,0,1
2013-02-15-18,0.0,0.0,0.0,0,1
2013-02-15-21,0.0,0.0,0.0,0,1
2013-02-16-0,0.0,0.0,0.0,0,1
2013-02-16-3,9.23,7.75,31.58,0,1
2013-02-16-6,6.2,5.96,90.96,0,1
2013-02-16-9,26.53,16.71,185.67,0,0
2013-02-16-12,14.95,10.39,128.14,0,1
2013-02-16-15,5.68,2.08,36.41,0,1
2013-02-16-18,0.0,0.0,0.0,0,1
2013-02-16-21,0.0,0.0,0.0,0,1
2013-02-17-0,0.0,0.0,0.0,0,1
2013-02-17-3,10.51,9.55,248.5,0,1
2013-02-17-6,16.57,16.31,127.28,0,0
2013-02-17-9,53.47,47.98,249.07,0,0
2013-02-17-12,92.01,90.21,228.46,0,0
2013-02-17-15,43.05,35.75,189.39,0,0
2013-02-17-18,0.0,0.0,0.0,0,1
2013-02-17-21,0.0,0.0,0.0,0,1
2013-02-18-0,0.0,0.0,0.0,0,1
2013-02-18-3,11.47,14.53,248.05,0,1
2013-02-18-6,15.58,16.02,25.39,0,0
2013-02-18-9,14.62,13.81,100.67,0,1
2013-02-18-12,10.96,5.97,120.72,0,1
2013-02-18-15,14.04,2.96,127.22,0,1
2013-02-18-18,0.0,0.0,0.0,0,1
2013-02-18-21,0.0,0.0,0.0,0,1
2013-02-19-0,0.0,0.0,0.0,0,1
2013-02-19-3,12.32,10.25,123.26,0,1
2013-02-19-6,17.77,13.67,248.5,0,1
2013-02-19-9,39.39,27.59,242.35,0,0
2013-02-19-12,67.58,60.09,237.66,0,0
2013-02-19-15,41.34,3.47,236.76,0,1
2013-02-19-18,0.0,0.0,0.0,0,1
2013-02-19-21,0.0,0.0,0.0,0,1
2013-02-20-0,0.0,0.0,0.0,0,1
2013-02-20-3,10.46,9.95,85.45,0,1
2013-02-20-6,23.32,17.5,248.96,0,0
2013-02-20-9,74.54,67.06,240.7,0,0
2013-02-20-12,65.3,51.92,247.82,0,0
2013-02-20-15,20.15,0.0,146.84,0,1
2013-02-20-18,0.0,0.0,0.0,0,1
2013-02-20-21,0.0,0.0,0.0,0,1
2013-02-21-0,0.0,0.0,0.0,0,1
2013-02-21-3,4.04,0.0,30.74,0,1
2013-02-21-6,11.18,5.68,224.48,1,1
2013-02-21-9,17.61,20.62,31.78,0,0
2013-02-21-12,15.25,14.3,53.3,0,1
2013-02-21-15,9.27,0.0,67.63,0,1
2013-02-21-18,0.0,0.0,0.0,0,1
2013-02-21-21,0.0,0.0,0.0,0,1
2013-02-22-0,0.0,0.0,0.0,0,1
2013-02-22-3,0.66,0.0,26.55,0,1
2013-02-22-6,15.43,3.23,224.48,1,1
2013-02-22-9,98.07,100.57,249.07,0,0
2013-02-22-12,116.08,115.14,244.14,0,0
2013-02-22-15,37.25,0.0,218.53,0,1
2013-02-22-18,0.0,0.0,0.0,0,1
2013-02-22-21,0.0,0.0,0.0,0,1
2013-02-23-0,0.0,0.0,0.0,0,1
2013-02-23-3,13.0,14.42,48.14,0,1
2013-02-23-6,17.93,17.32,46.42,0,0
2013-02-23-9,71.78,31.32,248.73,0,0
2013-02-23-12,52.46,39.04,200.22,0,0
2013-02-23-15,6.07,0.0,74.62,0,1
2013-02-23-18,0.0,0.0,0.0,0,1
2013-02-23-21,0.0,0.0,0.0,0,1
2013-02-24-0,0.0,0.0,0.0,0,1
2013-02-24-3,1.16,0.0,28.75,0,1
2013-02-24-6,59.82,11.47,239.15,1,1
2013-02-24-9,84.02,88.5,249.07,0,0
2013-02-24-12,28.18,23.39,183.9,0,0
2013-02-24-15,13.61,0.0,132.19,0,1
2013-02-24-18,0.0,0.0,0.0,0,1
2013-02-24-21,0.0,0.0,0.0,0,1
2013-02-25-0,0.0,0.0,0.0,0,1
2013-02-25-3,13.39,15.07,94.75,0,0
2013-02-25-6,19.74,21.26,39.49,0,0
2013-02-25-9,56.58,16.83,241.32,1,0
2013-02-25-12,41.34,24.56,140.38,1,0
2013-02-25-15,5.44,0.0,43.08,0,1
2013-02-25-18,0.0,0.0,0.0,0,1
2013-02-25-21,0.0,0.0,0.0,0,1
2013-02-26-0,0.0,0.0,0.0,0,1
2013-02-26-3,10.77,8.87,130.57,0,1
2013-02-26-6,15.2,12.06,214.46,0,1
2013-02-26-9,33.29,24.75,248.73,1,0
2013-02-26-12,78.78,83.42,248.73,0,0
2013-02-26-15,17.13,0.0,167.25,0,1
2013-02-26-18,0.0,0.0,0.0,0,1
2013-02-26-21,0.0,0.0,0.0,0,1
2013-02-27-0,0.0,0.0,0.0,0,1
2013-02-27-3,8.22,4.48,124.05,0,1
2013-02-27-6,12.61,9.45,86.24,0,1
2013-02-27-9,22.36,17.34,216.96,0,0
2013-02-27-12,20.63,17.34,248.62,0,0
2013-02-27-15,5.17,0.0,103.63,0,1
2013-02-27-18,0.0,0.0,0.0,0,1
2013-02-27-21,0.0,0.0,0.0,0,1
2013-02-28-0,0.0,0.0,0.0,0,1
2013-02-28-3,6.69,2.99,103.26,0,1
2013-02-28-6,11.61,4.17,220.53,0,1
2013-02-28-9,43.19,34.56,247.36,0,0
2013-02-28-12,40.18,26.75,248.39,0,0
2013-02-28-15,9.56,0.0,110.63,0,1
2013-02-28-18,0.0,0.0,0.0,0,1
2013-02-28-21,0.0,0.0,0.0,0,1
2013-03-01-0,0.0,0.0,0.0,0,1
2013-03-01-3,8.5,4.76,107.2,0,1
2013-03-01-6,58.76,47.42,249.07,0,0
2013-03-01-9,138.57,139.78,249.07,0,0
2013-03-01-12,26.43,26.97,63.89,0,0
2013-03-01-15,0.52,0.0,80.65,0,1
2013-03-01-18,0.0,0.0,0.0,0,1
2013-03-01-21,0.0,0.0,0.0,0,1
2013-03-02-0,0.0,0.0,0.0,0,1
2013-03-02-3,5.14,2.09,37.66,0,1
2013-03-02-6,12.77,7.41,113.82,0,1
2013-03-02-9,6.22,4.17,60.59,0,1
2013-03-02-12,18.69,18.19,207.51,0,0
2013-03-02-15,14.96,0.0,196.06,0,1
2013-03-02-18,0.0,0.0,0.0,0,1
2013-03-02-21,0.0,0.0,0.0,0,1
2013-03-03-0,0.0,0.0,0.0,0,1
2013-03-03-3,10.82,2.69,178.77,0,1
2013-03-03-6,10.97,6.22,174.37,0,1
2013-03-03-9,31.45,21.35,232.57,0,0
2013-03-03-12,14.87,9.79,119.88,0,1
2013-03-03-15,7.73,0.0,138.75,0,1
2013-03-03-18,0.0,0.0,0.0,0,1
2013-03-03-21,0.0,0.0,0.0,0,1
2013-03-04-0,0.0,0.0,0.0,0,1
2013-03-04-3,7.7,3.57,90.65,0,1
2013-03-04-6,4.79,2.98,34.51,0,1
2013-03-04-9,22.64,10.14,239.45,0,1
2013-03-04-12,15.04,9.16,85.86,0,1
2013-03-04-15,7.09,0.0,144.03,0,1
2013-03-04-18,0.0,0.0,0.0,0,1
2013-03-04-21,0.0,0.0,0.0,0,1
2013-03-05-0,0.0,0.0,0.0,0,1
2013-03-05-3,7.21,3.29,124.24,0,1
2013-03-05-6,5.07,2.69,165.05,0,1
2013-03-05-9,3.7,1.79,65.0,0,1
2013-03-05-12,3.28,1.61,31.21,0,1
2013-03-05-15,5.95,0.0,118.57,0,1
2013-03-05-18,0.0,0.0,0.0,0,1
2013-03-05-21,0.0,0.0,0.0,0,1
2013-03-06-0,0.0,0.0,0.0,0,1
2013-03-06-3,5.12,0.0,40.49,0,1
2013-03-06-6,2.4,1.49,21.18,0,1
2013-03-06-9,2.25,1.2,21.3,0,1
2013-03-06-12,2.77,1.48,26.7,0,1
2013-03-06-15,5.23,0.0,127.41,0,1
2013-03-06-18,0.0,0.0,0.0,0,1
2013-03-06-21,0.0,0.0,0.0,0,1
2013-03-07-0,0.0,0.0,0.0,0,1
2013-03-07-3,5.04,0.0,51.64,0,1
2013-03-07-6,4.61,2.99,93.44,0,1
2013-03-07-9,44.22,18.45,246.31,0,0
2013-03-07-12,17.63,10.71,110.32,0,1
2013-03-07-15,2.7,0.0,33.98,0,1
2013-03-07-18,0.0,0.0,0.0,0,1
2013-03-07-21,0.0,0.0,0.0,0,1
2013-03-08-0,0.0,0.0,0.0,0,1
2013-03-08-3,4.58,0.0,30.08,0,1
2013-03-08-6,4.23,3.89,21.77,0,1
2013-03-08-9,8.85,7.76,36.08,0,1
2013-03-08-12,5.83,3.59,46.83,0,1
2013-03-08-15,4.8,0.0,46.6,0,1
2013-03-08-18,0.0,0.0,0.0,0,1
2013-03-08-21,0.0,0.0,0.0,0,1
2013-03-09-0,0.0,0.0,0.0,0,1
2013-03-09-3,4.83,0.0,29.75,0,1
2013-03-09-6,5.23,3.57,60.91,0,1
2013-03-09-9,33.48,24.29,222.42,0,0
2013-03-09-12,42.67,37.21,231.41,0,0
2013-03-09-15,8.35,0.0,163.46,0,1
2013-03-09-18,0.0,0.0,0.0,0,1
2013-03-09-21,0.0,0.0,0.0,0,1
2013-03-10-0,0.0,0.0,0.0,0,1
2013-03-10-3,4.91,0.0,30.03,0,1
2013-03-10-6,2.04,2.09,5.97,0,1
2013-03-10-9,2.21,2.09,13.99,0,1
2013-03-10-12,3.25,2.39,48.2,0,1
2013-03-10-15,5.0,0.0,118.39,0,1
2013-03-10-18,0.0,0.0,0.0,0,1
2013-03-10-21,0.0,0.0,0.0,0,1
2013-03-11-0,0.0,0.0,0.0,0,1
2013-03-11-3,6.37,0.0,77.86,0,1
2013-03-11-6,9.45,4.45,135.35,0,1
2013-03-11-9,8.82,5.36,55.49,0,1
2013-03-11-12,8.89,6.54,120.84,0,1
