segment,mean,median,max,sunlight_contamination,dark_segment
2024-01-28-2,36.59,38.26,233.83,0,0
2024-01-28-3,19.25,15.79,138.74,0,0
2024-01-28-4,14.84,13.54,37.98,0,1
2024-01-28-5,16.78,14.73,138.31,0,1
2024-01-28-6,18.09,15.73,54.82,0,0
2024-01-28-7,21.94,18.33,104.89,0,0
2024-01-28-8,28.13,22.66,200.45,0,0
2024-01-28-9,28.33,23.8,143.06,0,0
2024-01-28-10,41.63,30.51,137.43,0,0
2024-01-28-11,58.74,50.74,186.88,0,0
2024-01-28-12,37.7,33.72,112.55,0,0
2024-01-28-13,39.74,29.52,144.32,0,0
2024-01-28-14,32.16,25.42,101.91,0,0
2024-01-28-15,28.21,24.05,86.95,0,0
2024-01-28-16,33.63,32.23,102.88,0,0
2024-01-28-17,73.08,66.75,238.26,0,0
2024-01-28-18,0.0,0.0,0.0,0,1
2024-01-28-19,0.0,0.0,0.0,0,1
2024-01-28-20,0.0,0.0,0.0,0,1
2024-01-28-21,0.0,0.0,0.0,0,1
2024-01-28-22,0.0,0.0,0.0,0,1
2024-01-28-23,0.0,0.0,0.0,0,1
2024-01-29-0,0.0,0.0,0.0,0,1
2024-01-29-1,0.0,0.0,0.0,0,1
2024-01-29-2,30.24,31.87,160.54,0,0
2024-01-29-3,14.3,14.14,38.77,0,1
2024-01-29-4,11.13,11.78,15.51,0,1
2024-01-29-5,11.24,11.83,15.82,0,1
2024-01-29-6,14.09,14.77,25.54,0,1
2024-01-29-7,19.42,19.68,39.08,0,0
2024-01-29-8,32.11,33.08,53.58,0,0
2024-01-29-9,33.93,34.36,79.8,0,0
2024-01-29-10,24.53,21.83,80.91,0,0
2024-01-29-11,35.52,36.34,75.83,0,0
2024-01-29-12,56.73,58.39,93.97,0,0
2024-01-29-13,31.81,32.7,59.45,0,0
2024-01-29-14,24.8,25.77,43.7,0,0
2024-01-29-15,30.65,30.77,50.63,0,0
2024-01-29-16,23.44,24.79,38.62,0,0
2024-01-29-17,41.87,45.85,160.33,0,0
2024-01-29-18,0.0,0.0,0.0,0,1
2024-01-29-19,0.0,0.0,0.0,0,1
2024-01-29-20,0.0,0.0,0.0,0,1
2024-01-29-21,0.0,0.0,0.0,0,1
2024-01-29-22,0.0,0.0,0.0,0,1
2024-01-29-23,0.0,0.0,0.0,0,1
2024-01-30-0,0.0,0.0,0.0,0,1
2024-01-30-1,0.0,0.0,0.0,0,1
2024-01-30-2,28.89,24.64,159.77,0,0
2024-01-30-3,15.96,14.85,103.94,0,1
2024-01-30-4,12.45,13.3,19.34,0,1
2024-01-30-5,13.24,13.91,23.12,0,1
2024-01-30-6,17.99,18.73,29.41,0,0
2024-01-30-7,22.73,24.28,35.06,0,0
2024-01-30-8,26.14,28.34,38.5,0,0
2024-01-30-9,34.44,35.69,67.68,0,0
2024-01-30-10,35.75,36.21,75.54,0,0
2024-01-30-11,50.79,47.9,123.93,0,0
2024-01-30-12,54.64,55.66,98.98,0,0
2024-01-30-13,40.9,40.78,76.81,0,0
2024-01-30-14,39.93,38.86,84.41,0,0
2024-01-30-15,30.87,31.88,216.84,0,0
2024-01-30-16,34.7,29.28,112.81,0,0
2024-01-30-17,48.44,59.86,172.51,0,0
2024-01-30-18,0.0,0.0,0.0,0,1
2024-01-30-19,0.0,0.0,0.0,0,1
2024-01-30-20,0.0,0.0,0.0,0,1
2024-01-30-21,0.0,0.0,0.0,0,1
2024-01-30-22,0.0,0.0,0.0,0,1
2024-01-30-23,0.0,0.0,0.0,0,1
2024-01-31-0,0.0,0.0,0.0,0,1
2024-01-31-1,0.0,0.0,0.0,0,1
2024-01-31-2,25.87,0.0,223.89,0,1
2024-01-31-3,26.01,20.14,224.48,0,0
2024-01-31-4,17.3,16.2,33.51,0,0
2024-01-31-5,16.22,15.18,68.8,0,0
2024-01-31-6,15.18,14.63,40.71,0,1
2024-01-31-7,12.45,12.91,30.0,0,1
2024-01-31-8,23.21,19.77,101.44,0,0
2024-01-31-9,37.99,34.2,144.38,0,0
2024-01-31-10,43.5,44.13,181.48,0,0
2024-01-31-11,36.18,31.92,174.83,0,0
2024-01-31-12,20.08,18.3,55.91,0,0
2024-01-31-13,24.37,20.6,131.52,0,0
2024-01-31-14,34.02,29.66,112.29,0,0
2024-01-31-15,55.49,25.76,248.39,0,0
2024-01-31-16,25.61,21.4,98.24,0,0
2024-01-31-17,41.82,49.88,168.63,0,0
2024-01-31-18,0.0,0.0,0.0,0,1
2024-01-31-19,0.0,0.0,0.0,0,1
2024-01-31-20,0.0,0.0,0.0,0,1
2024-01-31-21,0.0,0.0,0.0,0,1
2024-01-31-22,0.0,0.0,0.0,0,1
2024-01-31-23,0.0,0.0,0.0,0,1
2024-02-01-0,0.0,0.0,0.0,0,1
2024-02-01-1,0.0,0.0,0.0,0,1
2024-02-01-2,26.15,0.0,233.24,0,1
2024-02-01-3,27.02,20.26,223.3,0,0
2024-02-01-4,13.78,12.94,75.84,0,1
2024-02-01-5,12.86,11.94,97.77,0,1
2024-02-01-6,13.65,12.37,35.07,0,1
2024-02-01-7,15.4,12.48,66.0,0,1
2024-02-01-8,18.4,13.12,182.11,0,1
2024-02-01-9,44.27,33.83,238.77,0,0
2024-02-01-10,77.9,74.21,233.38,0,0
2024-02-01-11,65.92,65.53,209.51,0,0
2024-02-01-12,52.37,55.63,211.95,0,0
2024-02-01-13,36.69,33.0,132.17,0,0
2024-02-01-14,28.49,21.98,73.25,0,0
2024-02-01-15,21.7,16.59,89.27,0,0
2024-02-01-16,26.42,20.57,208.63,0,0
2024-02-01-17,41.33,46.21,169.19,0,0
2024-02-01-18,0.0,0.0,0.0,0,1
2024-02-01-19,0.0,0.0,0.0,0,1
2024-02-01-20,0.0,0.0,0.0,0,1
2024-02-01-21,0.0,0.0,0.0,0,1
2024-02-01-22,0.0,0.0,0.0,0,1
2024-02-01-23,0.0,0.0,0.0,0,1
2024-02-02-0,0.0,0.0,0.0,0,1
2024-02-02-1,0.0,0.0,0.0,0,1
2024-02-02-2,22.2,0.0,158.02,0,1
2024-02-02-3,25.74,18.78,161.59,0,0
2024-02-02-4,13.55,12.73,112.26,0,1
2024-02-02-5,12.92,12.03,40.95,0,1
2024-02-02-6,13.65,11.93,73.08,0,1
2024-02-02-7,15.42,12.42,59.72,0,1
2024-02-02-8,15.37,12.59,132.22,0,1
2024-02-02-9,20.08,13.59,197.55,0,1
2024-02-02-10,31.0,18.31,210.04,0,0
2024-02-02-11,26.24,22.14,85.92,0,0
2024-02-02-12,19.05,14.71,67.86,0,1
2024-02-02-13,16.16,12.3,58.95,0,1
2024-02-02-14,13.58,11.12,53.01,0,1
2024-02-02-15,13.28,11.59,33.87,0,1
2024-02-02-16,20.55,16.51,158.49,0,0
2024-02-02-17,37.86,43.01,168.89,0,0
2024-02-02-18,0.0,0.0,0.0,0,1
2024-02-02-19,0.0,0.0,0.0,0,1
2024-02-02-20,0.0,0.0,0.0,0,1
2024-02-02-21,0.0,0.0,0.0,0,1
2024-02-02-22,0.0,0.0,0.0,0,1
2024-02-02-23,0.0,0.0,0.0,0,1
2024-02-03-0,0.0,0.0,0.0,0,1
2024-02-03-1,0.0,0.0,0.0,0,1
2024-02-03-2,20.35,0.0,220.95,0,1
2024-02-03-3,28.86,20.07,224.48,0,0
2024-02-03-4,13.09,12.08,116.24,0,1
2024-02-03-5,12.09,10.94,46.22,0,1
2024-02-03-6,12.38,10.71,91.9,0,1
2024-02-03-7,12.83,10.91,56.85,0,1
2024-02-03-8,15.35,11.59,122.41,0,1
2024-02-03-9,17.1,12.06,196.69,0,1
2024-02-03-10,15.02,11.3,151.73,0,1
2024-02-03-11,15.39,11.23,134.06,0,1
2024-02-03-12,15.53,11.6,61.44,0,1
2024-02-03-13,17.31,11.94,71.18,0,1
2024-02-03-14,16.88,11.97,72.25,0,1
2024-02-03-15,15.63,11.91,58.49,0,1
2024-02-03-16,23.1,16.72,160.87,0,0
2024-02-03-17,33.86,13.85,168.2,0,1
2024-02-03-18,0.0,0.0,0.0,0,1
2024-02-03-19,0.0,0.0,0.0,0,1
2024-02-03-20,0.0,0.0,0.0,0,1
2024-02-03-21,0.0,0.0,0.0,0,1
2024-02-03-22,0.0,0.0,0.0,0,1
2024-02-03-23,0.0,0.0,0.0,0,1
2024-02-04-0,0.0,0.0,0.0,0,1
2024-02-04-1,0.0,0.0,0.0,0,1
2024-02-04-2,16.11,0.0,224.48,0,1
2024-02-04-3,33.15,23.5,224.48,0,0
2024-02-04-4,14.64,13.42,113.31,0,1
2024-02-04-5,13.93,12.49,38.3,0,1
2024-02-04-6,13.33,11.59,38.55,0,1
2024-02-04-7,13.84,11.6,38.78,0,1
2024-02-04-8,15.4,12.85,68.01,0,1
2024-02-04-9,16.27,12.37,175.52,0,1
2024-02-04-10,16.22,12.07,129.59,0,1
2024-02-04-11,17.03,12.54,87.3,0,1
2024-02-04-12,13.79,11.0,41.53,0,1
2024-02-04-13,12.84,10.62,44.89,0,1
2024-02-04-14,12.53,10.19,37.85,0,1
2024-02-04-15,12.54,10.55,37.45,0,1
2024-02-04-16,23.67,16.75,162.68,0,0
2024-02-04-17,31.91,0.0,170.45,0,1
2024-02-04-18,0.0,0.0,0.0,0,1
2024-02-04-19,0.0,0.0,0.0,0,1
2024-02-04-20,0.0,0.0,0.0,0,1
2024-02-04-21,0.0,0.0,0.0,0,1
2024-02-04-22,0.0,0.0,0.0,0,1
2024-02-04-23,0.0,0.0,0.0,0,1
2024-02-05-0,0.0,0.0,0.0,0,1
2024-02-05-1,0.0,0.0,0.0,0,1
2024-02-05-2,14.55,0.0,134.74,0,1
2024-02-05-3,30.74,21.11,160.43,0,0
2024-02-05-4,11.69,12.16,31.34,0,1
2024-02-05-5,10.58,11.09,21.44,0,1
2024-02-05-6,12.81,12.11,35.71,0,1
2024-02-05-7,15.47,13.3,131.35,0,1
2024-02-05-8,21.86,17.97,106.97,0,0
2024-02-05-9,18.53,14.73,80.24,0,1
2024-02-05-10,17.63,14.92,121.99,0,1
2024-02-05-11,27.14,24.88,68.94,0,0
2024-02-05-12,55.64,54.72,216.13,0,0
2024-02-05-13,33.89,32.19,76.65,0,0
2024-02-05-14,17.67,14.96,46.84,0,1
2024-02-05-15,14.6,13.14,41.62,0,1
2024-02-05-16,26.33,19.16,162.72,0,0
2024-02-05-17,29.42,0.0,167.75,0,1
2024-02-05-18,0.0,0.0,0.0,0,1
2024-02-05-19,0.0,0.0,0.0,0,1
2024-02-05-20,0.0,0.0,0.0,0,1
2024-02-05-21,0.0,0.0,0.0,0,1
2024-02-05-22,0.0,0.0,0.0,0,1
2024-02-05-23,0.0,0.0,0.0,0,1
2024-02-06-0,0.0,0.0,0.0,0,1
2024-02-06-1,0.0,0.0,0.0,0,1
2024-02-06-2,9.47,0.0,202.93,0,1
2024-02-06-3,38.43,29.65,216.26,0,0
2024-02-06-4,16.25,14.8,127.03,0,1
2024-02-06-5,17.52,15.08,131.27,0,0
2024-02-06-6,17.99,17.31,86.63,0,0
2024-02-06-7,14.59,14.14,36.77,0,1
2024-02-06-8,13.49,13.26,37.64,0,1
2024-02-06-9,18.23,16.28,53.64,0,0
2024-02-06-10,38.7,36.47,102.22,0,0
2024-02-06-11,51.87,53.7,83.43,0,0
2024-02-06-12,25.34,23.88,53.31,0,0
2024-02-06-13,12.97,13.4,27.99,0,1
2024-02-06-14,15.62,14.96,34.55,0,1
2024-02-06-15,16.4,15.31,37.77,0,0
2024-02-06-16,29.48,23.03,164.25,0,0
2024-02-06-17,26.13,0.0,167.54,0,1
2024-02-06-18,0.0,0.0,0.0,0,1
2024-02-06-19,0.0,0.0,0.0,0,1
2024-02-06-20,0.0,0.0,0.0,0,1
2024-02-06-21,0.0,0.0,0.0,0,1
2024-02-06-22,0.0,0.0,0.0,0,1
2024-02-06-23,0.0,0.0,0.0,0,1
2024-02-08-0,0.0,0.0,0.0,0,1
2024-02-08-1,0.0,0.0,0.0,0,1
2024-02-08-2,5.43,0.0,219.78,0,1
2024-02-08-3,41.13,34.0,224.48,0,0
2024-02-08-4,14.18,13.62,140.69,0,1
2024-02-08-5,12.82,11.63,50.44,0,1
2024-02-08-6,11.74,10.53,37.58,0,1
2024-02-08-7,13.16,11.64,38.65,0,1
2024-02-08-8,14.52,11.83,181.62,0,1
2024-02-08-9,17.01,12.71,178.63,0,1
2024-02-08-10,24.04,16.75,193.7,0,0
2024-02-08-11,38.38,32.88,197.89,0,0
2024-02-08-12,43.42,36.15,135.63,0,0
2024-02-08-13,49.72,39.86,205.07,0,0
2024-02-08-14,51.48,46.76,165.19,0,0
2024-02-08-15,33.53,30.16,83.84,0,0
2024-02-08-16,43.58,34.01,164.53,0,0
2024-02-08-17,17.52,0.0,159.19,0,1
2024-02-08-18,0.0,0.0,0.0,0,1
2024-02-08-19,0.0,0.0,0.0,0,1
2024-02-08-20,0.0,0.0,0.0,0,1
2024-02-08-21,0.0,0.0,0.0,0,1
2024-02-08-22,0.0,0.0,0.0,0,1
2024-02-08-23,0.0,0.0,0.0,0,1
2024-02-09-0,0.0,0.0,0.0,0,1
2024-02-09-1,0.0,0.0,0.0,0,1
2024-02-09-2,0.71,0.0,75.24,0,1
2024-02-09-3,42.48,37.33,230.0,0,0
2024-02-09-4,14.81,14.35,74.62,0,1
2024-02-09-5,12.62,12.18,28.83,0,1
2024-02-09-6,13.0,11.96,51.42,0,1
2024-02-09-7,14.83,13.29,60.5,0,1
2024-02-09-8,17.4,15.22,177.46,0,0
2024-02-09-9,15.78,15.37,36.68,0,0
2024-02-09-10,16.85,15.79,108.85,0,0
2024-02-09-11,26.44,23.76,115.84,0,0
2024-02-09-12,38.73,34.18,93.91,0,0
2024-02-09-13,28.92,26.55,81.04,0,0
2024-02-09-14,17.13,16.63,39.9,0,0
2024-02-09-15,13.86,13.46,39.41,0,1
2024-02-09-16,33.67,25.13,163.49,0,0
2024-02-09-17,13.92,0.0,125.85,0,1
2024-02-09-18,0.0,0.0,0.0,0,1
2024-02-09-19,0.0,0.0,0.0,0,1
2024-02-09-20,0.0,0.0,0.0,0,1
2024-02-09-21,0.0,0.0,0.0,0,1
2024-02-09-22,0.0,0.0,0.0,0,1
2024-02-09-23,0.0,0.0,0.0,0,1
2024-02-10-0,0.0,0.0,0.0,0,1
2024-02-10-1,0.0,0.0,0.0,0,1
2024-02-10-2,0.36,0.0,21.29,0,1
2024-02-10-3,37.17,32.14,161.11,0,0
2024-02-10-4,13.41,13.62,34.09,0,1
2024-02-10-5,13.26,13.07,197.26,0,1
2024-02-10-6,12.61,12.53,35.14,0,1
2024-02-10-7,12.97,12.07,36.48,0,1
2024-02-10-8,14.98,13.83,39.66,0,1
2024-02-10-9,16.66,15.48,83.46,0,0
2024-02-10-10,14.6,12.9,88.43,0,1
2024-02-10-11,25.33,17.62,181.87,0,0
2024-02-10-12,41.73,35.55,138.86,0,0
2024-02-10-13,35.65,28.99,127.19,0,0
2024-02-10-14,17.58,16.36,47.24,0,0
2024-02-10-15,14.04,14.0,38.06,0,1
2024-02-10-16,37.06,27.39,163.56,0,0
2024-02-10-17,9.49,0.0,134.41,0,1
2024-02-10-18,0.0,0.0,0.0,0,1
2024-02-10-19,0.0,0.0,0.0,0,1
2024-02-10-20,0.0,0.0,0.0,0,1
2024-02-10-21,0.0,0.0,0.0,0,1
2024-02-10-22,0.0,0.0,0.0,0,1
2024-02-10-23,0.0,0.0,0.0,0,1
2024-02-11-0,0.0,0.0,0.0,0,1
2024-02-11-1,0.0,0.0,0.0,0,1
2024-02-11-2,0.0,0.0,0.0,0,1
2024-02-11-3,41.96,38.58,224.48,0,0
2024-02-11-4,15.75,14.78,200.92,0,1
2024-02-11-5,24.33,22.41,215.11,0,0
2024-02-11-6,39.9,35.57,203.88,0,0
2024-02-11-7,79.59,68.44,239.45,0,0
2024-02-11-8,72.14,72.91,209.55,0,0
2024-02-11-9,76.52,72.65,226.72,0,0
2024-02-11-10,66.73,53.3,237.4,0,0
2024-02-11-11,67.77,65.86,204.47,0,0
2024-02-11-12,37.13,35.23,94.92,0,0
2024-02-11-13,20.39,19.34,38.41,0,0
2024-02-11-14,16.76,15.0,47.92,0,0
2024-02-11-15,14.94,14.38,37.48,0,1
2024-02-11-16,41.4,32.78,222.42,0,0
2024-02-11-17,5.18,0.0,138.25,0,1
2024-02-11-18,0.0,0.0,0.0,0,1
2024-02-11-19,0.0,0.0,0.0,0,1
2024-02-11-20,0.0,0.0,0.0,0,1
2024-02-11-21,0.0,0.0,0.0,0,1
2024-02-11-22,0.0,0.0,0.0,0,1
2024-02-11-23,0.0,0.0,0.0,0,1
2024-02-12-0,0.0,0.0,0.0,0,1
2024-02-12-1,0.0,0.0,0.0,0,1
2024-02-12-2,0.0,0.0,0.0,0,1
2024-02-12-3,42.72,41.42,224.48,0,0
2024-02-12-4,17.47,16.85,99.73,0,0
2024-02-12-5,14.81,13.63,44.29,0,1
2024-02-12-6,14.81,12.82,98.76,0,1
2024-02-12-7,16.92,13.3,184.71,0,1
2024-02-12-8,13.93,12.12,55.47,0,1
2024-02-12-9,13.1,11.87,37.57,0,1
2024-02-12-10,12.83,11.99,38.03,0,1
2024-02-12-11,12.72,11.68,38.67,0,1
2024-02-12-12,12.82,12.07,27.94,0,1
2024-02-12-13,13.04,11.92,30.21,0,1
2024-02-12-14,12.27,11.19,38.21,0,1
2024-02-12-15,13.64,12.62,210.41,0,1
2024-02-12-16,45.2,40.98,223.89,0,0
2024-02-12-17,2.01,0.0,77.82,0,1
2024-02-12-18,0.0,0.0,0.0,0,1
2024-02-12-19,0.0,0.0,0.0,0,1
2024-02-12-20,0.0,0.0,0.0,0,1
2024-02-12-21,0.0,0.0,0.0,0,1
2024-02-12-22,0.0,0.0,0.0,0,1
2024-02-12-23,0.0,0.0,0.0,0,1
2024-02-13-0,0.0,0.0,0.0,0,1
2024-02-13-1,0.0,0.0,0.0,0,1
2024-02-13-2,0.0,0.0,0.0,0,1
2024-02-13-3,39.74,36.63,148.51,0,0
2024-02-13-4,16.11,15.85,38.06,0,0
2024-02-13-5,14.47,14.14,196.28,0,1
2024-02-13-6,13.53,13.26,217.27,0,1
2024-02-13-7,13.2,12.74,40.57,0,1
2024-02-13-8,13.34,12.97,211.73,0,1
2024-02-13-9,29.23,29.88,212.09,0,0
2024-02-13-10,27.16,27.81,45.04,0,0
2024-02-13-11,21.47,22.0,43.81,0,0
2024-02-13-12,36.46,33.96,82.08,0,0
2024-02-13-13,66.84,69.56,122.24,0,0
2024-02-13-14,94.25,92.85,202.7,0,0
2024-02-13-15,113.18,118.44,180.92,0,0
2024-02-13-16,116.25,124.13,184.33,0,0
2024-02-13-17,3.49,0.0,83.97,0,1
2024-02-13-18,0.0,0.0,0.0,0,1
2024-02-13-19,0.0,0.0,0.0,0,1
2024-02-13-20,0.0,0.0,0.0,0,1
2024-02-13-21,0.0,0.0,0.0,0,1
2024-02-13-22,0.0,0.0,0.0,0,1
2024-02-13-23,0.0,0.0,0.0,0,1
2024-02-17-0,0.0,0.0,0.0,0,1
2024-02-17-1,0.0,0.0,0.0,0,1
2024-02-17-2,0.0,0.0,0.0,0,1
2024-02-17-3,35.0,34.88,223.89,0,0
2024-02-17-4,25.7,24.34,124.48,0,0
2024-02-17-5,25.04,21.41,223.3,0,0
2024-02-17-6,18.94,17.59,65.65,0,0
2024-02-17-7,15.76,14.8,44.19,0,1
2024-02-17-8,14.89,13.81,45.79,0,1
2024-02-17-9,15.49,13.46,49.4,0,1
2024-02-17-10,22.38,16.09,129.91,0,0
2024-02-17-11,42.16,33.24,204.99,0,0
2024-02-17-12,37.98,28.57,172.13,0,0
2024-02-17-13,28.3,20.29,158.15,0,0
2024-02-17-14,29.03,18.42,165.96,0,0
2024-02-17-15,22.51,16.9,82.17,0,0
2024-02-17-16,43.37,44.73,165.63,0,0
2024-02-17-17,0.0,0.0,0.0,0,1
2024-02-17-18,0.0,0.0,0.0,0,1
2024-02-17-19,0.0,0.0,0.0,0,1
2024-02-17-20,0.0,0.0,0.0,0,1
2024-02-17-21,0.0,0.0,0.0,0,1
2024-02-17-22,0.0,0.0,0.0,0,1
2024-02-17-23,0.0,0.0,0.0,0,1
2024-02-18-0,0.0,0.0,0.0,0,1
2024-02-18-1,0.0,0.0,0.0,0,1
2024-02-18-2,0.0,0.0,0.0,0,1
2024-02-18-3,31.32,13.39,146.14,0,1
2024-02-18-4,39.51,38.87,118.28,0,0
2024-02-18-5,35.64,37.86,82.83,0,0
2024-02-18-6,37.72,37.74,223.3,0,0
2024-02-18-7,29.49,28.9,83.92,0,0
2024-02-18-8,30.86,29.0,192.52,0,0
2024-02-18-9,33.69,29.61,199.82,0,0
2024-02-18-10,26.9,25.5,119.67,0,0
2024-02-18-11,46.37,40.87,122.62,0,0
2024-02-18-12,42.93,44.59,81.92,0,0
2024-02-18-13,25.21,23.6,52.05,0,0
2024-02-18-14,21.7,17.84,50.13,0,0
2024-02-18-15,23.86,20.81,73.75,0,0
2024-02-18-16,45.07,51.14,163.89,0,0
2024-02-18-17,0.0,0.0,0.0,0,1
2024-02-18-18,0.0,0.0,0.0,0,1
2024-02-18-19,0.0,0.0,0.0,0,1
2024-02-18-20,0.0,0.0,0.0,0,1
2024-02-18-21,0.0,0.0,0.0,0,1
2024-02-18-22,0.0,0.0,0.0,0,1
2024-02-18-23,0.0,0.0,0.0,0,1
2024-02-19-0,0.0,0.0,0.0,0,1
2024-02-19-1,0.0,0.0,0.0,0,1
2024-02-19-2,0.0,0.0,0.0,0,1
2024-02-19-3,20.6,0.0,93.06,0,1
2024-02-19-4,48.13,49.57,116.99,0,0
2024-02-19-5,33.13,35.13,112.83,0,0
2024-02-19-6,35.11,35.47,106.44,0,0
2024-02-19-7,40.35,41.51,224.48,0,0
2024-02-19-8,38.33,38.85,86.52,0,0
2024-02-19-9,33.01,35.14,72.99,0,0
2024-02-19-10,29.29,30.61,70.73,0,0
2024-02-19-11,30.2,32.8,63.62,0,0
2024-02-19-12,26.74,27.91,75.77,0,0
2024-02-19-13,34.84,36.68,60.4,0,0
2024-02-19-14,26.24,26.82,45.9,0,0
2024-02-19-15,24.1,22.96,83.43,0,0
2024-02-19-16,46.46,51.0,170.0,0,0
2024-02-19-17,0.0,0.0,0.0,0,1
2024-02-19-18,0.0,0.0,0.0,0,1
2024-02-19-19,0.0,0.0,0.0,0,1
2024-02-19-20,0.0,0.0,0.0,0,1
2024-02-19-21,0.0,0.0,0.0,0,1
2024-02-19-22,0.0,0.0,0.0,0,1
2024-02-19-23,0.0,0.0,0.0,0,1
2024-02-22-0,0.0,0.0,0.0,0,1
2024-02-22-1,0.0,0.0,0.0,0,1
2024-02-22-2,0.0,0.0,0.0,0,1
2024-02-22-3,0.0,0.0,0.0,0,1
2024-02-22-4,0.0,0.0,0.0,0,1
2024-02-22-5,32.78,38.6,104.28,0,0
2024-02-22-6,57.48,58.97,127.43,0,0
2024-02-22-7,50.17,51.32,122.46,0,0
2024-02-22-8,47.97,42.05,159.37,0,0
2024-02-22-9,57.29,57.31,220.95,0,0
2024-02-22-10,91.73,89.76,234.67,0,0
2024-02-22-11,77.72,82.89,160.01,0,0
2024-02-22-12,61.88,63.81,136.9,0,0
2024-02-22-13,44.49,45.01,109.69,0,0
2024-02-22-14,35.65,37.47,206.46,0,0
2024-02-22-15,30.26,30.65,205.31,0,0
2024-02-22-16,34.55,38.97,153.36,0,0
2024-02-22-17,0.0,0.0,0.0,0,1
2024-02-22-18,0.0,0.0,0.0,0,1
2024-02-22-19,0.0,0.0,0.0,0,1
2024-02-22-20,0.0,0.0,0.0,0,1
2024-02-22-21,0.0,0.0,0.0,0,1
2024-02-22-22,0.0,0.0,0.0,0,1
2024-02-22-23,0.0,0.0,0.0,0,1
2024-02-23-0,0.0,0.0,0.0,0,1
2024-02-23-1,0.0,0.0,0.0,0,1
2024-02-23-2,0.0,0.0,0.0,0,1
2024-02-23-3,22.65,0.0,161.14,0,1
2024-02-23-4,43.19,42.1,161.59,0,0
2024-02-23-5,41.4,44.27,98.95,0,0
2024-02-23-6,53.56,55.06,142.99,0,0
2024-02-23-7,68.33,73.47,159.26,0,0
2024-02-23-8,70.2,75.92,159.71,0,0
2024-02-23-9,76.14,81.92,159.56,0,0
2024-02-23-10,80.18,87.39,159.78,0,0
2024-02-23-11,92.54,97.48,160.2,0,0
2024-02-23-12,69.25,65.03,161.0,0,0
2024-02-23-13,44.3,36.61,140.49,0,0
2024-02-23-14,30.33,24.36,108.28,0,0
2024-02-23-15,33.65,27.94,161.97,0,0
2024-02-23-16,33.96,6.55,177.79,0,1
2024-02-23-17,0.0,0.0,0.0,0,1
2024-02-23-18,0.0,0.0,0.0,0,1
2024-02-23-19,0.0,0.0,0.0,0,1
2024-02-23-20,0.0,0.0,0.0,0,1
2024-02-23-21,0.0,0.0,0.0,0,1
2024-02-23-22,0.0,0.0,0.0,0,1
2024-02-23-23,0.0,0.0,0.0,0,1
2024-02-24-0,0.0,0.0,0.0,0,1
2024-02-24-1,0.0,0.0,0.0,0,1
2024-02-24-2,0.0,0.0,0.0,0,1
2024-02-24-3,34.36,0.0,229.29,0,1
2024-02-24-4,46.59,46.26,162.35,0,0
2024-02-24-5,48.43,50.1,142.49,0,0
2024-02-24-6,45.18,45.14,120.58,0,0
2024-02-24-7,47.42,43.84,160.43,0,0
2024-02-24-8,48.45,42.05,160.88,0,0
2024-02-24-9,66.05,62.2,207.16,0,0
2024-02-24-10,99.66,97.59,216.13,0,0
2024-02-24-11,111.15,102.68,232.31,1,0
2024-02-24-12,109.3,100.54,232.77,0,0
2024-02-24-13,105.51,107.32,224.48,0,0
2024-02-24-14,60.85,56.43,161.0,0,0
2024-02-24-15,46.38,42.91,163.93,0,0
2024-02-24-16,27.96,0.0,165.19,0,1
2024-02-24-17,0.0,0.0,0.0,0,1
2024-02-24-18,0.0,0.0,0.0,0,1
2024-02-24-19,0.0,0.0,0.0,0,1
2024-02-24-20,0.0,0.0,0.0,0,1
2024-02-24-21,0.0,0.0,0.0,0,1
2024-02-24-22,0.0,0.0,0.0,0,1
2024-02-24-23,0.0,0.0,0.0,0,1
2024-02-25-0,0.0,0.0,0.0,0,1
2024-02-25-1,0.0,0.0,0.0,0,1
2024-02-25-2,0.0,0.0,0.0,0,1
2024-02-25-3,12.94,0.0,146.18,0,1
2024-02-25-4,50.98,45.57,180.19,0,0
2024-02-25-5,52.07,48.82,166.96,0,0
2024-02-25-6,62.45,61.87,169.35,0,0
2024-02-25-7,95.92,93.6,229.29,0,0
2024-02-25-8,107.53,106.28,239.45,0,0
2024-02-25-9,133.49,140.21,239.45,0,0
2024-02-25-10,108.9,109.33,215.54,0,0
2024-02-25-11,70.94,75.22,219.78,0,0
2024-02-25-12,86.4,89.51,150.43,0,0
2024-02-25-13,99.1,106.36,142.63,0,0
2024-02-25-14,69.63,68.16,130.95,0,0
2024-02-25-15,47.6,47.9,162.31,0,0
2024-02-25-16,25.88,0.0,162.81,0,1
2024-02-25-17,0.0,0.0,0.0,0,1
2024-02-25-18,0.0,0.0,0.0,0,1
2024-02-25-19,0.0,0.0,0.0,0,1
2024-02-25-20,0.0,0.0,0.0,0,1
2024-02-25-21,0.0,0.0,0.0,0,1
2024-02-25-22,0.0,0.0,0.0,0,1
2024-02-25-23,0.0,0.0,0.0,0,1
2024-02-26-0,0.0,0.0,0.0,0,1
2024-02-26-1,0.0,0.0,0.0,0,1
2024-02-26-2,0.0,0.0,0.0,0,1
2024-02-26-3,8.15,0.0,157.46,0,1
2024-02-26-4,38.2,30.32,162.76,0,0
2024-02-26-5,19.52,17.24,48.76,0,0
2024-02-26-6,34.33,26.49,217.01,0,0
2024-02-26-7,34.71,28.04,213.04,0,0
2024-02-26-8,47.42,44.24,198.94,0,0
