segment,mean,median,max,sunlight_contamination
2023-03-05-7,47.29,47.99,196.53,0
2023-03-05-8,132.70,131.63,239.45,0
2023-03-05-9,94.91,91.36,232.96,0
2023-03-05-10,73.43,56.45,239.15,0
2023-03-05-11,123.73,121.84,231.79,0
2023-03-05-12,86.57,87.89,163.51,0
2023-03-05-13,64.25,61.29,149.76,0
2023-03-05-14,63.28,62.62,145.34,0
2023-03-05-15,92.19,89.02,185.47,0
2023-03-05-16,0.00,0.00,0.00,0
2023-03-05-17,0.00,0.00,0.00,0
2023-03-05-18,0.00,0.00,0.00,0
2023-03-05-19,0.00,0.00,0.00,0
2023-03-05-20,0.00,0.00,0.00,0
2023-03-05-21,0.00,0.00,0.00,0
2023-03-05-22,0.00,0.00,0.00,0
2023-03-05-23,0.00,0.00,0.00,0
2023-03-07-0,0.00,0.00,0.00,0
2023-03-07-1,0.00,0.00,0.00,0
2023-03-07-2,0.00,0.00,0.00,0
2023-03-07-3,0.00,0.00,0.00,0
2023-03-07-4,60.43,54.00,224.48,0
2023-03-07-5,42.11,41.10,89.77,0
2023-03-07-6,62.95,60.61,150.36,0
2023-03-07-7,131.52,140.59,239.45,0
2023-03-07-8,185.21,206.97,239.45,0
2023-03-07-9,153.77,162.00,239.45,0
2023-03-07-10,107.90,107.39,216.84,0
2023-03-07-11,81.71,77.72,224.48,0
2023-03-07-12,88.70,90.51,216.84,0
2023-03-07-13,68.77,58.42,166.64,0
2023-03-07-14,40.28,35.95,110.44,0
2023-03-07-15,47.73,51.06,153.39,0
2023-03-07-16,0.00,0.00,0.00,0
2023-03-07-17,0.00,0.00,0.00,0
2023-03-07-18,0.00,0.00,0.00,0
2023-03-07-19,0.00,0.00,0.00,0
2023-03-07-20,0.00,0.00,0.00,0
2023-03-07-21,0.00,0.00,0.00,0
2023-03-07-22,0.00,0.00,0.00,0
2023-03-07-23,0.00,0.00,0.00,0
2023-03-08-0,0.00,0.00,0.00,0
2023-03-08-1,0.00,0.00,0.00,0
2023-03-08-2,0.00,0.00,0.00,0
2023-03-08-3,0.00,0.00,0.00,0
2023-03-08-4,32.17,28.81,143.34,0
2023-03-08-5,25.46,21.30,185.35,0
2023-03-08-6,46.25,35.65,205.14,0
2023-03-08-7,52.87,55.27,193.44,0
2023-03-08-8,52.45,56.10,74.85,0
2023-03-08-9,63.44,66.58,155.75,0
2023-03-08-10,121.20,119.40,236.12,0
2023-03-08-11,72.39,70.30,157.23,0
2023-03-08-12,52.69,46.92,224.48,0
2023-03-08-13,37.72,37.48,114.38,0
2023-03-08-14,30.13,30.21,63.96,0
2023-03-08-15,40.08,45.72,97.94,0
2023-03-08-16,0.00,0.00,0.00,0
2023-03-08-17,0.00,0.00,0.00,0
2023-03-08-18,0.00,0.00,0.00,0
2023-03-08-19,0.00,0.00,0.00,0
2023-03-08-20,0.00,0.00,0.00,0
2023-03-08-21,0.00,0.00,0.00,0
2023-03-08-22,0.00,0.00,0.00,0
2023-03-08-23,0.00,0.00,0.00,0
2023-03-09-0,0.00,0.00,0.00,0
2023-03-09-1,0.00,0.00,0.00,0
2023-03-09-2,0.00,0.00,0.00,0
2023-03-09-3,0.00,0.00,0.00,0
2023-03-09-4,39.76,20.44,224.48,0
2023-03-09-5,11.46,10.11,28.05,0
2023-03-09-6,56.54,58.63,160.12,0
2023-03-09-7,32.38,31.97,67.59,0
2023-03-09-8,42.17,42.74,97.09,0
2023-03-09-9,29.06,30.72,45.77,0
2023-03-09-10,40.43,40.90,88.71,0
2023-03-09-11,38.11,37.88,74.61,0
2023-03-09-12,48.26,49.94,104.43,0
2023-03-09-13,41.46,41.89,79.11,0
2023-03-09-14,23.28,24.78,39.46,0
2023-03-09-15,44.18,46.30,109.23,0
2023-03-09-16,0.00,0.00,0.00,0
2023-03-09-17,0.00,0.00,0.00,0
2023-03-09-18,0.00,0.00,0.00,0
2023-03-09-19,0.00,0.00,0.00,0
2023-03-09-20,0.00,0.00,0.00,0
2023-03-09-21,0.00,0.00,0.00,0
2023-03-09-22,0.00,0.00,0.00,0
2023-03-09-23,0.00,0.00,0.00,0
2023-03-10-0,0.00,0.00,0.00,0
2023-03-10-1,0.00,0.00,0.00,0
2023-03-10-2,0.00,0.00,0.00,0
2023-03-10-3,0.00,0.00,0.00,0
2023-03-10-4,26.30,12.74,71.21,0
2023-03-10-5,11.25,9.31,32.37,0
2023-03-10-6,6.47,6.63,10.95,0
2023-03-10-7,18.75,17.33,48.53,0
2023-03-10-8,20.53,19.37,58.33,0
2023-03-10-9,16.35,16.22,37.84,0
2023-03-10-10,16.77,15.55,42.23,0
2023-03-10-11,18.34,16.58,46.93,0
2023-03-10-12,18.49,16.59,58.35,0
2023-03-10-13,19.88,17.13,219.78,0
2023-03-10-14,24.32,22.57,202.76,0
2023-03-10-15,46.95,48.41,170.75,0
2023-03-10-16,0.00,0.00,0.00,0
2023-03-10-17,0.00,0.00,0.00,0
2023-03-10-18,0.00,0.00,0.00,0
2023-03-10-19,0.00,0.00,0.00,0
2023-03-10-20,0.00,0.00,0.00,0
2023-03-10-21,0.00,0.00,0.00,0
2023-03-10-22,0.00,0.00,0.00,0
2023-03-10-23,0.00,0.00,0.00,0
2023-03-11-0,0.00,0.00,0.00,0
2023-03-11-1,0.00,0.00,0.00,0
2023-03-11-2,0.00,0.00,0.00,0
2023-03-11-3,0.00,0.00,0.00,0
2023-03-11-4,28.39,12.79,115.14,0
2023-03-11-5,19.81,18.07,62.46,0
2023-03-11-6,17.32,15.70,57.19,0
2023-03-11-7,18.12,17.01,65.60,0
2023-03-11-8,17.46,15.95,80.60,0
2023-03-11-9,18.97,16.83,110.37,0
2023-03-11-10,13.69,13.76,39.95,0
2023-03-11-11,15.66,15.42,39.59,0
2023-03-11-12,17.11,16.74,50.28,0
2023-03-11-13,16.65,15.99,38.72,0
2023-03-11-14,22.63,19.62,209.21,0
2023-03-11-15,31.62,17.47,146.08,0
2023-03-11-16,0.00,0.00,0.00,0
2023-03-11-17,0.00,0.00,0.00,0
2023-03-11-18,0.00,0.00,0.00,0
2023-03-11-19,0.00,0.00,0.00,0
2023-03-11-20,0.00,0.00,0.00,0
2023-03-11-21,0.00,0.00,0.00,0
2023-03-11-22,0.00,0.00,0.00,0
2023-03-11-23,0.00,0.00,0.00,0
2023-03-12-0,0.00,0.00,0.00,0
2023-03-12-1,0.00,0.00,0.00,0
2023-03-12-2,0.00,0.00,0.00,0
2023-03-12-3,0.00,0.00,0.00,0
2023-03-12-4,27.23,0.44,125.82,0
2023-03-12-5,16.29,12.82,67.93,0
2023-03-12-6,9.72,7.96,36.69,0
2023-03-12-7,16.85,14.54,44.59,0
2023-03-12-8,82.97,70.14,220.62,0
2023-03-12-9,76.44,78.15,188.22,0
2023-03-12-10,71.89,64.51,189.62,0
2023-03-12-11,34.17,30.05,131.19,0
2023-03-12-12,26.71,26.46,68.55,0
2023-03-12-13,24.51,24.66,39.62,0
2023-03-12-14,28.96,27.55,79.28,0
2023-03-12-15,34.88,8.32,105.50,0
2023-03-12-16,0.00,0.00,0.00,0
2023-03-12-17,0.00,0.00,0.00,0
2023-03-12-18,0.00,0.00,0.00,0
2023-03-12-19,0.00,0.00,0.00,0
2023-03-12-20,0.00,0.00,0.00,0
2023-03-12-21,0.00,0.00,0.00,0
2023-03-12-22,0.00,0.00,0.00,0
2023-03-12-23,0.00,0.00,0.00,0
2023-03-13-0,0.00,0.00,0.00,0
2023-03-13-1,0.00,0.00,0.00,0
2023-03-13-2,0.00,0.00,0.00,0
2023-03-13-3,0.00,0.00,0.00,0
2023-03-13-4,21.49,0.00,81.30,0
2023-03-13-5,16.67,11.39,66.77,0
2023-03-13-6,7.60,6.99,19.56,0
2023-03-13-7,7.41,6.59,22.30,0
2023-03-13-8,7.29,6.24,19.18,0
2023-03-13-9,6.10,5.70,18.70,0
2023-03-13-10,5.64,5.62,10.48,0
2023-03-13-11,5.76,5.51,13.72,0
2023-03-13-12,6.78,5.51,21.84,0
2023-03-13-13,7.50,5.62,27.95,0
2023-03-13-14,17.29,10.77,152.24,0
2023-03-13-15,26.84,0.00,224.18,0
2023-03-13-16,0.00,0.00,0.00,0
2023-03-13-17,0.00,0.00,0.00,0
2023-03-13-18,0.00,0.00,0.00,0
2023-03-13-19,0.00,0.00,0.00,0
2023-03-13-20,0.00,0.00,0.00,0
2023-03-13-21,0.00,0.00,0.00,0
2023-03-13-22,0.00,0.00,0.00,0
2023-03-13-23,0.00,0.00,0.00,0
2023-03-14-0,0.00,0.00,0.00,0
2023-03-14-1,0.00,0.00,0.00,0
2023-03-14-2,0.00,0.00,0.00,0
2023-03-14-3,0.00,0.00,0.00,0
2023-03-14-4,26.36,0.00,137.92,0
2023-03-14-5,31.55,25.47,95.20,0
2023-03-14-6,39.11,33.77,160.20,0
2023-03-14-7,63.70,63.32,188.42,0
2023-03-14-8,58.36,45.27,230.48,0
2023-03-14-9,38.84,28.60,242.12,0
2023-03-14-10,94.14,88.94,246.34,0
2023-03-14-11,143.76,140.34,249.07,0
2023-03-14-12,86.90,83.95,192.63,0
2023-03-14-13,58.35,49.65,165.56,0
2023-03-14-14,67.13,67.88,164.02,0
2023-03-14-15,31.10,0.00,156.06,0
2023-03-14-16,0.00,0.00,0.00,0
2023-03-14-17,0.00,0.00,0.00,0
2023-03-14-18,0.00,0.00,0.00,0
2023-03-14-19,0.00,0.00,0.00,0
2023-03-14-20,0.00,0.00,0.00,0
2023-03-14-21,0.00,0.00,0.00,0
2023-03-14-22,0.00,0.00,0.00,0
2023-03-14-23,0.00,0.00,0.00,0
2023-03-15-0,0.00,0.00,0.00,0
2023-03-15-1,0.00,0.00,0.00,0
2023-03-15-2,0.00,0.00,0.00,0
2023-03-15-3,0.00,0.00,0.00,0
2023-03-15-4,31.03,0.00,224.48,0
2023-03-15-5,74.95,78.11,145.07,0
2023-03-15-6,80.81,85.35,130.30,0
2023-03-15-7,87.52,86.62,249.07,0
2023-03-15-8,82.48,73.95,248.73,0
2023-03-15-9,51.87,38.16,226.53,0
2023-03-15-10,134.13,137.94,247.93,0
2023-03-15-11,97.27,103.28,213.87,0
2023-03-15-12,50.45,49.30,131.37,0
2023-03-15-13,40.48,38.34,101.26,0
2023-03-15-14,55.31,52.28,154.19,0
2023-03-15-15,17.01,0.00,154.19,0
2023-03-15-16,0.00,0.00,0.00,0
2023-03-15-17,0.00,0.00,0.00,0
2023-03-15-18,0.00,0.00,0.00,0
2023-03-15-19,0.00,0.00,0.00,0
2023-03-15-20,0.00,0.00,0.00,0
2023-03-15-21,0.00,0.00,0.00,0
2023-03-15-22,0.00,0.00,0.00,0
2023-03-15-23,0.00,0.00,0.00,0
2023-03-16-0,0.00,0.00,0.00,0
2023-03-16-1,0.00,0.00,0.00,0
2023-03-16-2,0.00,0.00,0.00,0
2023-03-16-3,0.00,0.00,0.00,0
2023-03-16-4,14.22,0.00,85.14,0
2023-03-16-5,29.73,21.12,88.71,0
2023-03-16-6,13.82,13.19,37.50,0
2023-03-16-7,12.11,11.05,36.93,0
2023-03-16-8,11.42,10.57,30.13,0
2023-03-16-9,9.82,9.45,21.17,0
2023-03-16-10,9.50,9.22,20.18,0
2023-03-16-11,30.17,23.16,82.41,0
2023-03-16-12,27.93,29.88,64.41,0
2023-03-16-13,15.74,15.09,35.09,0
2023-03-16-14,30.09,20.76,224.48,0
2023-03-16-15,13.47,0.00,224.48,0
2023-03-16-16,0.00,0.00,0.00,0
2023-03-16-17,0.00,0.00,0.00,0
2023-03-16-18,0.00,0.00,0.00,0
2023-03-16-19,0.00,0.00,0.00,0
2023-03-16-20,0.00,0.00,0.00,0
2023-03-16-21,0.00,0.00,0.00,0
2023-03-16-22,0.00,0.00,0.00,0
2023-03-16-23,0.00,0.00,0.00,0
2023-03-17-0,0.00,0.00,0.00,0
2023-03-17-1,0.00,0.00,0.00,0
2023-03-17-2,0.00,0.00,0.00,0
2023-03-17-3,0.00,0.00,0.00,0
2023-03-17-4,11.01,0.00,149.61,0
2023-03-17-5,30.04,21.70,156.36,0
2023-03-17-6,9.16,7.72,34.12,0
2023-03-17-7,8.35,6.36,34.80,0
2023-03-17-8,21.09,11.66,201.18,0
2023-03-17-9,57.16,55.23,217.03,0
2023-03-17-10,26.35,21.81,135.12,0
2023-03-17-11,16.20,13.17,80.70,0
2023-03-17-12,65.29,67.84,145.21,0
2023-03-17-13,64.44,60.26,193.03,0
2023-03-17-14,46.09,39.62,223.89,0
2023-03-17-15,13.82,0.00,224.18,0
2023-03-17-16,0.00,0.00,0.00,0
2023-03-17-17,0.00,0.00,0.00,0
2023-03-17-18,0.00,0.00,0.00,0
2023-03-17-19,0.00,0.00,0.00,0
2023-03-17-20,0.00,0.00,0.00,0
2023-03-17-21,0.00,0.00,0.00,0
2023-03-17-22,0.00,0.00,0.00,0
2023-03-17-23,0.00,0.00,0.00,0
2023-03-18-0,0.00,0.00,0.00,0
2023-03-18-1,0.00,0.00,0.00,0
2023-03-18-2,0.00,0.00,0.00,0
2023-03-18-3,0.00,0.00,0.00,0
2023-03-18-4,8.20,0.00,153.49,0
2023-03-18-5,34.73,26.30,158.16,0
2023-03-18-6,9.89,9.06,37.96,0
2023-03-18-7,9.28,8.57,36.96,0
2023-03-18-8,9.78,9.41,37.03,0
2023-03-18-9,16.97,17.40,40.57,0
2023-03-18-10,31.18,21.74,98.41,0
2023-03-18-11,88.01,85.92,247.02,0
2023-03-18-12,71.08,69.50,205.23,0
2023-03-18-13,25.50,20.75,76.55,0
2023-03-18-14,39.12,33.66,184.25,0
2023-03-18-15,6.08,0.00,185.01,0
2023-03-18-16,0.00,0.00,0.00,0
2023-03-18-17,0.00,0.00,0.00,0
2023-03-18-18,0.00,0.00,0.00,0
2023-03-18-19,0.00,0.00,0.00,0
2023-03-18-20,0.00,0.00,0.00,0
2023-03-18-21,0.00,0.00,0.00,0
2023-03-18-22,0.00,0.00,0.00,0
2023-03-18-23,0.00,0.00,0.00,0
2023-03-19-0,0.00,0.00,0.00,0
2023-03-19-1,0.00,0.00,0.00,0
2023-03-19-2,0.00,0.00,0.00,0
2023-03-19-3,0.00,0.00,0.00,0
2023-03-19-4,5.71,0.00,129.83,0
2023-03-19-5,46.11,41.14,150.44,0
2023-03-19-6,20.75,21.21,41.71,0
2023-03-19-7,25.01,22.25,166.68,0
2023-03-19-8,38.27,27.06,197.29,0
2023-03-19-9,26.41,21.51,176.68,0
2023-03-19-10,25.87,21.43,76.16,0
2023-03-19-11,38.15,36.67,81.77,0
2023-03-19-12,32.99,32.33,75.70,0
2023-03-19-13,28.94,26.38,82.96,0
2023-03-19-14,59.11,61.71,161.62,0
2023-03-19-15,4.78,0.00,130.44,0
2023-03-19-16,0.00,0.00,0.00,0
2023-03-19-17,0.00,0.00,0.00,0
2023-03-19-18,0.00,0.00,0.00,0
2023-03-19-19,0.00,0.00,0.00,0
2023-03-19-20,0.00,0.00,0.00,0
2023-03-19-21,0.00,0.00,0.00,0
2023-03-19-22,0.00,0.00,0.00,0
2023-03-19-23,0.00,0.00,0.00,0
2023-03-20-0,0.00,0.00,0.00,0
2023-03-20-1,0.00,0.00,0.00,0
2023-03-20-2,0.00,0.00,0.00,0
2023-03-20-3,0.00,0.00,0.00,0
2023-03-20-4,1.83,0.00,59.31,0
2023-03-20-5,37.89,31.88,122.79,0
2023-03-20-6,9.93,8.95,27.63,0
2023-03-20-7,8.33,7.25,22.65,0
2023-03-20-8,8.38,6.81,24.75,0
2023-03-20-9,8.98,6.88,38.82,0
2023-03-20-10,43.30,32.28,221.70,0
2023-03-20-11,57.05,58.44,201.96,0
2023-03-20-12,107.22,111.67,211.29,0
2023-03-20-13,78.50,71.93,206.78,0
2023-03-20-14,64.19,60.33,224.48,0
2023-03-20-15,0.25,0.00,21.00,0
2023-03-20-16,0.00,0.00,0.00,0
2023-03-20-17,0.00,0.00,0.00,0
2023-03-20-18,0.00,0.00,0.00,0
2023-03-20-19,0.00,0.00,0.00,0
2023-03-20-20,0.00,0.00,0.00,0
2023-03-20-21,0.00,0.00,0.00,0
2023-03-20-22,0.00,0.00,0.00,0
2023-03-20-23,0.00,0.00,0.00,0
2023-03-21-0,0.00,0.00,0.00,0
2023-03-21-1,0.00,0.00,0.00,0
2023-03-21-2,0.00,0.00,0.00,0
2023-03-21-3,0.00,0.00,0.00,0
2023-03-21-4,0.38,0.00,17.83,0
2023-03-21-5,37.74,33.96,108.56,0
2023-03-21-6,8.88,7.77,26.96,0
2023-03-21-7,8.75,6.82,53.18,0
2023-03-21-8,21.42,14.63,183.82,0
2023-03-21-9,24.28,23.54,124.85,0
2023-03-21-10,26.96,24.50,195.55,0
2023-03-21-11,71.21,66.63,191.60,0
2023-03-21-12,31.64,29.04,97.36,0
2023-03-21-13,18.05,14.18,57.06,0
2023-03-21-14,42.47,41.82,179.14,0
2023-03-21-15,0.00,0.00,0.00,0
2023-03-21-16,0.00,0.00,0.00,0
2023-03-21-17,0.00,0.00,0.00,0
2023-03-21-18,0.00,0.00,0.00,0
2023-03-21-19,0.00,0.00,0.00,0
2023-03-21-20,0.00,0.00,0.00,0
2023-03-21-21,0.00,0.00,0.00,0
2023-03-21-22,0.00,0.00,0.00,0
2023-03-21-23,0.00,0.00,0.00,0
2023-03-22-0,0.00,0.00,0.00,0
2023-03-22-1,0.00,0.00,0.00,0
2023-03-22-2,0.00,0.00,0.00,0
2023-03-22-3,0.00,0.00,0.00,0
2023-03-22-4,0.00,0.00,0.00,0
2023-03-22-5,50.34,52.53,133.86,0
2023-03-22-6,39.84,34.45,208.36,0
2023-03-22-7,54.70,46.20,197.28,0
2023-03-22-8,94.11,75.31,236.16,0
2023-03-22-9,138.47,142.47,232.87,0
2023-03-22-10,101.55,97.38,207.53,0
2023-03-22-11,45.56,28.50,248.84,0
2023-03-22-12,43.66,35.01,186.25,0
2023-03-22-13,56.19,57.94,208.61,0
2023-03-22-14,60.09,61.09,224.48,0
2023-03-22-15,0.00,0.00,0.00,0
2023-03-22-16,0.00,0.00,0.00,0
2023-03-22-17,0.00,0.00,0.00,0
2023-03-22-18,0.00,0.00,0.00,0
2023-03-22-19,0.00,0.00,0.00,0
2023-03-22-20,0.00,0.00,0.00,0
2023-03-22-21,0.00,0.00,0.00,0
2023-03-22-22,0.00,0.00,0.00,0
2023-03-22-23,0.00,0.00,0.00,0
2023-03-23-0,0.00,0.00,0.00,0
2023-03-23-1,0.00,0.00,0.00,0
2023-03-23-2,0.00,0.00,0.00,0
2023-03-23-3,0.00,0.00,0.00,0
2023-03-23-4,0.00,0.00,0.00,0
2023-03-23-5,34.55,30.84,145.12,0
2023-03-23-6,10.47,9.82,36.56,0
2023-03-23-7,18.52,14.89,82.72,0
2023-03-23-8,102.84,108.49,213.99,0
2023-03-23-9,138.63,148.50,209.40,0
2023-03-23-10,118.24,123.73,208.95,0
2023-03-23-11,100.55,91.93,248.05,0
2023-03-23-12,135.73,126.23,248.96,0
2023-03-23-13,77.54,85.50,243.03,0
2023-03-23-14,22.92,11.34,246.22,0
2023-03-23-15,0.00,0.00,0.00,0
2023-03-23-16,0.00,0.00,0.00,0
2023-03-23-17,0.00,0.00,0.00,0
2023-03-23-18,0.00,0.00,0.00,0
2023-03-23-19,0.00,0.00,0.00,0
2023-03-23-20,0.00,0.00,0.00,0
2023-03-23-21,0.00,0.00,0.00,0
2023-03-23-22,0.00,0.00,0.00,0
2023-03-23-23,0.00,0.00,0.00,0
2023-03-25-0,0.00,0.00,0.00,0
2023-03-25-1,0.00,0.00,0.00,0
2023-03-25-2,0.00,0.00,0.00,0
2023-03-25-3,0.00,0.00,0.00,0
2023-03-25-4,0.00,0.00,0.00,0
2023-03-25-5,48.79,58.65,123.96,0
2023-03-25-6,37.43,38.97,68.36,0
2023-03-25-7,28.23,29.28,55.12,0
2023-03-25-8,77.87,43.50,249.07,0
2023-03-25-9,129.12,124.91,244.77,0
2023-03-25-10,39.29,30.13,184.04,0
2023-03-25-11,38.72,29.68,203.87,0
2023-03-25-12,39.68,34.45,115.74,0
2023-03-25-13,66.58,67.54,161.79,0
2023-03-25-14,62.73,81.43,224.48,0
2023-03-25-15,0.00,0.00,0.00,0
2023-03-25-16,0.00,0.00,0.00,0
2023-03-25-17,0.00,0.00,0.00,0
2023-03-25-18,0.00,0.00,0.00,0
2023-03-25-19,0.00,0.00,0.00,0
2023-03-25-20,0.00,0.00,0.00,0
2023-03-25-21,0.00,0.00,0.00,0
2023-03-25-22,0.00,0.00,0.00,0
2023-03-25-23,0.00,0.00,0.00,0
2023-03-26-0,0.00,0.00,0.00,0
2023-03-26-1,0.00,0.00,0.00,0
2023-03-26-2,0.00,0.00,0.00,0
2023-03-26-3,0.00,0.00,0.00,0
2023-03-26-4,0.00,0.00,0.00,0
2023-03-26-5,44.34,49.14,158.15,0
2023-03-26-6,14.83,12.40,55.50,0
2023-03-26-7,8.97,7.83,36.03,0
2023-03-26-8,8.24,6.86,26.73,0
2023-03-26-9,8.55,7.62,22.68,0
2023-03-26-10,11.44,10.55,29.34,0
2023-03-26-11,10.31,9.36,24.77,0
2023-03-26-12,12.15,10.34,36.46,0
2023-03-26-13,21.03,19.16,85.74,0
2023-03-26-14,37.98,40.53,161.35,0
2023-03-26-15,0.00,0.00,0.00,0
2023-03-26-16,0.00,0.00,0.00,0
2023-03-26-17,0.00,0.00,0.00,0
2023-03-26-18,0.00,0.00,0.00,0
2023-03-26-19,0.00,0.00,0.00,0
2023-03-26-20,0.00,0.00,0.00,0
2023-03-26-21,0.00,0.00,0.00,0
2023-03-26-22,0.00,0.00,0.00,0
2023-03-26-23,0.00,0.00,0.00,0
2023-03-27-0,0.00,0.00,0.00,0
2023-03-27-1,0.00,0.00,0.00,0
2023-03-27-2,0.00,0.00,0.00,0
2023-03-27-3,0.00,0.00,0.00,0
2023-03-27-4,0.00,0.00,0.00,0
2023-03-27-5,31.38,29.72,74.78,0
2023-03-27-6,10.13,9.11,24.97,0
2023-03-27-7,7.22,7.48,11.53,0
2023-03-27-8,8.08,8.52,12.99,0
2023-03-27-9,5.80,5.65,11.23,0
2023-03-27-10,4.38,4.41,7.45,0
2023-03-27-11,4.09,4.13,6.50,0
2023-03-27-12,4.15,4.18,7.06,0
2023-03-27-13,8.03,6.21,28.70,0
2023-03-27-14,44.13,31.90,224.48,0
2023-03-27-15,0.00,0.00,0.00,0
2023-03-27-16,0.00,0.00,0.00,0
2023-03-27-17,0.00,0.00,0.00,0
2023-03-27-18,0.00,0.00,0.00,0
2023-03-27-19,0.00,0.00,0.00,0
2023-03-27-20,0.00,0.00,0.00,0
2023-03-27-21,0.00,0.00,0.00,0
2023-03-27-22,0.00,0.00,0.00,0
2023-03-27-23,0.00,0.00,0.00,0
2023-03-28-0,0.00,0.00,0.00,0
2023-03-28-1,0.00,0.00,0.00,0
2023-03-28-2,0.00,0.00,0.00,0
2023-03-28-3,0.00,0.00,0.00,0
2023-03-28-4,0.00,0.00,0.00,0
2023-03-28-5,27.47,23.16,73.01,0
2023-03-28-6,11.78,11.90,28.53,0
2023-03-28-7,11.56,12.07,20.13,0
2023-03-28-8,12.16,12.25,23.00,0
2023-03-28-9,17.03,17.14,46.82,0
2023-03-28-10,18.79,18.44,40.40,0
2023-03-28-11,30.95,29.79,144.36,0
2023-03-28-12,57.80,52.35,180.94,0
2023-03-28-13,22.60,18.94,107.84,0
2023-03-28-14,25.96,0.00,85.17,0
2023-03-28-15,0.00,0.00,0.00,0
2023-03-28-16,0.00,0.00,0.00,0
2023-03-28-17,0.00,0.00,0.00,0
2023-03-28-18,0.00,0.00,0.00,0
2023-03-28-19,0.00,0.00,0.00,0
2023-03-28-20,0.00,0.00,0.00,0
2023-03-28-21,0.00,0.00,0.00,0
2023-03-28-22,0.00,0.00,0.00,0
2023-03-28-23,0.00,0.00,0.00,0
2023-03-29-0,0.00,0.00,0.00,0
2023-03-29-1,0.00,0.00,0.00,0
2023-03-29-2,0.00,0.00,0.00,0
2023-03-29-3,0.00,0.00,0.00,0
2023-03-29-4,0.00,0.00,0.00,0
2023-03-29-5,29.76,13.43,94.64,0
2023-03-29-6,20.33,17.41,70.14,0
2023-03-29-7,11.77,11.22,37.94,0
2023-03-29-8,13.73,13.62,38.64,0
2023-03-29-9,12.93,10.27,60.89,0
2023-03-29-10,16.31,13.36,76.75,0
2023-03-29-11,22.66,19.71,153.19,0
2023-03-29-12,44.33,46.92,109.23,0
2023-03-29-13,35.93,34.51,93.83,0
2023-03-29-14,28.42,0.00,118.01,0
2023-03-29-15,0.00,0.00,0.00,0
2023-03-29-16,0.00,0.00,0.00,0
2023-03-29-17,0.00,0.00,0.00,0
2023-03-29-18,0.00,0.00,0.00,0
2023-03-29-19,0.00,0.00,0.00,0
2023-03-29-20,0.00,0.00,0.00,0
2023-03-29-21,0.00,0.00,0.00,0
2023-03-29-22,0.00,0.00,0.00,0
2023-03-29-23,0.00,0.00,0.00,0
2023-03-31-0,0.00,0.00,0.00,0
2023-03-31-1,0.00,0.00,0.00,0
2023-03-31-2,0.00,0.00,0.00,0
2023-03-31-3,0.00,0.00,0.00,0
2023-03-31-4,0.00,0.00,0.00,0
2023-03-31-5,30.23,0.00,166.26,0
2023-03-31-6,72.59,71.29,223.30,0
2023-03-31-7,72.11,65.01,224.48,0
2023-03-31-8,43.01,41.67,140.18,0
2023-03-31-9,122.07,126.46,227.49,0
2023-03-31-10,96.12,99.00,208.95,0
2023-03-31-11,55.68,44.89,155.80,0
2023-03-31-12,38.83,35.88,80.06,0
2023-03-31-13,46.41,36.68,108.22,0
2023-03-31-14,18.36,0.00,106.15,0
2023-03-31-15,0.00,0.00,0.00,0
2023-03-31-16,0.00,0.00,0.00,0
2023-03-31-17,0.00,0.00,0.00,0
2023-03-31-18,0.00,0.00,0.00,0
2023-03-31-19,0.00,0.00,0.00,0
2023-03-31-20,0.00,0.00,0.00,0
2023-03-31-21,0.00,0.00,0.00,0
2023-03-31-22,0.00,0.00,0.00,0
2023-03-31-23,0.00,0.00,0.00,0
2023-04-01-0,0.00,0.00,0.00,0
2023-04-01-1,0.00,0.00,0.00,0
2023-04-01-2,0.00,0.00,0.00,0
2023-04-01-3,0.00,0.00,0.00,0
2023-04-01-4,0.00,0.00,0.00,0
2023-04-01-5,22.92,0.00,88.15,0
2023-04-01-6,41.40,37.88,88.45,0
2023-04-01-7,29.80,31.67,221.54,0
2023-04-01-8,27.15,29.06,206.28,0
2023-04-01-9,35.70,30.84,101.18,0
2023-04-01-10,103.74,110.54,214.45,0
2023-04-01-11,87.43,92.38,149.54,0
2023-04-01-12,62.23,64.31,158.34,0
2023-04-01-13,80.24,84.98,224.48,0
2023-04-01-14,20.05,0.00,224.06,0
2023-04-01-15,0.00,0.00,0.00,0
2023-04-01-16,0.00,0.00,0.00,0
2023-04-01-17,0.00,0.00,0.00,0
2023-04-01-18,0.00,0.00,0.00,0
2023-04-01-19,0.00,0.00,0.00,0
2023-04-01-20,0.00,0.00,0.00,0
2023-04-01-21,0.00,0.00,0.00,0
2023-04-01-22,0.00,0.00,0.00,0
2023-04-01-23,0.00,0.00,0.00,0
2023-04-02-0,0.00,0.00,0.00,0
2023-04-02-1,0.00,0.00,0.00,0
2023-04-02-2,0.00,0.00,0.00,0
2023-04-02-3,0.00,0.00,0.00,0
2023-04-02-4,0.00,0.00,0.00,0
2023-04-02-5,28.07,0.00,154.09,0
2023-04-02-6,93.02,97.84,211.64,0
2023-04-02-7,81.32,74.50,210.08,0
2023-04-02-8,99.78,95.45,223.89,0
2023-04-02-9,89.69,85.07,211.05,0
2023-04-02-10,40.14,40.68,79.89,0
2023-04-02-11,21.92,23.26,37.27,0
2023-04-02-12,15.86,16.17,27.88,0
2023-04-02-13,33.21,22.64,104.13,0
