segment,mean,median,max,sunlight_contamination,dark_segment
2016-01-08-8,26.55,16.9,189.23,0,0
2016-01-08-9,38.16,28.34,239.45,0,0
2016-01-08-10,17.37,14.23,123.24,0,1
2016-01-08-11,46.45,28.41,187.2,0,0
2016-01-08-12,54.16,45.43,200.2,0,0
2016-01-08-13,44.02,33.66,180.65,0,0
2016-01-08-14,36.93,33.56,111.23,0,0
2016-01-08-15,13.24,9.18,76.41,0,1
2016-01-08-16,8.64,5.05,74.84,0,1
2016-01-08-17,16.31,14.38,65.39,0,1
2016-01-08-18,3.65,0.0,64.21,0,1
2016-01-08-19,0.0,0.0,0.0,0,1
2016-01-08-20,0.0,0.0,0.0,0,1
2016-01-08-21,0.0,0.0,0.0,0,1
2016-01-08-22,0.0,0.0,0.0,0,1
2016-01-08-23,0.0,0.0,0.0,0,1
2016-01-09-0,0.0,0.0,0.0,0,1
2016-01-09-1,6.73,0.0,222.35,0,1
2016-01-09-2,19.16,14.2,245.99,0,1
2016-01-09-3,7.32,6.52,26.47,0,1
2016-01-09-4,5.88,5.05,29.37,0,1
2016-01-09-5,6.32,5.05,41.8,0,1
2016-01-09-6,7.41,5.35,51.84,0,1
2016-01-09-7,9.65,5.94,89.27,0,1
2016-01-09-8,22.95,11.88,201.79,0,1
2016-01-09-9,27.71,18.1,198.32,0,0
2016-01-09-10,40.4,37.15,190.21,0,0
2016-01-09-11,50.1,43.74,187.21,0,0
2016-01-09-12,35.35,27.04,120.41,0,0
2016-01-09-13,27.53,17.0,134.78,0,0
2016-01-09-14,28.07,16.57,129.62,0,0
2016-01-09-15,19.76,10.62,104.81,0,1
2016-01-09-16,13.18,7.42,83.55,0,1
2016-01-09-17,25.41,15.84,141.1,0,0
2016-01-09-18,12.85,0.0,135.96,0,1
2016-01-09-19,0.0,0.0,0.0,0,1
2016-01-09-20,0.0,0.0,0.0,0,1
2016-01-09-21,0.0,0.0,0.0,0,1
2016-01-09-22,0.0,0.0,0.0,0,1
2016-01-09-23,0.0,0.0,0.0,0,1
2016-01-10-0,0.0,0.0,0.0,0,1
2016-01-10-1,8.11,0.0,48.77,0,1
2016-01-10-2,11.7,8.33,49.48,0,1
2016-01-10-3,4.04,3.89,86.88,0,1
2016-01-10-4,4.48,4.75,23.53,0,1
2016-01-10-5,5.51,5.95,23.35,0,1
2016-01-10-6,4.89,5.06,21.47,0,1
2016-01-10-7,9.91,8.33,55.72,0,1
2016-01-10-8,33.62,31.89,170.09,0,0
2016-01-10-9,57.9,55.47,144.66,0,0
2016-01-10-10,80.1,77.99,214.08,0,0
2016-01-10-11,39.3,35.22,159.72,0,0
2016-01-10-12,54.49,45.44,219.85,0,0
2016-01-10-13,45.16,43.79,133.1,0,0
2016-01-10-14,20.35,13.04,90.66,0,1
2016-01-10-15,16.5,11.29,73.9,0,1
2016-01-10-16,13.1,9.48,66.24,0,1
2016-01-10-17,27.43,18.56,147.83,0,0
2016-01-10-18,15.47,0.0,142.22,0,1
2016-01-10-19,0.0,0.0,0.0,0,1
2016-01-10-20,0.0,0.0,0.0,0,1
2016-01-10-21,0.0,0.0,0.0,0,1
2016-01-10-22,0.0,0.0,0.0,0,1
2016-01-10-23,0.0,0.0,0.0,0,1
2016-01-11-0,0.0,0.0,0.0,0,1
2016-01-11-1,0.0,0.0,0.0,0,1
2016-01-11-2,0.0,0.0,0.0,0,1
2016-01-11-3,0.34,0.0,17.56,0,1
2016-01-11-4,5.49,4.45,25.21,0,1
2016-01-11-5,9.54,8.03,91.86,0,1
2016-01-11-6,10.25,10.11,45.35,0,1
2016-01-11-7,8.32,7.13,36.21,0,1
2016-01-11-8,27.75,25.16,106.42,0,0
2016-01-11-9,13.94,13.66,67.97,0,1
2016-01-11-10,6.5,6.53,24.12,0,1
2016-01-11-11,5.98,6.23,22.99,0,1
2016-01-11-12,12.38,8.02,43.54,0,1
2016-01-11-13,13.58,11.62,38.27,0,1
2016-01-11-14,5.4,5.34,22.06,0,1
2016-01-11-15,26.24,22.18,76.7,0,0
2016-01-11-16,23.44,20.45,79.15,0,0
2016-01-11-17,27.47,25.47,60.23,0,0
2016-01-11-18,4.96,0.0,60.09,0,1
2016-01-11-19,0.0,0.0,0.0,0,1
2016-01-11-20,0.0,0.0,0.0,0,1
2016-01-11-21,0.0,0.0,0.0,0,1
2016-01-11-22,0.0,0.0,0.0,0,1
2016-01-11-23,0.0,0.0,0.0,0,1
2016-01-12-0,0.0,0.0,0.0,0,1
2016-01-12-1,2.37,0.0,207.68,0,1
2016-01-12-2,27.95,25.95,248.05,0,0
2016-01-12-3,14.22,13.36,33.73,0,1
2016-01-12-4,8.36,7.7,32.34,0,1
2016-01-12-5,9.02,6.83,45.35,0,1
2016-01-12-6,22.52,15.47,216.73,0,0
2016-01-12-7,39.87,30.28,221.81,0,0
2016-01-12-8,31.19,28.34,170.44,0,0
2016-01-12-9,16.79,16.57,51.23,0,0
2016-01-12-10,22.54,19.54,68.14,0,0
2016-01-12-11,31.27,30.73,87.95,0,0
2016-01-12-12,46.49,43.47,173.35,0,0
2016-01-12-13,32.5,31.37,78.3,0,0
2016-01-12-14,9.86,7.42,63.69,0,1
2016-01-12-15,9.46,5.64,80.36,0,1
2016-01-12-16,9.32,7.42,75.68,0,1
2016-01-12-17,26.28,20.67,116.27,0,0
2016-01-12-18,8.0,0.0,106.92,0,1
2016-01-12-19,0.0,0.0,0.0,0,1
2016-01-12-20,0.0,0.0,0.0,0,1
2016-01-12-21,0.0,0.0,0.0,0,1
2016-01-12-22,0.0,0.0,0.0,0,1
2016-01-12-23,0.0,0.0,0.0,0,1
2016-01-13-0,0.0,0.0,0.0,0,1
2016-01-13-1,1.5,0.0,32.81,0,1
2016-01-13-2,22.19,21.31,45.77,0,0
2016-01-13-3,10.49,10.64,24.35,0,1
2016-01-13-4,6.74,6.51,23.28,0,1
2016-01-13-5,4.69,4.75,21.77,0,1
2016-01-13-6,4.76,5.05,22.59,0,1
2016-01-13-7,10.07,9.21,29.74,0,1
2016-01-13-8,30.47,29.42,88.88,0,0
2016-01-13-9,29.65,29.65,69.02,0,0
2016-01-13-10,15.0,15.07,40.14,0,0
2016-01-13-11,9.03,8.88,19.81,0,1
2016-01-13-12,11.8,8.94,122.17,0,1
2016-01-13-13,48.96,45.82,166.53,0,0
2016-01-13-14,36.21,37.05,85.28,0,0
2016-01-13-15,22.87,19.21,103.63,0,0
2016-01-13-16,11.8,7.44,85.53,0,1
2016-01-13-17,21.33,20.89,84.92,0,0
2016-01-13-18,1.76,0.0,63.31,0,1
2016-01-13-19,0.0,0.0,0.0,0,1
2016-01-13-20,0.0,0.0,0.0,0,1
2016-01-13-21,0.0,0.0,0.0,0,1
2016-01-13-22,0.0,0.0,0.0,0,1
2016-01-13-23,0.0,0.0,0.0,0,1
2016-01-14-0,0.0,0.0,0.0,0,1
2016-01-14-1,0.59,0.0,17.97,0,1
2016-01-14-2,15.34,13.68,35.58,0,1
2016-01-14-3,2.76,2.68,9.24,0,1
2016-01-14-4,1.4,0.9,5.05,0,1
2016-01-14-5,1.79,1.48,6.82,0,1
2016-01-14-6,2.85,2.96,9.82,0,1
2016-01-14-7,6.78,6.22,22.2,0,1
2016-01-14-8,29.21,18.95,113.27,0,0
2016-01-14-9,46.05,46.57,92.81,0,0
2016-01-14-10,11.46,10.92,42.13,0,1
2016-01-14-11,7.62,7.67,23.79,0,1
2016-01-14-12,7.7,7.98,21.41,0,1
2016-01-14-13,38.41,38.09,80.52,0,0
2016-01-14-14,38.21,37.89,80.41,0,0
2016-01-14-15,28.75,29.03,61.47,0,0
2016-01-14-16,32.02,20.21,163.04,0,0
2016-01-14-17,52.55,54.48,127.35,0,0
2016-01-14-18,7.53,0.0,101.3,0,1
2016-01-14-19,0.0,0.0,0.0,0,1
2016-01-14-20,0.0,0.0,0.0,0,1
2016-01-14-21,0.0,0.0,0.0,0,1
2016-01-14-22,0.0,0.0,0.0,0,1
2016-01-14-23,0.0,0.0,0.0,0,1
2016-01-15-0,0.0,0.0,0.0,0,1
2016-01-15-1,0.0,0.0,0.0,0,1
2016-01-15-2,19.35,18.07,246.45,0,0
2016-01-15-3,9.21,7.44,82.39,0,1
2016-01-15-4,10.06,7.12,247.25,0,1
2016-01-15-5,7.12,5.64,27.29,0,1
2016-01-15-6,5.94,5.34,16.19,0,1
2016-01-15-7,6.58,5.63,34.98,0,1
2016-01-15-8,15.51,6.82,188.21,0,1
2016-01-15-9,19.28,10.58,206.04,0,1
2016-01-15-10,16.04,9.2,196.57,0,1
2016-01-15-11,19.24,10.38,224.5,0,1
2016-01-15-12,32.9,30.18,221.21,0,0
2016-01-15-13,40.89,26.32,228.69,0,0
2016-01-15-14,29.01,21.96,117.4,0,0
2016-01-15-15,16.17,12.13,77.8,0,1
2016-01-15-16,8.37,6.52,50.73,0,1
2016-01-15-17,20.86,21.79,55.91,0,0
2016-01-15-18,0.66,0.0,31.11,0,1
2016-01-15-19,0.0,0.0,0.0,0,1
2016-01-15-20,0.0,0.0,0.0,0,1
2016-01-15-21,0.0,0.0,0.0,0,1
2016-01-15-22,0.0,0.0,0.0,0,1
2016-01-15-23,0.0,0.0,0.0,0,1
2016-01-16-0,0.0,0.0,0.0,0,1
2016-01-16-1,0.0,0.0,0.0,0,1
2016-01-16-2,16.22,16.41,37.94,0,0
2016-01-16-3,9.05,8.03,26.0,0,1
2016-01-16-4,10.27,7.72,247.36,0,1
2016-01-16-5,8.8,6.53,243.94,0,1
2016-01-16-6,8.84,6.52,47.55,0,1
2016-01-16-7,9.84,5.96,153.56,0,1
2016-01-16-8,12.94,6.84,172.27,0,1
2016-01-16-9,18.27,8.61,188.31,0,1
2016-01-16-10,34.81,14.63,247.59,0,1
2016-01-16-11,40.01,32.11,210.85,0,0
2016-01-16-12,12.81,8.27,67.15,0,1
2016-01-16-13,7.96,4.45,53.6,0,1
2016-01-16-14,6.36,4.15,41.98,0,1
2016-01-16-15,5.62,4.45,39.43,0,1
2016-01-16-16,4.9,3.86,28.52,0,1
2016-01-16-17,21.16,19.47,93.01,0,0
2016-01-16-18,0.67,0.0,44.3,0,1
2016-01-16-19,0.0,0.0,0.0,0,1
2016-01-16-20,0.0,0.0,0.0,0,1
2016-01-16-21,0.0,0.0,0.0,0,1
2016-01-16-22,0.0,0.0,0.0,0,1
2016-01-16-23,0.0,0.0,0.0,0,1
2016-01-17-0,0.0,0.0,0.0,0,1
2016-01-17-1,0.0,0.0,0.0,0,1
2016-01-17-2,19.68,18.57,219.19,0,0
2016-01-17-3,8.69,7.71,26.25,0,1
2016-01-17-4,9.17,7.73,26.43,0,1
2016-01-17-5,12.64,10.42,247.48,0,1
2016-01-17-6,9.77,7.44,57.1,0,1
2016-01-17-7,14.09,8.32,228.39,0,1
2016-01-17-8,34.69,24.83,212.7,0,0
2016-01-17-9,22.52,16.59,104.45,0,0
2016-01-17-10,11.47,7.72,175.47,0,1
2016-01-17-11,8.45,5.05,112.67,0,1
2016-01-17-12,13.41,6.82,182.47,0,1
2016-01-17-13,35.8,16.8,190.97,0,0
2016-01-17-14,33.51,21.06,183.69,0,0
2016-01-17-15,22.13,12.13,149.82,0,1
2016-01-17-16,18.83,9.19,178.26,0,1
2016-01-17-17,37.32,25.64,206.44,0,0
2016-01-17-18,0.0,0.0,0.0,0,1
2016-01-17-19,0.0,0.0,0.0,0,1
2016-01-17-20,0.0,0.0,0.0,0,1
2016-01-17-21,0.0,0.0,0.0,0,1
2016-01-17-22,0.0,0.0,0.0,0,1
2016-01-17-23,0.0,0.0,0.0,0,1
2016-01-18-0,0.0,0.0,0.0,0,1
2016-01-18-1,0.0,0.0,0.0,0,1
2016-01-18-2,16.84,17.33,247.36,0,0
2016-01-18-3,9.22,8.04,28.4,0,1
2016-01-18-4,9.29,8.03,26.44,0,1
2016-01-18-5,11.41,9.33,30.01,0,1
2016-01-18-6,15.17,13.08,248.62,0,1
2016-01-18-7,11.02,8.66,35.02,0,1
2016-01-18-8,8.92,7.44,26.3,0,1
2016-01-18-9,7.67,6.53,24.48,0,1
2016-01-18-10,7.92,5.65,83.62,0,1
2016-01-18-11,16.11,7.14,183.52,0,1
2016-01-18-12,30.35,10.95,203.24,0,1
2016-01-18-13,31.66,25.53,103.28,0,0
2016-01-18-14,16.38,10.71,68.59,0,1
2016-01-18-15,11.04,6.54,62.41,0,1
2016-01-18-16,13.11,5.67,118.75,0,1
2016-01-18-17,39.35,29.7,167.35,0,0
2016-01-18-18,0.0,0.0,0.0,0,1
2016-01-18-19,0.0,0.0,0.0,0,1
2016-01-18-20,0.0,0.0,0.0,0,1
2016-01-18-21,0.0,0.0,0.0,0,1
2016-01-18-22,0.0,0.0,0.0,0,1
2016-01-18-23,0.0,0.0,0.0,0,1
2016-01-19-0,0.0,0.0,0.0,0,1
2016-01-19-1,0.0,0.0,0.0,0,1
2016-01-19-2,17.1,21.59,88.65,0,0
2016-01-19-3,17.96,14.67,166.15,0,1
2016-01-19-4,29.21,20.11,124.56,0,0
2016-01-19-5,66.55,78.04,167.48,0,0
2016-01-19-6,17.72,5.08,87.7,1,1
2016-01-19-7,100.84,105.42,246.27,1,0
2016-01-19-8,138.38,163.86,241.32,0,0
2016-01-19-9,60.25,77.13,155.79,1,0
2016-01-19-10,20.59,23.26,64.22,0,0
2016-01-19-11,69.96,58.5,234.62,0,0
2016-01-19-12,24.01,23.82,60.03,0,0
2016-01-19-13,16.34,15.13,44.84,0,0
2016-01-19-14,13.12,12.46,35.98,0,1
2016-01-19-15,7.73,7.44,21.47,0,1
2016-01-19-16,6.36,6.26,21.47,0,1
2016-01-19-17,19.17,17.56,46.27,0,0
2016-01-19-18,0.0,0.0,0.0,0,1
2016-01-19-19,0.0,0.0,0.0,0,1
2016-01-19-20,0.0,0.0,0.0,0,1
2016-01-19-21,0.0,0.0,0.0,0,1
2016-01-19-22,0.0,0.0,0.0,0,1
2016-01-19-23,0.0,0.0,0.0,0,1
2016-01-20-0,0.0,0.0,0.0,0,1
2016-01-20-1,0.0,0.0,0.0,0,1
2016-01-20-2,9.8,2.65,29.97,0,1
2016-01-20-3,16.39,21.92,26.42,1,0
2016-01-20-4,3.48,1.77,20.89,1,1
2016-01-20-5,4.42,2.39,21.39,1,1
2016-01-20-6,6.41,5.04,25.79,1,1
2016-01-20-7,20.6,12.83,206.52,1,1
2016-01-20-8,92.05,108.91,230.08,1,0
2016-01-20-9,121.16,142.72,231.51,1,0
2016-01-20-10,158.99,180.67,247.36,0,0
2016-01-20-11,99.63,109.27,237.44,0,0
2016-01-20-12,108.52,115.07,248.62,1,0
2016-01-20-13,49.66,21.57,248.39,0,0
2016-01-20-14,112.43,91.97,249.07,0,0
2016-01-20-15,183.63,216.6,249.07,0,0
2016-01-20-16,126.8,139.37,249.07,0,0
2016-01-20-17,15.2,9.55,168.1,0,1
2016-01-20-18,0.0,0.0,0.0,0,1
2016-01-20-19,0.0,0.0,0.0,0,1
2016-01-20-20,0.0,0.0,0.0,0,1
2016-01-20-21,0.0,0.0,0.0,0,1
2016-01-20-22,0.0,0.0,0.0,0,1
2016-01-20-23,0.0,0.0,0.0,0,1
2016-01-21-0,0.0,0.0,0.0,0,1
2016-01-21-1,0.0,0.0,0.0,0,1
2016-01-21-2,4.51,0.0,34.51,0,1
2016-01-21-3,23.0,22.99,50.48,0,0
2016-01-21-4,25.57,24.89,240.64,0,0
2016-01-21-5,54.99,26.24,244.4,1,0
2016-01-21-6,58.86,73.01,193.6,1,0
2016-01-21-7,76.03,91.83,211.0,1,0
2016-01-21-8,98.69,91.09,248.27,1,0
2016-01-21-9,99.79,53.62,249.07,1,0
2016-01-21-10,133.27,135.32,249.07,0,0
2016-01-21-11,72.73,83.03,148.34,0,0
2016-01-21-12,43.07,28.99,220.94,0,0
2016-01-21-13,41.6,34.72,215.57,0,0
2016-01-21-14,50.6,50.8,110.63,0,0
2016-01-21-15,68.21,68.51,153.59,0,0
2016-01-21-16,59.85,65.15,139.37,0,0
2016-01-21-17,73.57,76.97,185.61,0,0
2016-01-21-18,0.0,0.0,0.0,0,1
2016-01-21-19,0.0,0.0,0.0,0,1
2016-01-21-20,0.0,0.0,0.0,0,1
2016-01-21-21,0.0,0.0,0.0,0,1
2016-01-21-22,0.0,0.0,0.0,0,1
2016-01-21-23,0.0,0.0,0.0,0,1
2016-01-22-0,0.0,0.0,0.0,0,1
2016-01-22-1,0.0,0.0,0.0,0,1
2016-01-22-2,13.58,6.73,39.19,0,1
2016-01-22-3,17.62,18.23,32.61,0,0
2016-01-22-4,23.43,17.81,223.63,0,0
2016-01-22-5,20.99,20.33,96.8,0,0
2016-01-22-6,31.23,28.82,197.56,0,0
2016-01-22-7,31.31,27.82,198.8,0,0
2016-01-22-8,35.69,39.64,181.53,1,0
2016-01-22-9,150.12,147.71,249.07,0,0
2016-01-22-10,103.26,97.3,249.07,0,0
2016-01-22-11,62.05,61.89,151.98,0,0
2016-01-22-12,92.46,89.43,233.72,0,0
2016-01-22-13,62.73,61.15,170.73,0,0
2016-01-22-14,31.6,28.27,85.66,0,0
2016-01-22-15,36.06,33.58,94.88,0,0
2016-01-22-16,24.57,22.93,95.23,0,0
2016-01-22-17,36.72,37.5,129.13,0,0
2016-01-22-18,0.0,0.0,0.0,0,1
2016-01-22-19,0.0,0.0,0.0,0,1
2016-01-22-20,0.0,0.0,0.0,0,1
2016-01-22-21,0.0,0.0,0.0,0,1
2016-01-22-22,0.0,0.0,0.0,0,1
2016-01-22-23,0.0,0.0,0.0,0,1
2016-01-23-0,0.0,0.0,0.0,0,1
2016-01-23-1,0.0,0.0,0.0,0,1
2016-01-23-2,4.36,0.0,30.2,0,1
2016-01-23-3,19.61,21.41,30.62,1,0
2016-01-23-4,20.93,21.17,150.49,0,0
2016-01-23-5,29.93,22.39,231.38,0,0
2016-01-23-6,15.84,13.82,84.4,1,1
2016-01-23-7,118.37,129.09,249.07,1,0
2016-01-23-8,112.81,124.41,244.74,1,0
2016-01-23-9,65.01,98.78,118.46,1,0
2016-01-23-10,106.91,69.58,249.07,1,0
2016-01-23-11,84.14,42.25,227.6,1,0
2016-01-23-12,104.42,118.82,243.49,1,0
2016-01-23-13,120.63,133.96,233.42,0,0
2016-01-23-14,52.54,72.68,128.06,1,0
2016-01-23-15,54.5,73.95,102.21,1,0
2016-01-23-16,46.13,43.75,99.51,0,0
2016-01-23-17,45.0,53.42,103.72,0,0
2016-01-23-18,0.0,0.0,0.0,0,1
2016-01-23-19,0.0,0.0,0.0,0,1
2016-01-23-20,0.0,0.0,0.0,0,1
2016-01-23-21,0.0,0.0,0.0,0,1
2016-01-23-22,0.0,0.0,0.0,0,1
2016-01-23-23,0.0,0.0,0.0,0,1
2016-01-24-0,0.0,0.0,0.0,0,1
2016-01-24-1,0.0,0.0,0.0,0,1
2016-01-24-2,14.96,13.22,244.8,0,1
2016-01-24-3,18.81,17.48,93.14,0,0
2016-01-24-4,19.36,19.59,36.49,0,0
