segment,mean,median,max,sunlight_contamination,dark_segment
2012-02-28-15,10.05,0.0,136.09,0,1
2012-02-28-18,0.0,0.0,0.0,0,1
2012-02-28-21,0.0,0.0,0.0,0,1
2012-02-29-0,0.0,0.0,0.0,0,1
2012-02-29-3,3.74,0.0,112.95,0,1
2012-02-29-6,13.7,9.2,120.76,0,1
2012-02-29-9,15.03,12.72,102.07,0,1
2012-02-29-12,9.01,6.26,52.42,0,1
2012-02-29-15,8.11,0.0,133.17,0,1
2012-02-29-18,0.0,0.0,0.0,0,1
2012-02-29-21,0.0,0.0,0.0,0,1
2012-03-01-0,0.0,0.0,0.0,0,1
2012-03-01-3,9.06,0.0,248.96,0,1
2012-03-01-6,33.1,29.39,216.23,0,0
2012-03-01-9,128.49,129.51,249.07,0,0
2012-03-01-12,101.53,97.66,249.07,0,0
2012-03-01-15,22.6,0.0,168.8,0,1
2012-03-01-18,0.0,0.0,0.0,0,1
2012-03-01-21,0.0,0.0,0.0,0,1
2012-03-02-0,0.0,0.0,0.0,0,1
2012-03-02-3,15.72,0.89,200.42,0,1
2012-03-02-6,52.26,43.34,249.07,0,0
2012-03-02-9,39.86,33.72,221.81,0,0
2012-03-02-12,72.81,70.92,219.68,0,0
2012-03-02-15,19.31,0.0,153.01,0,1
2012-03-02-18,0.0,0.0,0.0,0,1
2012-03-02-21,0.0,0.0,0.0,0,1
2012-03-03-0,0.0,0.0,0.0,0,1
2012-03-03-3,2.76,0.0,128.32,0,1
2012-03-03-6,132.59,131.28,248.39,0,0
2012-03-03-9,51.36,44.75,172.82,0,0
2012-03-03-12,57.66,57.74,139.56,0,0
2012-03-03-15,19.33,0.0,138.24,0,1
2012-03-03-18,0.0,0.0,0.0,0,1
2012-03-03-21,0.0,0.0,0.0,0,1
2012-03-04-0,0.0,0.0,0.0,0,1
2012-03-04-3,1.04,0.0,29.22,0,1
2012-03-04-6,83.87,45.99,249.07,1,0
2012-03-04-9,124.67,127.84,244.85,0,0
2012-03-04-12,28.4,18.87,137.29,0,0
2012-03-04-15,19.58,0.0,184.82,0,1
2012-03-04-18,0.0,0.0,0.0,0,1
2012-03-04-21,0.0,0.0,0.0,0,1
2012-03-05-0,0.0,0.0,0.0,0,1
2012-03-05-3,1.73,0.0,133.11,0,1
2012-03-05-6,112.51,115.05,248.62,1,0
2012-03-05-9,125.56,130.75,249.07,0,0
2012-03-05-12,39.24,29.79,192.97,0,0
2012-03-05-15,19.62,0.0,166.76,0,1
2012-03-05-18,0.0,0.0,0.0,0,1
2012-03-05-21,0.0,0.0,0.0,0,1
2012-03-06-0,0.0,0.0,0.0,0,1
2012-03-06-3,0.72,0.0,28.63,0,1
2012-03-06-6,5.58,3.83,30.77,1,1
2012-03-06-9,17.25,13.29,223.89,1,1
2012-03-06-12,53.43,47.46,167.24,0,0
2012-03-06-15,13.46,0.0,94.19,0,1
2012-03-06-18,0.0,0.0,0.0,0,1
2012-03-06-21,0.0,0.0,0.0,0,1
2012-03-07-0,0.0,0.0,0.0,0,1
2012-03-07-3,0.65,0.0,36.59,0,1
2012-03-07-6,177.05,218.46,249.07,1,0
2012-03-07-9,105.58,35.02,246.11,1,0
2012-03-07-12,9.12,3.53,207.27,1,1
2012-03-07-15,0.21,0.0,37.11,0,1
2012-03-07-18,0.0,0.0,0.0,0,1
2012-03-07-21,0.0,0.0,0.0,0,1
2012-03-08-0,0.0,0.0,0.0,0,1
2012-03-08-3,4.42,0.0,32.27,0,1
2012-03-08-6,10.53,7.57,28.29,1,1
2012-03-08-9,112.25,32.32,249.07,1,0
2012-03-08-12,96.8,21.59,248.96,1,0
2012-03-08-15,3.51,0.0,245.31,0,1
2012-03-08-18,0.0,0.0,0.0,0,1
2012-03-08-21,0.0,0.0,0.0,0,1
2012-03-09-0,0.0,0.0,0.0,0,1
2012-03-09-3,7.33,0.0,51.6,0,1
2012-03-09-6,123.8,120.58,249.07,0,0
2012-03-09-9,129.89,148.45,249.07,1,0
2012-03-09-12,5.03,2.07,71.33,1,1
2012-03-09-15,0.19,0.0,37.29,0,1
2012-03-09-18,0.0,0.0,0.0,0,1
2012-03-09-21,0.0,0.0,0.0,0,1
2012-03-10-0,0.0,0.0,0.0,0,1
2012-03-10-3,14.76,0.0,146.59,0,1
2012-03-10-6,71.08,67.58,234.19,0,0
2012-03-10-9,66.37,61.37,242.36,0,0
2012-03-10-12,91.77,90.04,249.07,0,0
2012-03-10-15,15.95,0.0,200.62,0,1
2012-03-10-18,0.0,0.0,0.0,0,1
2012-03-10-21,0.0,0.0,0.0,0,1
2012-03-11-0,0.0,0.0,0.0,0,1
2012-03-11-3,3.64,0.0,218.13,0,1
2012-03-11-6,12.53,9.18,193.31,0,1
2012-03-11-9,49.49,43.64,219.64,0,0
2012-03-11-12,41.53,38.95,164.55,0,0
2012-03-11-15,3.32,0.0,122.03,0,1
2012-03-11-18,0.0,0.0,0.0,0,1
2012-03-11-21,0.0,0.0,0.0,0,1
2012-03-12-0,0.0,0.0,0.0,0,1
2012-03-12-3,5.92,0.0,33.68,0,1
2012-03-12-6,10.0,7.73,180.59,0,1
2012-03-12-9,144.7,159.29,249.07,0,0
2012-03-12-12,68.17,61.71,249.07,0,0
2012-03-12-15,3.37,0.0,116.06,0,1
2012-03-12-18,0.0,0.0,0.0,0,1
2012-03-12-21,0.0,0.0,0.0,0,1
2012-03-13-0,0.0,0.0,0.0,0,1
2012-03-13-3,8.82,0.0,191.02,0,1
2012-03-13-6,20.48,14.3,211.84,0,1
2012-03-13-9,39.2,32.47,246.79,0,0
2012-03-13-12,41.6,34.83,210.22,0,0
2012-03-13-15,3.59,0.0,150.49,0,1
2012-03-13-18,0.0,0.0,0.0,0,1
2012-03-13-21,0.0,0.0,0.0,0,1
2012-03-14-0,0.0,0.0,0.0,0,1
2012-03-14-3,5.67,0.0,47.67,0,1
2012-03-14-6,13.3,8.88,186.98,0,1
2012-03-14-9,33.29,21.8,235.8,0,0
2012-03-14-12,72.59,64.58,222.13,0,0
2012-03-14-15,5.89,0.0,209.06,0,1
2012-03-14-18,0.0,0.0,0.0,0,1
2012-03-14-21,0.0,0.0,0.0,0,1
2012-03-15-0,0.0,0.0,0.0,0,1
2012-03-15-3,6.79,0.0,139.5,0,1
2012-03-15-6,26.99,19.51,211.06,0,0
2012-03-15-9,68.93,56.41,239.83,0,0
2012-03-15-12,127.44,122.94,239.45,0,0
2012-03-15-15,0.0,0.0,0.0,0,1
2012-03-15-18,0.0,0.0,0.0,0,1
2012-03-15-21,0.0,0.0,0.0,0,1
2012-03-16-0,0.0,0.0,0.0,0,1
2012-03-16-3,8.94,0.0,210.87,0,1
2012-03-16-6,66.96,47.67,239.45,0,0
2012-03-16-9,73.09,57.25,247.46,0,0
2012-03-16-12,46.32,36.29,223.3,0,0
2012-03-16-15,0.87,0.0,112.64,0,1
2012-03-16-18,0.0,0.0,0.0,0,1
2012-03-16-21,0.0,0.0,0.0,0,1
2012-03-17-0,0.0,0.0,0.0,0,1
2012-03-17-3,11.21,0.0,217.27,0,1
2012-03-17-6,79.3,62.48,243.39,0,0
2012-03-17-9,54.75,49.98,202.88,0,0
2012-03-17-12,39.02,35.05,212.51,0,0
2012-03-17-15,0.0,0.0,0.0,0,1
2012-03-17-18,0.0,0.0,0.0,0,1
2012-03-17-21,0.0,0.0,0.0,0,1
2012-03-18-0,0.0,0.0,0.0,0,1
2012-03-18-3,6.44,0.0,41.77,0,1
2012-03-18-6,24.32,18.46,193.17,0,0
2012-03-18-9,51.64,44.09,225.4,0,0
2012-03-18-12,11.93,7.74,70.58,0,1
2012-03-18-15,0.0,0.0,0.0,0,1
2012-03-18-18,0.0,0.0,0.0,0,1
2012-03-18-21,0.0,0.0,0.0,0,1
2012-03-19-0,0.0,0.0,0.0,0,1
2012-03-19-3,11.01,0.0,92.6,0,1
2012-03-19-6,23.27,16.6,239.45,0,0
2012-03-19-9,49.73,44.27,218.82,0,0
2012-03-19-12,42.57,36.84,223.6,0,0
2012-03-19-15,0.0,0.0,0.0,0,1
2012-03-19-18,0.0,0.0,0.0,0,1
2012-03-19-21,0.0,0.0,0.0,0,1
2012-03-20-0,0.0,0.0,0.0,0,1
2012-03-20-3,5.56,0.0,45.28,0,1
2012-03-20-6,3.28,2.97,21.77,0,1
2012-03-20-9,12.47,7.98,71.03,0,1
2012-03-20-12,11.71,7.66,87.08,0,1
2012-03-20-15,0.0,0.0,0.0,0,1
2012-03-20-18,0.0,0.0,0.0,0,1
2012-03-20-21,0.0,0.0,0.0,0,1
2012-03-21-0,0.0,0.0,0.0,0,1
2012-03-21-3,6.21,0.0,72.3,0,1
2012-03-21-6,10.02,4.48,214.93,0,1
2012-03-21-9,32.75,22.09,228.15,0,0
2012-03-21-12,28.15,14.15,246.22,0,1
2012-03-21-15,0.0,0.0,0.0,0,1
2012-03-21-18,0.0,0.0,0.0,0,1
2012-03-21-21,0.0,0.0,0.0,0,1
2012-03-22-0,0.0,0.0,0.0,0,1
2012-03-22-3,6.23,0.0,77.91,0,1
2012-03-22-6,4.05,2.99,27.21,0,1
2012-03-22-9,2.68,0.9,26.13,0,1
2012-03-22-12,10.07,3.27,223.3,0,1
2012-03-22-15,0.0,0.0,0.0,0,1
2012-03-22-18,0.0,0.0,0.0,0,1
2012-03-22-21,0.0,0.0,0.0,0,1
2012-03-23-0,0.0,0.0,0.0,0,1
2012-03-23-3,6.28,0.0,66.85,0,1
2012-03-23-6,7.21,5.96,59.26,0,1
2012-03-23-9,39.17,32.31,211.44,0,0
2012-03-23-12,25.11,22.37,224.48,0,0
2012-03-23-15,0.0,0.0,0.0,0,1
2012-03-23-18,0.0,0.0,0.0,0,1
2012-03-23-21,0.0,0.0,0.0,0,1
2012-03-24-0,0.0,0.0,0.0,0,1
2012-03-24-3,1.62,0.0,71.58,0,1
2012-03-24-6,55.2,55.41,129.66,0,0
2012-03-24-9,18.02,16.31,58.49,0,0
2012-03-24-12,21.6,19.35,72.93,0,0
2012-03-24-15,0.0,0.0,0.0,0,1
2012-03-24-18,0.0,0.0,0.0,0,1
2012-03-24-21,0.0,0.0,0.0,0,1
2012-03-25-0,0.0,0.0,0.0,0,1
2012-03-25-3,3.67,0.0,40.35,0,1
2012-03-25-6,17.31,14.28,84.77,0,1
2012-03-25-9,28.77,24.55,211.82,0,0
2012-03-25-12,21.73,16.31,124.82,0,0
2012-03-25-15,0.0,0.0,0.0,0,1
2012-03-25-18,0.0,0.0,0.0,0,1
2012-03-25-21,0.0,0.0,0.0,0,1
2012-03-26-0,0.0,0.0,0.0,0,1
2012-03-26-3,4.59,0.0,46.44,0,1
2012-03-26-6,2.27,1.2,23.87,0,1
2012-03-26-9,0.0,0.0,0.0,0,1
2012-03-26-12,0.0,0.0,0.0,0,1
2012-03-26-15,0.0,0.0,0.0,0,1
2012-03-26-18,0.0,0.0,0.0,0,1
2012-03-26-21,0.0,0.0,0.0,0,1
2012-03-27-0,0.0,0.0,0.0,0,1
2012-03-27-3,2.16,0.0,75.86,0,1
2012-03-27-6,12.62,8.62,128.66,0,1
2012-03-27-9,81.42,36.64,249.07,0,0
2012-03-27-12,80.4,76.81,237.32,0,0
2012-03-27-15,0.0,0.0,0.0,0,1
2012-03-27-18,0.0,0.0,0.0,0,1
2012-03-27-21,0.0,0.0,0.0,0,1
2012-03-28-0,0.0,0.0,0.0,0,1
2012-03-28-3,0.82,0.0,104.84,0,1
2012-03-28-6,83.32,69.82,239.45,0,0
2012-03-28-9,75.21,74.45,224.5,0,0
2012-03-28-12,45.15,42.21,248.39,0,0
2012-03-28-15,0.0,0.0,0.0,0,1
2012-03-28-18,0.0,0.0,0.0,0,1
2012-03-28-21,0.0,0.0,0.0,0,1
2012-03-29-0,0.0,0.0,0.0,0,1
2012-03-29-3,3.53,0.0,78.86,0,1
2012-03-29-6,6.95,3.89,80.82,0,1
2012-03-29-9,4.61,2.09,118.21,0,1
2012-03-29-12,9.2,1.49,245.54,0,1
2012-03-29-15,0.0,0.0,0.0,0,1
2012-03-29-18,0.0,0.0,0.0,0,1
2012-03-29-21,0.0,0.0,0.0,0,1
2012-03-30-0,0.0,0.0,0.0,0,1
2012-03-30-3,1.91,0.0,79.71,0,1
2012-03-30-6,16.02,10.73,200.24,0,1
2012-03-30-9,11.48,9.21,164.15,0,1
2012-03-30-12,9.2,2.99,205.69,0,1
2012-03-30-15,0.0,0.0,0.0,0,1
2012-03-30-18,0.0,0.0,0.0,0,1
2012-03-30-21,0.0,0.0,0.0,0,1
2012-03-31-0,0.0,0.0,0.0,0,1
2012-03-31-3,0.63,0.0,30.18,0,1
2012-03-31-6,11.13,11.03,29.42,0,1
2012-03-31-9,8.61,7.45,84.63,0,1
2012-03-31-12,7.2,1.79,58.12,0,1
2012-03-31-15,0.0,0.0,0.0,0,1
2012-03-31-18,0.0,0.0,0.0,0,1
2012-03-31-21,0.0,0.0,0.0,0,1
2012-04-01-0,0.0,0.0,0.0,0,1
2012-04-01-3,0.14,0.0,26.76,0,1
2012-04-01-6,27.14,22.65,222.13,0,0
2012-04-01-9,51.32,50.5,205.25,0,0
2012-04-01-12,19.93,14.49,107.0,0,1
2012-04-01-15,0.0,0.0,0.0,0,1
2012-04-01-18,0.0,0.0,0.0,0,1
2012-04-01-21,0.0,0.0,0.0,0,1
2012-04-02-0,0.0,0.0,0.0,0,1
2012-04-02-3,0.0,0.0,0.0,0,1
2012-04-02-6,19.98,22.19,248.96,1,0
2012-04-02-9,61.59,57.25,210.4,0,0
2012-04-02-12,35.86,0.3,247.25,0,1
2012-04-02-15,0.0,0.0,0.0,0,1
2012-04-02-18,0.0,0.0,0.0,0,1
2012-04-02-21,0.0,0.0,0.0,0,1
2012-04-03-0,0.0,0.0,0.0,0,1
2012-04-03-3,0.0,0.0,0.0,0,1
2012-04-03-6,31.91,29.0,248.5,0,0
2012-04-03-9,52.1,49.0,213.8,0,0
2012-04-03-12,21.31,15.51,122.12,0,0
2012-04-03-15,0.0,0.0,0.0,0,1
2012-04-03-18,0.0,0.0,0.0,0,1
2012-04-03-21,0.0,0.0,0.0,0,1
2012-04-04-0,0.0,0.0,0.0,0,1
2012-04-04-3,0.0,0.0,0.0,0,1
2012-04-04-6,11.84,14.28,107.49,1,1
2012-04-04-9,21.74,16.06,248.84,0,0
2012-04-04-12,10.35,0.0,248.73,0,1
2012-04-04-15,0.0,0.0,0.0,0,1
2012-04-04-18,0.0,0.0,0.0,0,1
2012-04-04-21,0.0,0.0,0.0,0,1
2012-04-05-0,0.0,0.0,0.0,0,1
2012-04-05-3,0.0,0.0,0.0,0,1
2012-04-05-6,140.55,164.3,249.07,0,0
2012-04-05-9,103.64,70.75,249.07,1,0
2012-04-05-12,4.7,0.0,174.4,0,1
2012-04-05-15,0.0,0.0,0.0,0,1
2012-04-05-18,0.0,0.0,0.0,0,1
2012-04-05-21,0.0,0.0,0.0,0,1
2012-04-06-0,0.0,0.0,0.0,0,1
2012-04-06-3,0.0,0.0,0.0,0,1
2012-04-06-6,8.55,2.09,28.91,1,1
2012-04-06-9,10.87,5.62,248.84,1,1
2012-04-06-12,10.09,0.0,48.48,0,1
2012-04-06-15,0.0,0.0,0.0,0,1
2012-04-06-18,0.0,0.0,0.0,0,1
2012-04-06-21,0.0,0.0,0.0,0,1
2012-04-07-0,0.0,0.0,0.0,0,1
2012-04-07-3,0.0,0.0,0.0,0,1
2012-04-07-6,66.51,68.42,247.93,0,0
2012-04-07-9,128.56,130.45,248.73,0,0
2012-04-07-12,31.17,0.0,248.73,0,1
2012-04-07-15,0.0,0.0,0.0,0,1
2012-04-07-18,0.0,0.0,0.0,0,1
2012-04-07-21,0.0,0.0,0.0,0,1
2012-04-08-0,0.0,0.0,0.0,0,1
2012-04-08-3,0.0,0.0,0.0,0,1
2012-04-08-6,7.74,4.47,42.95,0,1
2012-04-08-9,23.78,18.96,114.23,0,0
2012-04-08-12,14.46,0.0,88.53,0,1
2012-04-08-15,0.0,0.0,0.0,0,1
2012-04-08-18,0.0,0.0,0.0,0,1
2012-04-08-21,0.0,0.0,0.0,0,1
2012-04-09-0,0.0,0.0,0.0,0,1
2012-04-09-3,0.0,0.0,0.0,0,1
2012-04-09-6,11.99,3.89,186.97,0,1
2012-04-09-9,7.21,2.68,170.08,0,1
2012-04-09-12,9.19,0.0,247.7,0,1
2012-04-09-15,0.0,0.0,0.0,0,1
2012-04-09-18,0.0,0.0,0.0,0,1
2012-04-09-21,0.0,0.0,0.0,0,1
2012-04-10-0,0.0,0.0,0.0,0,1
2012-04-10-3,0.0,0.0,0.0,0,1
2012-04-10-6,15.21,8.54,179.72,0,1
2012-04-10-9,6.5,2.68,85.29,0,1
2012-04-10-12,9.53,0.0,248.96,0,1
2012-04-10-15,0.0,0.0,0.0,0,1
2012-04-10-18,0.0,0.0,0.0,0,1
2012-04-10-21,0.0,0.0,0.0,0,1
2012-04-11-0,0.0,0.0,0.0,0,1
2012-04-11-3,0.0,0.0,0.0,0,1
2012-04-11-6,12.53,5.95,148.21,0,1
2012-04-11-9,27.97,14.86,231.38,0,1
2012-04-11-12,9.36,0.0,248.84,0,1
2012-04-11-15,0.0,0.0,0.0,0,1
2012-04-11-18,0.0,0.0,0.0,0,1
2012-04-11-21,0.0,0.0,0.0,0,1
2012-04-12-0,0.0,0.0,0.0,0,1
2012-04-12-3,0.0,0.0,0.0,0,1
2012-04-12-6,30.49,23.03,111.06,0,0
2012-04-12-9,58.89,46.48,248.96,0,0
2012-04-12-12,8.78,0.0,247.48,0,1
2012-04-12-15,0.0,0.0,0.0,0,1
2012-04-12-18,0.0,0.0,0.0,0,1
2012-04-12-21,0.0,0.0,0.0,0,1
2012-04-13-0,0.0,0.0,0.0,0,1
2012-04-13-3,0.0,0.0,0.0,0,1
2012-04-13-6,69.45,58.06,237.39,0,0
2012-04-13-9,54.34,43.85,219.92,0,0
2012-04-13-12,15.63,0.0,141.21,0,1
2012-04-13-15,0.0,0.0,0.0,0,1
2012-04-13-18,0.0,0.0,0.0,0,1
2012-04-13-21,0.0,0.0,0.0,0,1
2012-04-14-0,0.0,0.0,0.0,0,1
2012-04-14-3,0.0,0.0,0.0,0,1
2012-04-14-6,31.48,29.23,209.07,0,0
2012-04-14-9,28.32,27.16,86.63,0,0
2012-04-14-12,14.11,0.0,119.33,0,1
2012-04-14-15,0.0,0.0,0.0,0,1
2012-04-14-18,0.0,0.0,0.0,0,1
2012-04-14-21,0.0,0.0,0.0,0,1
2012-04-15-0,0.0,0.0,0.0,0,1
2012-04-15-3,0.0,0.0,0.0,0,1
2012-04-15-6,17.85,10.65,225.07,0,1
2012-04-15-9,26.42,20.09,216.41,0,0
2012-04-15-12,15.91,0.0,239.04,0,1
2012-04-15-15,0.0,0.0,0.0,0,1
2012-04-15-18,0.0,0.0,0.0,0,1
2012-04-15-21,0.0,0.0,0.0,0,1
2012-04-16-0,0.0,0.0,0.0,0,1
2012-04-16-3,0.0,0.0,0.0,0,1
2012-04-16-6,9.35,3.89,81.86,0,1
2012-04-16-9,4.48,2.39,82.05,0,1
2012-04-16-12,8.65,0.0,246.56,0,1
2012-04-16-15,0.0,0.0,0.0,0,1
2012-04-16-18,0.0,0.0,0.0,0,1
2012-04-16-21,0.0,0.0,0.0,0,1
2012-04-17-0,0.0,0.0,0.0,0,1
2012-04-17-3,0.0,0.0,0.0,0,1
2012-04-17-6,26.23,18.71,239.45,0,0
2012-04-17-9,28.4,15.19,237.96,0,0
2012-04-17-12,12.05,0.0,230.62,0,1
2012-04-17-15,0.0,0.0,0.0,0,1
2012-04-17-18,0.0,0.0,0.0,0,1
2012-04-17-21,0.0,0.0,0.0,0,1
2012-04-18-0,0.0,0.0,0.0,0,1
2012-04-18-3,0.0,0.0,0.0,0,1
2012-04-18-6,12.88,7.54,94.32,0,1
2012-04-18-9,5.25,0.0,197.18,0,1
2012-04-18-12,0.0,0.0,0.0,0,1
2012-04-18-15,0.0,0.0,0.0,0,1
2012-04-18-18,0.0,0.0,0.0,0,1
2012-04-18-21,0.0,0.0,0.0,0,1
2012-04-19-0,0.0,0.0,0.0,0,1
2012-04-19-3,0.0,0.0,0.0,0,1
2012-04-19-6,12.49,7.38,196.48,0,1
2012-04-19-9,8.96,5.58,249.07,0,1
2012-04-19-12,7.87,0.0,249.07,0,1
2012-04-19-15,0.0,0.0,0.0,0,1
2012-04-19-18,0.0,0.0,0.0,0,1
2012-04-19-21,0.0,0.0,0.0,0,1
2012-04-20-0,0.0,0.0,0.0,0,1
2012-04-20-3,0.0,0.0,0.0,0,1
2012-04-20-6,12.86,0.0,106.23,0,1
2012-04-20-9,62.83,54.95,248.27,0,0
2012-04-20-12,5.46,0.0,235.84,0,1
2012-04-20-15,0.0,0.0,0.0,0,1
2012-04-20-18,0.0,0.0,0.0,0,1
2012-04-20-21,0.0,0.0,0.0,0,1
2012-04-21-0,0.0,0.0,0.0,0,1
2012-04-21-3,0.0,0.0,0.0,0,1
2012-04-21-6,8.38,1.77,93.41,0,1
2012-04-21-9,16.24,11.53,237.33,0,1
2012-04-21-12,5.83,0.0,214.78,0,1
2012-04-21-15,0.0,0.0,0.0,0,1
2012-04-21-18,0.0,0.0,0.0,0,1
2012-04-21-21,0.0,0.0,0.0,0,1
2012-04-22-0,0.0,0.0,0.0,0,1
2012-04-22-3,0.0,0.0,0.0,0,1
2012-04-22-6,8.96,0.0,86.6,0,1
2012-04-22-9,56.3,47.09,229.69,0,0
2012-04-22-12,9.18,0.0,156.43,0,1
2012-04-22-15,0.0,0.0,0.0,0,1
2012-04-22-18,0.0,0.0,0.0,0,1
2012-04-22-21,0.0,0.0,0.0,0,1
2012-04-23-0,0.0,0.0,0.0,0,1
2012-04-23-3,0.0,0.0,0.0,0,1
2012-04-23-6,16.39,0.0,123.52,0,1
2012-04-23-9,26.72,24.73,247.59,0,0
2012-04-23-12,0.67,0.0,123.02,0,1
2012-04-23-15,0.0,0.0,0.0,0,1
2012-04-23-18,0.0,0.0,0.0,0,1
2012-04-23-21,0.0,0.0,0.0,0,1
2012-04-24-0,0.0,0.0,0.0,0,1
2012-04-24-3,0.0,0.0,0.0,0,1
2012-04-24-6,29.98,0.0,244.51,0,1
2012-04-24-9,18.92,16.16,247.7,0,0
2012-04-24-12,0.18,0.0,69.3,0,1
2012-04-24-15,0.0,0.0,0.0,0,1
2012-04-24-18,0.0,0.0,0.0,0,1
2012-04-24-21,0.0,0.0,0.0,0,1
2012-04-25-0,0.0,0.0,0.0,0,1
2012-04-25-3,0.0,0.0,0.0,0,1
2012-04-25-6,36.78,0.0,247.59,0,1
2012-04-25-9,80.61,73.16,248.5,0,0
2012-04-25-12,0.0,0.0,0.0,0,1
2012-04-25-15,0.0,0.0,0.0,0,1
2012-04-25-18,0.0,0.0,0.0,0,1
2012-04-25-21,0.0,0.0,0.0,0,1
2012-04-26-0,0.0,0.0,0.0,0,1
2012-04-26-3,0.0,0.0,0.0,0,1
2012-04-26-6,27.06,0.0,224.48,0,1
2012-04-26-9,29.54,23.86,239.45,0,0
2012-04-26-12,0.0,0.0,0.0,0,1
2012-04-26-15,0.0,0.0,0.0,0,1
2012-04-26-18,0.0,0.0,0.0,0,1
2012-04-26-21,0.0,0.0,0.0,0,1
2012-04-27-0,0.0,0.0,0.0,0,1
2012-04-27-3,0.0,0.0,0.0,0,1
2012-04-27-6,29.03,0.0,236.0,0,1
2012-04-27-9,40.05,28.37,248.96,0,0
2012-04-27-12,0.0,0.0,0.0,0,1
