segment,mean,median,max,sunlight_contamination,dark_segment
2021-01-02-22,0.0,0.0,0.0,0,1
2021-01-02-23,0.0,0.0,0.0,0,1
2021-01-03-0,0.0,0.0,0.0,0,1
2021-01-03-1,16.03,0.0,127.3,0,1
2021-01-03-2,9.14,5.56,120.8,0,1
2021-01-03-3,2.85,3.09,6.29,0,1
2021-01-03-4,2.76,3.09,16.9,0,1
2021-01-03-5,3.99,4.17,9.49,0,1
2021-01-03-6,6.59,6.19,25.96,0,1
2021-01-03-7,10.08,8.5,26.59,0,1
2021-01-03-8,11.43,10.39,27.12,0,1
2021-01-03-9,15.09,15.58,224.23,0,0
2021-01-03-10,15.68,17.74,27.87,0,0
2021-01-03-11,15.74,18.33,27.23,0,0
2021-01-03-12,16.47,19.33,27.12,0,0
2021-01-03-13,17.66,20.65,27.82,0,0
2021-01-03-14,18.01,21.01,28.22,1,0
2021-01-03-15,18.28,21.33,27.75,1,0
2021-01-03-16,17.28,18.63,27.12,0,0
2021-01-03-17,22.88,20.63,61.91,0,0
2021-01-03-18,6.72,0.0,55.52,0,1
2021-01-03-19,0.0,0.0,0.0,0,1
2021-01-03-20,0.0,0.0,0.0,0,1
2021-01-03-21,0.0,0.0,0.0,0,1
2021-01-03-22,0.0,0.0,0.0,0,1
2021-01-03-23,0.0,0.0,0.0,0,1
2021-01-04-0,0.0,0.0,0.0,0,1
2021-01-04-1,17.52,0.0,104.68,0,1
2021-01-04-2,9.54,5.45,72.04,0,1
2021-01-04-3,2.8,3.09,5.1,0,1
2021-01-04-4,2.6,2.91,14.53,0,1
2021-01-04-5,2.85,3.09,16.08,0,1
2021-01-04-6,3.19,3.38,6.7,0,1
2021-01-04-7,4.45,4.58,9.78,0,1
2021-01-04-8,9.94,9.96,27.16,0,1
2021-01-04-9,16.47,15.39,34.63,0,0
2021-01-04-10,15.93,16.15,34.16,0,0
2021-01-04-11,15.9,16.49,28.29,0,0
2021-01-04-12,14.05,13.63,28.75,0,1
2021-01-04-13,7.1,7.0,25.37,0,1
2021-01-04-14,10.29,9.3,26.84,0,1
2021-01-04-15,6.73,6.03,20.88,0,1
2021-01-04-16,5.45,5.39,20.92,0,1
2021-01-04-17,17.12,9.82,224.48,0,1
2021-01-04-18,14.49,0.0,223.89,0,1
2021-01-04-19,0.0,0.0,0.0,0,1
2021-01-04-20,0.0,0.0,0.0,0,1
2021-01-04-21,0.0,0.0,0.0,0,1
2021-01-04-22,0.0,0.0,0.0,0,1
2021-01-04-23,0.0,0.0,0.0,0,1
2021-01-05-0,0.0,0.0,0.0,0,1
2021-01-05-1,16.45,0.0,127.3,0,1
2021-01-05-2,10.08,5.75,122.59,0,1
2021-01-05-3,2.42,2.5,13.63,0,1
2021-01-05-4,2.6,2.79,18.07,0,1
2021-01-05-5,3.09,3.28,19.66,0,1
2021-01-05-6,3.81,4.1,8.5,0,1
2021-01-05-7,3.29,3.51,10.05,0,1
2021-01-05-8,2.37,2.68,4.99,0,1
2021-01-05-9,3.46,3.51,10.09,0,1
2021-01-05-10,6.73,5.88,248.16,0,1
2021-01-05-11,9.68,8.2,27.0,0,1
2021-01-05-12,11.42,10.58,27.48,0,1
2021-01-05-13,89.59,88.14,227.27,0,0
2021-01-05-14,45.37,44.05,101.14,0,0
2021-01-05-15,34.34,36.05,67.72,0,0
2021-01-05-16,23.94,24.12,62.53,0,0
2021-01-05-17,25.85,20.95,222.71,0,0
2021-01-05-18,10.51,0.0,159.3,0,1
2021-01-05-19,0.0,0.0,0.0,0,1
2021-01-05-20,0.0,0.0,0.0,0,1
2021-01-05-21,0.0,0.0,0.0,0,1
2021-01-05-22,0.0,0.0,0.0,0,1
2021-01-05-23,0.0,0.0,0.0,0,1
2021-01-06-0,0.0,0.0,0.0,0,1
2021-01-06-1,13.98,0.0,126.41,0,1
2021-01-06-2,12.96,7.91,124.07,0,1
2021-01-06-3,6.99,4.8,47.23,0,1
2021-01-06-4,17.71,17.26,60.23,0,0
2021-01-06-5,4.51,4.68,23.04,0,1
2021-01-06-6,21.46,18.73,62.69,0,0
2021-01-06-7,30.51,31.2,72.67,0,0
2021-01-06-8,45.53,46.04,117.19,0,0
2021-01-06-9,86.52,76.64,233.47,0,0
2021-01-06-10,108.54,107.84,237.96,0,0
2021-01-06-11,72.52,73.28,243.26,0,0
2021-01-06-12,27.55,26.21,76.81,0,0
2021-01-06-13,50.3,38.31,186.46,0,0
2021-01-06-14,81.2,83.25,174.64,0,0
2021-01-06-15,48.31,46.86,107.25,0,0
2021-01-06-16,18.29,18.08,51.25,0,0
2021-01-06-17,26.69,19.8,222.13,0,0
2021-01-06-18,15.13,0.0,223.48,0,1
2021-01-06-19,0.0,0.0,0.0,0,1
2021-01-06-20,0.0,0.0,0.0,0,1
2021-01-06-21,0.0,0.0,0.0,0,1
2021-01-06-22,0.0,0.0,0.0,0,1
2021-01-06-23,0.0,0.0,0.0,0,1
2021-01-07-0,0.0,0.0,0.0,0,1
2021-01-07-1,14.29,0.0,128.17,0,1
2021-01-07-2,13.49,7.73,123.75,0,1
2021-01-07-3,3.95,4.38,15.4,0,1
2021-01-07-4,4.15,4.38,15.57,0,1
2021-01-07-5,4.35,4.68,21.54,0,1
2021-01-07-6,3.94,4.27,9.96,0,1
2021-01-07-7,4.32,4.67,8.33,0,1
2021-01-07-8,6.65,6.74,12.1,0,1
2021-01-07-9,6.47,6.74,12.63,0,1
2021-01-07-10,8.28,8.35,15.59,0,1
2021-01-07-11,17.76,19.41,36.46,0,0
2021-01-07-12,9.65,8.93,22.7,0,1
2021-01-07-13,5.42,5.86,9.64,0,1
2021-01-07-14,4.66,4.86,15.84,0,1
2021-01-07-15,4.83,5.05,8.06,0,1
2021-01-07-16,5.02,5.46,8.19,0,1
2021-01-07-17,19.8,11.05,220.95,0,1
2021-01-07-18,12.65,0.0,155.36,0,1
2021-01-07-19,0.0,0.0,0.0,0,1
2021-01-07-20,0.0,0.0,0.0,0,1
2021-01-07-21,0.0,0.0,0.0,0,1
2021-01-07-22,0.0,0.0,0.0,0,1
2021-01-07-23,0.0,0.0,0.0,0,1
2021-01-08-0,0.0,0.0,0.0,0,1
2021-01-08-1,11.7,0.0,73.06,0,1
2021-01-08-2,13.14,8.13,75.61,0,1
2021-01-08-3,3.92,4.38,7.06,0,1
2021-01-08-4,3.62,3.98,12.95,0,1
2021-01-08-5,3.88,4.28,11.46,0,1
2021-01-08-6,3.89,4.28,9.63,0,1
2021-01-08-7,3.81,4.28,6.46,0,1
2021-01-08-8,3.69,4.09,8.83,0,1
2021-01-08-9,3.85,4.27,8.78,0,1
2021-01-08-10,3.46,3.68,6.16,0,1
2021-01-08-11,3.32,3.61,6.46,0,1
2021-01-08-12,3.23,3.57,6.28,0,1
2021-01-08-13,2.86,3.2,6.37,0,1
2021-01-08-14,2.91,3.38,6.16,0,1
2021-01-08-15,3.33,3.68,6.88,0,1
2021-01-08-16,3.72,4.09,8.56,0,1
2021-01-08-17,16.98,8.79,160.06,0,1
2021-01-08-18,16.58,0.0,161.06,0,1
2021-01-08-19,0.0,0.0,0.0,0,1
2021-01-08-20,0.0,0.0,0.0,0,1
2021-01-08-21,0.0,0.0,0.0,0,1
2021-01-08-22,0.0,0.0,0.0,0,1
2021-01-08-23,0.0,0.0,0.0,0,1
2021-01-09-0,0.0,0.0,0.0,0,1
2021-01-09-1,10.77,0.0,129.35,0,1
2021-01-09-2,15.31,8.46,127.89,0,1
2021-01-09-3,4.26,4.67,18.12,0,1
2021-01-09-4,4.15,4.57,12.01,0,1
2021-01-09-5,4.0,4.27,22.46,0,1
2021-01-09-6,4.01,4.27,10.93,0,1
2021-01-09-7,3.66,3.97,6.16,0,1
2021-01-09-8,4.01,4.26,23.01,0,1
2021-01-09-9,5.22,5.44,10.89,0,1
2021-01-09-10,5.29,5.73,10.33,0,1
2021-01-09-11,3.93,4.14,10.66,0,1
2021-01-09-12,3.05,3.26,23.02,0,1
2021-01-09-13,2.82,2.9,17.04,0,1
2021-01-09-14,3.57,3.84,16.74,0,1
2021-01-09-15,4.2,4.57,9.75,0,1
2021-01-09-16,4.63,5.15,8.46,0,1
2021-01-09-17,13.32,8.16,69.04,0,1
2021-01-09-18,15.59,0.0,79.59,0,1
2021-01-09-19,0.0,0.0,0.0,0,1
2021-01-09-20,0.0,0.0,0.0,0,1
2021-01-09-21,0.0,0.0,0.0,0,1
2021-01-09-22,0.0,0.0,0.0,0,1
2021-01-09-23,0.0,0.0,0.0,0,1
2021-01-10-0,0.0,0.0,0.0,0,1
2021-01-10-1,13.53,0.0,63.72,0,1
2021-01-10-2,15.13,10.57,65.0,0,1
2021-01-10-3,5.68,6.05,18.64,0,1
2021-01-10-4,5.36,5.76,11.34,0,1
2021-01-10-5,5.44,5.94,18.53,0,1
2021-01-10-6,5.53,6.28,36.19,0,1
2021-01-10-7,4.75,5.16,10.27,0,1
2021-01-10-8,5.44,5.75,13.05,0,1
2021-01-10-9,5.93,6.45,12.57,0,1
2021-01-10-10,5.08,5.57,10.56,0,1
2021-01-10-11,10.72,10.94,22.27,0,1
2021-01-10-12,14.12,15.46,23.86,0,0
2021-01-10-13,11.35,12.19,21.22,0,1
2021-01-10-14,8.07,8.94,14.34,0,1
2021-01-10-15,6.57,7.16,12.34,0,1
2021-01-10-16,5.59,5.68,11.01,0,1
2021-01-10-17,21.09,12.67,222.13,0,1
2021-01-10-18,10.51,0.0,223.89,0,1
2021-01-10-19,0.0,0.0,0.0,0,1
2021-01-10-20,0.0,0.0,0.0,0,1
2021-01-10-21,0.0,0.0,0.0,0,1
2021-01-10-22,0.0,0.0,0.0,0,1
2021-01-10-23,0.0,0.0,0.0,0,1
2021-01-11-0,0.0,0.0,0.0,0,1
2021-01-11-1,10.8,0.0,130.23,0,1
2021-01-11-2,19.89,13.25,128.76,0,1
2021-01-11-3,6.88,7.34,22.02,0,1
2021-01-11-4,5.72,6.16,16.02,0,1
2021-01-11-5,5.78,6.16,17.75,0,1
2021-01-11-6,6.39,6.94,12.43,0,1
2021-01-11-7,6.41,6.94,12.03,0,1
2021-01-11-8,6.18,6.75,11.74,0,1
2021-01-11-9,7.12,7.63,15.44,0,1
2021-01-11-10,10.17,11.31,18.76,0,1
2021-01-11-11,14.59,15.49,28.28,0,0
2021-01-11-12,22.28,23.98,41.11,0,0
2021-01-11-13,34.62,36.57,69.38,0,0
2021-01-11-14,45.87,48.69,92.9,0,0
2021-01-11-15,84.87,88.06,178.23,0,0
2021-01-11-16,54.61,51.94,126.27,0,0
2021-01-11-17,29.1,30.75,61.68,0,0
2021-01-11-18,7.19,0.0,61.1,0,1
2021-01-11-19,0.0,0.0,0.0,0,1
2021-01-11-20,0.0,0.0,0.0,0,1
2021-01-11-21,0.0,0.0,0.0,0,1
2021-01-11-22,0.0,0.0,0.0,0,1
2021-01-11-23,0.0,0.0,0.0,0,1
2021-01-12-0,0.0,0.0,0.0,0,1
2021-01-12-1,7.71,0.0,125.28,0,1
2021-01-12-2,29.48,24.45,127.17,0,0
2021-01-12-3,20.38,15.42,60.86,0,0
2021-01-12-4,5.61,5.46,24.47,0,1
2021-01-12-5,8.29,7.35,33.93,0,1
2021-01-12-6,19.41,18.76,57.96,0,0
2021-01-12-7,9.43,9.42,21.05,0,1
2021-01-12-8,8.66,8.34,20.96,0,1
2021-01-12-9,19.86,18.34,51.19,0,0
2021-01-12-10,70.64,72.24,195.02,0,0
2021-01-12-11,37.15,38.56,82.71,0,0
2021-01-12-12,29.07,30.27,57.42,0,0
2021-01-12-13,19.41,19.75,44.97,0,0
2021-01-12-14,9.86,10.11,21.95,0,1
2021-01-12-15,7.2,7.35,13.67,0,1
2021-01-12-16,5.3,5.16,13.1,0,1
2021-01-12-17,23.46,14.32,222.13,0,1
2021-01-12-18,8.54,0.0,222.19,0,1
2021-01-12-19,0.0,0.0,0.0,0,1
2021-01-12-20,0.0,0.0,0.0,0,1
2021-01-12-21,0.0,0.0,0.0,0,1
2021-01-12-22,0.0,0.0,0.0,0,1
2021-01-12-23,0.0,0.0,0.0,0,1
2021-01-13-0,0.0,0.0,0.0,0,1
2021-01-13-1,4.84,0.0,128.17,0,1
2021-01-13-2,20.4,13.01,128.76,0,1
2021-01-13-3,4.77,4.98,15.7,0,1
2021-01-13-4,4.58,4.85,22.02,0,1
2021-01-13-5,4.23,4.57,9.01,0,1
2021-01-13-6,4.43,4.86,9.61,0,1
2021-01-13-7,4.53,5.04,9.78,0,1
2021-01-13-8,7.39,7.76,18.45,0,1
2021-01-13-9,40.07,37.87,108.1,0,0
2021-01-13-10,38.84,41.13,69.58,0,0
2021-01-13-11,44.89,47.53,133.09,0,0
2021-01-13-12,83.41,86.7,194.69,0,0
2021-01-13-13,39.31,40.15,77.19,0,0
2021-01-13-14,16.88,15.99,62.63,0,0
2021-01-13-15,8.42,8.05,19.93,0,1
2021-01-13-16,8.12,7.73,22.38,0,1
2021-01-13-17,27.34,17.77,223.3,0,0
2021-01-13-18,7.03,0.0,219.84,0,1
2021-01-13-19,0.0,0.0,0.0,0,1
2021-01-13-20,0.0,0.0,0.0,0,1
2021-01-13-21,0.0,0.0,0.0,0,1
2021-01-13-22,0.0,0.0,0.0,0,1
2021-01-13-23,0.0,0.0,0.0,0,1
2021-01-14-0,0.0,0.0,0.0,0,1
2021-01-14-1,3.17,0.0,129.94,0,1
2021-01-14-2,21.49,15.37,129.35,0,0
2021-01-14-3,6.67,7.17,15.69,0,1
2021-01-14-4,5.95,6.35,22.52,0,1
2021-01-14-5,5.43,5.75,11.01,0,1
2021-01-14-6,5.18,5.28,15.9,0,1
2021-01-14-7,4.5,4.58,9.6,0,1
2021-01-14-8,4.61,4.68,11.25,0,1
2021-01-14-9,4.65,4.75,9.37,0,1
2021-01-14-10,4.75,4.85,9.59,0,1
2021-01-14-11,4.5,4.55,10.24,0,1
2021-01-14-12,3.59,3.5,15.98,0,1
2021-01-14-13,3.57,3.67,20.8,0,1
2021-01-14-14,4.35,4.38,9.52,0,1
2021-01-14-15,5.07,5.27,9.78,0,1
2021-01-14-16,5.09,5.27,12.84,0,1
2021-01-14-17,24.7,14.73,222.71,0,1
2021-01-14-18,5.85,0.0,223.77,0,1
2021-01-14-19,0.0,0.0,0.0,0,1
2021-01-14-20,0.0,0.0,0.0,0,1
2021-01-14-21,0.0,0.0,0.0,0,1
2021-01-14-22,0.0,0.0,0.0,0,1
2021-01-14-23,0.0,0.0,0.0,0,1
2021-01-15-0,0.0,0.0,0.0,0,1
2021-01-15-1,3.59,0.0,129.22,0,1
2021-01-15-2,22.15,14.11,131.41,0,1
2021-01-15-3,4.51,4.69,17.17,0,1
2021-01-15-4,4.27,4.46,18.67,0,1
2021-01-15-5,4.24,4.39,9.09,0,1
2021-01-15-6,4.35,4.59,10.4,0,1
2021-01-15-7,4.07,4.29,8.79,0,1
2021-01-15-8,4.03,4.28,8.61,0,1
2021-01-15-9,4.26,4.58,9.08,0,1
2021-01-15-10,4.18,4.46,9.09,0,1
2021-01-15-11,4.08,4.39,9.08,0,1
2021-01-15-12,3.26,3.68,7.9,0,1
2021-01-15-13,2.44,2.5,7.19,0,1
2021-01-15-14,2.2,2.38,6.53,0,1
2021-01-15-15,2.33,2.5,6.76,0,1
2021-01-15-16,3.93,3.78,10.83,0,1
2021-01-15-17,18.28,14.35,42.57,0,1
2021-01-15-18,0.85,0.0,22.22,0,1
2021-01-15-19,0.0,0.0,0.0,0,1
2021-01-15-20,0.0,0.0,0.0,0,1
2021-01-15-21,0.0,0.0,0.0,0,1
2021-01-15-22,0.0,0.0,0.0,0,1
2021-01-15-23,0.0,0.0,0.0,0,1
2021-01-16-0,0.0,0.0,0.0,0,1
2021-01-16-1,0.21,0.0,12.46,0,1
2021-01-16-2,18.89,16.08,86.74,0,0
2021-01-16-3,4.31,4.51,19.75,0,1
2021-01-16-4,3.77,3.98,12.79,0,1
2021-01-16-5,3.45,3.69,8.24,0,1
2021-01-16-6,3.57,3.98,8.61,0,1
2021-01-16-7,3.81,3.98,8.68,0,1
2021-01-16-8,3.98,4.09,9.14,0,1
2021-01-16-9,3.82,3.91,8.07,0,1
2021-01-16-10,3.34,3.38,8.08,0,1
2021-01-16-11,3.08,3.08,8.36,0,1
2021-01-16-12,3.25,3.21,17.31,0,1
2021-01-16-13,4.18,4.28,23.53,0,1
2021-01-16-14,3.98,3.98,8.3,0,1
2021-01-16-15,3.96,3.98,9.08,0,1
2021-01-16-16,4.11,3.98,15.06,0,1
2021-01-16-17,19.45,16.23,136.75,0,0
2021-01-16-18,0.09,0.0,11.55,0,1
2021-01-16-19,0.0,0.0,0.0,0,1
2021-01-16-20,0.0,0.0,0.0,0,1
2021-01-16-21,0.0,0.0,0.0,0,1
2021-01-16-22,0.0,0.0,0.0,0,1
2021-01-16-23,0.0,0.0,0.0,0,1
2021-01-17-0,0.0,0.0,0.0,0,1
2021-01-17-1,0.0,0.0,0.0,0,1
2021-01-17-2,23.0,17.15,128.47,0,0
2021-01-17-3,4.49,4.58,17.17,0,1
2021-01-17-4,4.33,4.28,16.46,0,1
2021-01-17-5,4.17,4.28,9.79,0,1
2021-01-17-6,3.51,3.68,11.95,0,1
2021-01-17-7,3.51,3.68,7.9,0,1
2021-01-17-8,3.78,3.98,8.3,0,1
2021-01-17-9,3.89,3.98,9.2,0,1
2021-01-17-10,4.22,4.28,9.67,0,1
2021-01-17-11,4.02,4.09,9.27,0,1
2021-01-17-12,3.66,3.79,23.27,0,1
2021-01-17-13,4.3,4.39,10.75,0,1
2021-01-17-14,3.85,4.21,12.08,0,1
2021-01-17-15,4.14,4.39,9.68,0,1
2021-01-17-16,3.76,3.98,11.35,0,1
2021-01-17-17,17.33,14.96,44.47,0,1
2021-01-17-18,0.0,0.0,0.0,0,1
2021-01-17-19,0.0,0.0,0.0,0,1
2021-01-17-20,0.0,0.0,0.0,0,1
2021-01-17-21,0.0,0.0,0.0,0,1
2021-01-17-22,0.0,0.0,0.0,0,1
2021-01-17-23,0.0,0.0,0.0,0,1
2021-01-18-0,0.0,0.0,0.0,0,1
2021-01-18-1,0.0,0.0,0.0,0,1
2021-01-18-2,22.56,17.15,103.79,0,0
2021-01-18-3,3.95,3.98,20.25,0,1
2021-01-18-4,3.52,3.57,21.66,0,1
2021-01-18-5,4.07,4.09,8.6,0,1
2021-01-18-6,3.83,3.98,13.06,0,1
2021-01-18-7,4.1,4.28,8.78,0,1
2021-01-18-8,4.91,5.39,10.27,0,1
2021-01-18-9,4.58,4.75,9.56,0,1
2021-01-18-10,4.2,4.38,8.0,0,1
2021-01-18-11,4.07,4.27,8.8,0,1
2021-01-18-12,4.42,4.57,9.48,0,1
2021-01-18-13,5.45,6.05,20.8,0,1
2021-01-18-14,5.36,5.88,10.85,0,1
2021-01-18-15,4.73,4.99,9.5,0,1
2021-01-18-16,4.64,4.98,9.73,0,1
2021-01-18-17,25.0,11.93,137.58,0,1
2021-01-18-18,7.18,0.0,224.48,0,1
2021-01-18-19,0.0,0.0,0.0,0,1
2021-01-18-20,0.0,0.0,0.0,0,1
2021-01-18-21,0.0,0.0,0.0,0,1
2021-01-18-22,0.0,0.0,0.0,0,1
2021-01-18-23,0.0,0.0,0.0,0,1
2021-01-19-0,0.0,0.0,0.0,0,1
2021-01-19-1,0.0,0.0,0.0,0,1
2021-01-19-2,22.42,18.42,87.66,0,0
2021-01-19-3,5.52,5.58,16.82,0,1
2021-01-19-4,5.33,5.39,20.24,0,1
2021-01-19-5,6.06,6.58,11.28,0,1
2021-01-19-6,4.71,4.92,10.79,0,1
2021-01-19-7,4.72,4.88,9.87,0,1
2021-01-19-8,4.92,5.16,9.91,0,1
2021-01-19-9,5.07,5.45,10.26,0,1
2021-01-19-10,10.98,11.32,24.59,0,1
2021-01-19-11,19.53,19.3,47.2,0,0
2021-01-19-12,42.93,40.57,105.28,0,0
2021-01-19-13,15.34,16.48,29.04,0,0
2021-01-19-14,7.97,8.03,18.48,0,1
2021-01-19-15,3.97,4.27,9.54,0,1
2021-01-19-16,3.19,3.42,8.35,0,1
2021-01-19-17,16.62,12.93,45.04,0,1
2021-01-19-18,0.0,0.0,0.0,0,1
2021-01-19-19,0.0,0.0,0.0,0,1
2021-01-19-20,0.0,0.0,0.0,0,1
2021-01-19-21,0.0,0.0,0.0,0,1
2021-01-19-22,0.0,0.0,0.0,0,1
2021-01-19-23,0.0,0.0,0.0,0,1
2021-01-20-0,0.0,0.0,0.0,0,1
2021-01-20-1,0.0,0.0,0.0,0,1
2021-01-20-2,14.0,13.41,38.12,0,1
2021-01-20-3,8.07,8.31,15.91,0,1
2021-01-20-4,8.47,9.28,14.72,0,1
2021-01-20-5,7.14,7.48,12.89,0,1
2021-01-20-6,8.04,8.97,13.89,0,1
2021-01-20-7,15.84,12.66,45.99,0,1
2021-01-20-8,37.7,38.53,98.38,0,0
2021-01-20-9,49.74,51.84,116.44,0,0
2021-01-20-10,45.28,45.59,226.85,0,0
2021-01-20-11,95.57,101.75,207.32,0,0
2021-01-20-12,56.57,56.78,122.17,0,0
2021-01-20-13,25.64,24.57,66.29,0,0
2021-01-20-14,31.02,27.44,87.18,0,0
2021-01-20-15,25.93,25.07,63.68,0,0
2021-01-20-16,11.44,11.51,27.03,0,1
2021-01-20-17,22.6,18.59,148.14,0,0
2021-01-20-18,0.0,0.0,0.0,0,1
2021-01-20-19,0.0,0.0,0.0,0,1
2021-01-20-20,0.0,0.0,0.0,0,1
2021-01-20-21,0.0,0.0,0.0,0,1
2021-01-20-22,0.0,0.0,0.0,0,1
2021-01-20-23,0.0,0.0,0.0,0,1
2021-01-21-0,0.0,0.0,0.0,0,1
2021-01-21-1,0.0,0.0,0.0,0,1
2021-01-21-2,12.49,12.57,33.21,0,1
2021-01-21-3,12.95,13.64,26.1,0,1
2021-01-21-4,6.64,5.89,22.07,0,1
2021-01-21-5,5.02,5.1,23.27,0,1
2021-01-21-6,4.82,4.92,23.27,0,1
2021-01-21-7,4.76,4.8,23.38,0,1
2021-01-21-8,4.65,4.62,19.91,0,1
2021-01-21-9,4.76,4.51,13.29,0,1
2021-01-21-10,4.36,4.09,17.96,0,1
2021-01-21-11,3.69,3.57,20.6,0,1
2021-01-21-12,3.01,3.08,24.1,0,1
2021-01-21-13,2.55,2.5,20.63,0,1
2021-01-21-14,2.48,2.5,7.13,0,1
2021-01-21-15,2.69,2.79,7.13,0,1
2021-01-21-16,3.21,3.07,10.86,0,1
2021-01-21-17,22.78,18.59,125.29,0,0
2021-01-21-18,0.0,0.0,0.0,0,1
2021-01-21-19,0.0,0.0,0.0,0,1
2021-01-21-20,0.0,0.0,0.0,0,1
2021-01-21-21,0.0,0.0,0.0,0,1
2021-01-21-22,0.0,0.0,0.0,0,1
2021-01-21-23,0.0,0.0,0.0,0,1
2021-01-22-0,0.0,0.0,0.0,0,1
2021-01-22-1,0.0,0.0,0.0,0,1
2021-01-22-2,17.24,16.6,124.24,0,0
2021-01-22-3,7.77,7.6,28.35,0,1
2021-01-22-4,6.5,6.7,25.47,0,1
2021-01-22-5,6.59,6.82,15.75,0,1
2021-01-22-6,6.54,6.7,23.49,0,1
2021-01-22-7,8.91,8.13,24.65,0,1
2021-01-22-8,8.45,8.2,22.56,0,1
2021-01-22-9,9.56,9.68,19.48,0,1
2021-01-22-10,10.6,12.05,22.27,0,1
2021-01-22-11,7.3,8.07,15.74,0,1
2021-01-22-12,4.51,4.69,18.92,0,1
2021-01-22-13,3.9,4.16,8.91,0,1
2021-01-22-14,3.77,3.98,8.78,0,1
2021-01-22-15,4.25,4.28,10.09,0,1
2021-01-22-16,4.62,5.1,9.95,0,1
2021-01-22-17,17.9,14.44,50.0,0,1
2021-01-22-18,0.0,0.0,0.0,0,1
2021-01-22-19,0.0,0.0,0.0,0,1
2021-01-22-20,0.0,0.0,0.0,0,1
2021-01-22-21,0.0,0.0,0.0,0,1
2021-01-22-22,0.0,0.0,0.0,0,1
2021-01-22-23,0.0,0.0,0.0,0,1
2021-01-23-0,0.0,0.0,0.0,0,1
2021-01-23-1,0.0,0.0,0.0,0,1
2021-01-23-2,15.59,19.26,122.28,0,0
2021-01-23-3,13.03,12.7,29.41,0,1
2021-01-23-4,9.35,9.42,24.97,0,1
2021-01-23-5,15.01,15.44,27.23,0,0
2021-01-23-6,11.97,10.5,27.71,0,1
2021-01-23-7,8.51,8.82,26.87,0,1
2021-01-23-8,11.33,9.59,31.99,0,1
2021-01-23-9,20.01,20.91,32.98,0,0
2021-01-23-10,28.33,29.97,49.59,0,0
2021-01-23-11,17.24,17.51,33.46,0,0
2021-01-23-12,13.44,11.64,248.96,0,1
2021-01-23-13,8.38,6.76,245.77,0,1
2021-01-23-14,5.23,4.98,20.3,0,1
2021-01-23-15,4.1,4.09,9.12,0,1
2021-01-23-16,5.04,4.68,28.59,0,1
2021-01-23-17,18.55,16.11,145.14,0,0
2021-01-23-18,0.0,0.0,0.0,0,1
2021-01-23-19,0.0,0.0,0.0,0,1
2021-01-23-20,0.0,0.0,0.0,0,1
2021-01-23-21,0.0,0.0,0.0,0,1
2021-01-23-22,0.0,0.0,0.0,0,1
2021-01-23-23,0.0,0.0,0.0,0,1
2021-01-24-0,0.0,0.0,0.0,0,1
2021-01-24-1,0.0,0.0,0.0,0,1
2021-01-24-2,12.53,0.0,88.03,0,1
2021-01-24-3,15.68,14.39,32.24,0,1
2021-01-24-4,15.48,14.56,29.22,0,1
