segment,mean,median,max,sunlight_contamination,dark_segment
2014-01-03-19,0.0,0.0,0.0,0,1
2014-01-03-20,0.0,0.0,0.0,0,1
2014-01-03-21,0.0,0.0,0.0,0,1
2014-01-03-22,0.0,0.0,0.0,0,1
2014-01-03-23,0.0,0.0,0.0,0,1
2014-01-04-0,0.0,0.0,0.0,0,1
2014-01-04-1,5.23,0.0,37.83,0,1
2014-01-04-2,10.83,8.95,43.32,0,1
2014-01-04-3,5.11,5.07,20.71,0,1
2014-01-04-4,3.81,4.17,21.89,0,1
2014-01-04-5,4.17,4.45,21.18,0,1
2014-01-04-6,5.15,5.05,23.06,0,1
2014-01-04-7,7.25,5.65,38.54,0,1
2014-01-04-8,22.78,10.38,226.3,0,1
2014-01-04-9,30.4,26.18,196.45,0,0
2014-01-04-10,25.15,24.12,114.58,0,0
2014-01-04-11,46.38,40.66,134.73,0,0
2014-01-04-12,58.38,59.35,116.68,0,0
2014-01-04-13,25.72,22.42,83.83,0,0
2014-01-04-14,8.08,8.02,35.15,0,1
2014-01-04-15,6.67,5.94,50.87,0,1
2014-01-04-16,6.3,5.95,27.33,0,1
2014-01-04-17,19.06,13.95,93.6,0,1
2014-01-04-18,10.2,0.0,88.42,0,1
2014-01-04-19,0.0,0.0,0.0,0,1
2014-01-04-20,0.0,0.0,0.0,0,1
2014-01-04-21,0.0,0.0,0.0,0,1
2014-01-04-22,0.0,0.0,0.0,0,1
2014-01-04-23,0.0,0.0,0.0,0,1
2014-01-05-0,0.0,0.0,0.0,0,1
2014-01-05-1,9.64,0.0,40.07,0,1
2014-01-05-2,10.94,9.84,36.62,0,1
2014-01-05-3,2.72,2.69,20.89,0,1
2014-01-05-4,1.82,1.79,7.09,0,1
2014-01-05-5,0.84,0.6,3.89,0,1
2014-01-05-6,0.75,0.6,4.48,0,1
2014-01-05-7,1.53,1.2,6.25,0,1
2014-01-05-8,8.45,8.02,21.03,0,1
2014-01-05-9,2.75,2.39,10.97,0,1
2014-01-05-10,1.75,1.49,4.77,0,1
2014-01-05-11,3.47,2.98,12.76,0,1
2014-01-05-12,6.81,7.12,22.59,0,1
2014-01-05-13,7.6,7.74,37.06,0,1
2014-01-05-14,6.19,5.36,36.01,0,1
2014-01-05-15,6.89,4.77,41.24,0,1
2014-01-05-16,5.84,3.88,35.6,0,1
2014-01-05-17,15.71,9.55,80.56,0,1
2014-01-05-18,17.31,0.0,71.76,0,1
2014-01-05-19,0.0,0.0,0.0,0,1
2014-01-05-20,0.0,0.0,0.0,0,1
2014-01-05-21,0.0,0.0,0.0,0,1
2014-01-05-22,0.0,0.0,0.0,0,1
2014-01-05-23,0.0,0.0,0.0,0,1
2014-01-06-0,0.0,0.0,0.0,0,1
2014-01-06-1,9.15,0.0,46.4,0,1
2014-01-06-2,12.63,10.25,46.46,0,1
2014-01-06-3,4.41,4.47,23.65,0,1
2014-01-06-4,6.59,6.86,23.65,0,1
2014-01-06-5,5.48,5.95,24.23,0,1
2014-01-06-6,5.7,6.23,22.36,0,1
2014-01-06-7,5.9,5.94,21.77,0,1
2014-01-06-8,5.82,5.94,22.36,0,1
2014-01-06-9,5.78,5.64,23.06,0,1
2014-01-06-10,4.68,3.85,23.35,0,1
2014-01-06-11,5.13,3.55,23.86,0,1
2014-01-06-12,4.34,3.26,24.81,0,1
2014-01-06-13,4.84,3.26,25.81,0,1
2014-01-06-14,5.49,4.75,25.41,0,1
2014-01-06-15,5.2,4.75,24.82,0,1
2014-01-06-16,6.22,5.36,25.73,0,1
2014-01-06-17,23.92,18.15,80.86,0,0
2014-01-06-18,11.34,0.0,77.79,0,1
2014-01-06-19,0.0,0.0,0.0,0,1
2014-01-06-20,0.0,0.0,0.0,0,1
2014-01-06-21,0.0,0.0,0.0,0,1
2014-01-06-22,0.0,0.0,0.0,0,1
2014-01-06-23,0.0,0.0,0.0,0,1
2014-01-07-0,0.0,0.0,0.0,0,1
2014-01-07-1,2.73,0.0,32.85,0,1
2014-01-07-2,15.65,16.4,32.21,0,0
2014-01-07-3,11.73,12.81,26.22,0,1
2014-01-07-4,11.92,11.01,246.11,0,1
2014-01-07-5,8.97,6.23,52.12,0,1
2014-01-07-6,10.19,8.59,38.09,0,1
2014-01-07-7,9.45,6.53,100.95,0,1
2014-01-07-8,8.84,6.81,45.5,0,1
2014-01-07-9,10.69,6.22,160.27,0,1
2014-01-07-10,14.5,8.86,161.07,0,1
2014-01-07-11,16.43,11.31,103.73,0,1
2014-01-07-12,12.01,10.4,51.87,0,1
2014-01-07-13,9.97,8.28,44.39,0,1
2014-01-07-14,9.47,6.25,58.84,0,1
2014-01-07-15,24.75,16.68,195.6,0,0
2014-01-07-16,52.94,37.16,217.31,0,0
2014-01-07-17,56.99,40.69,246.91,0,0
2014-01-07-18,7.99,0.0,241.59,0,1
2014-01-07-19,0.0,0.0,0.0,0,1
2014-01-07-20,0.0,0.0,0.0,0,1
2014-01-07-21,0.0,0.0,0.0,0,1
2014-01-07-22,0.0,0.0,0.0,0,1
2014-01-07-23,0.0,0.0,0.0,0,1
2014-01-08-0,0.0,0.0,0.0,0,1
2014-01-08-1,2.01,0.0,31.58,0,1
2014-01-08-2,18.96,21.54,31.35,0,0
2014-01-08-3,19.1,19.52,35.48,0,0
2014-01-08-4,15.29,16.37,26.92,0,0
2014-01-08-5,16.18,17.09,242.4,0,0
2014-01-08-6,13.02,14.02,22.11,0,1
2014-01-08-7,12.77,13.99,24.23,0,1
2014-01-08-8,12.71,13.37,29.09,0,1
2014-01-08-9,13.01,13.67,24.05,0,1
2014-01-08-10,10.21,10.39,22.95,0,1
2014-01-08-11,5.07,5.04,22.11,0,1
2014-01-08-12,1.83,1.78,16.72,0,1
2014-01-08-13,3.07,2.98,10.71,0,1
2014-01-08-14,6.72,6.83,14.32,0,1
2014-01-08-15,13.79,13.58,30.88,0,1
2014-01-08-16,8.87,8.89,27.34,0,1
2014-01-08-17,22.75,15.82,66.33,0,0
2014-01-08-18,11.01,0.0,64.67,0,1
2014-01-08-19,0.0,0.0,0.0,0,1
2014-01-08-20,0.0,0.0,0.0,0,1
2014-01-08-21,0.0,0.0,0.0,0,1
2014-01-08-22,0.0,0.0,0.0,0,1
2014-01-08-23,0.0,0.0,0.0,0,1
2014-01-09-0,0.0,0.0,0.0,0,1
2014-01-09-1,2.03,0.0,30.01,0,1
2014-01-09-2,16.87,18.48,29.84,0,0
2014-01-09-3,15.99,17.5,27.27,0,0
2014-01-09-4,16.6,18.69,27.08,0,0
2014-01-09-5,17.41,20.0,27.97,0,0
2014-01-09-6,16.75,18.28,26.97,0,0
2014-01-09-7,19.24,20.32,36.3,0,0
2014-01-09-8,21.61,22.6,49.06,0,0
2014-01-09-9,29.94,30.05,54.43,0,0
2014-01-09-10,43.05,43.28,108.87,0,0
2014-01-09-11,35.13,35.99,74.1,0,0
2014-01-09-12,32.86,33.43,73.97,0,0
2014-01-09-13,29.8,28.68,72.18,0,0
2014-01-09-14,8.69,8.59,25.36,0,1
2014-01-09-15,5.42,5.65,21.47,0,1
2014-01-09-16,4.95,5.07,21.77,0,1
2014-01-09-17,15.91,11.65,42.47,0,1
2014-01-09-18,4.62,0.0,42.7,0,1
2014-01-09-19,0.0,0.0,0.0,0,1
2014-01-09-20,0.0,0.0,0.0,0,1
2014-01-09-21,0.0,0.0,0.0,0,1
2014-01-09-22,0.0,0.0,0.0,0,1
2014-01-09-23,0.0,0.0,0.0,0,1
2014-01-10-0,0.0,0.0,0.0,0,1
2014-01-10-1,1.33,0.0,32.97,0,1
2014-01-10-2,18.1,20.47,33.58,0,0
2014-01-10-3,16.27,16.52,29.56,0,0
2014-01-10-4,14.5,13.93,29.27,0,1
2014-01-10-5,13.4,12.03,29.61,0,1
2014-01-10-6,15.96,14.02,246.79,0,1
2014-01-10-7,18.26,17.78,242.31,0,0
2014-01-10-8,18.17,17.68,96.44,0,0
2014-01-10-9,18.77,21.17,61.99,0,0
2014-01-10-10,19.68,22.0,31.87,1,0
2014-01-10-11,12.66,12.8,26.11,0,1
2014-01-10-12,6.99,7.14,21.47,0,1
2014-01-10-13,7.57,7.43,21.7,0,1
2014-01-10-14,23.38,22.28,57.85,0,0
2014-01-10-15,26.71,26.32,57.54,0,0
2014-01-10-16,15.08,15.17,46.04,0,0
2014-01-10-17,32.18,24.55,134.99,0,0
2014-01-10-18,10.03,0.0,131.17,0,1
2014-01-10-19,0.0,0.0,0.0,0,1
2014-01-10-20,0.0,0.0,0.0,0,1
2014-01-10-21,0.0,0.0,0.0,0,1
2014-01-10-22,0.0,0.0,0.0,0,1
2014-01-10-23,0.0,0.0,0.0,0,1
2014-01-11-0,0.0,0.0,0.0,0,1
2014-01-11-1,1.82,0.0,197.02,0,1
2014-01-11-2,23.41,22.01,240.45,0,0
2014-01-11-3,12.68,12.02,32.01,0,1
2014-01-11-4,12.89,11.99,34.28,0,1
2014-01-11-5,13.65,12.6,36.87,0,1
2014-01-11-6,16.24,14.42,37.32,0,1
2014-01-11-7,21.58,18.89,249.07,0,0
2014-01-11-8,17.07,14.36,45.41,0,1
2014-01-11-9,14.98,12.94,36.68,0,1
2014-01-11-10,12.66,10.5,113.61,0,1
2014-01-11-11,10.47,8.89,77.44,0,1
2014-01-11-12,9.54,7.41,32.13,0,1
2014-01-11-13,9.49,7.69,37.17,0,1
2014-01-11-14,7.53,5.92,33.51,0,1
2014-01-11-15,7.18,5.63,28.82,0,1
2014-01-11-16,7.7,6.23,31.98,0,1
2014-01-11-17,26.57,18.37,126.09,0,0
2014-01-11-18,7.98,0.0,120.67,0,1
2014-01-11-19,0.0,0.0,0.0,0,1
2014-01-11-20,0.0,0.0,0.0,0,1
2014-01-11-21,0.0,0.0,0.0,0,1
2014-01-11-22,0.0,0.0,0.0,0,1
2014-01-11-23,0.0,0.0,0.0,0,1
2014-01-12-0,0.0,0.0,0.0,0,1
2014-01-12-1,0.79,0.0,32.74,0,1
2014-01-12-2,24.68,24.64,238.44,0,0
2014-01-12-3,14.94,14.59,37.68,0,1
2014-01-12-4,13.53,12.71,37.14,0,1
2014-01-12-5,13.14,12.17,56.08,0,1
2014-01-12-6,15.08,13.27,60.59,0,1
2014-01-12-7,16.3,14.89,55.11,0,1
2014-01-12-8,25.66,19.67,248.27,0,0
2014-01-12-9,20.42,15.97,152.14,0,0
2014-01-12-10,55.67,29.27,249.07,0,0
2014-01-12-11,64.67,60.18,212.43,0,0
2014-01-12-12,64.44,59.99,205.15,0,0
2014-01-12-13,47.89,40.98,144.55,0,0
2014-01-12-14,30.71,21.75,177.18,0,0
2014-01-12-15,21.62,18.55,117.22,0,0
2014-01-12-16,8.73,6.25,43.63,0,1
2014-01-12-17,24.98,17.95,122.26,0,0
2014-01-12-18,5.77,0.0,114.54,0,1
2014-01-12-19,0.0,0.0,0.0,0,1
2014-01-12-20,0.0,0.0,0.0,0,1
2014-01-12-21,0.0,0.0,0.0,0,1
2014-01-12-22,0.0,0.0,0.0,0,1
2014-01-12-23,0.0,0.0,0.0,0,1
2014-01-13-0,0.0,0.0,0.0,0,1
2014-01-13-1,0.27,0.0,32.62,0,1
2014-01-13-2,22.23,22.24,235.66,0,0
2014-01-13-3,13.94,12.96,142.17,0,1
2014-01-13-4,13.64,11.76,168.34,0,1
2014-01-13-5,14.44,12.46,128.04,0,1
2014-01-13-6,16.64,15.4,141.88,0,0
2014-01-13-7,21.61,18.75,194.82,0,0
2014-01-13-8,34.4,25.23,105.89,0,0
2014-01-13-9,44.07,28.8,249.07,0,0
2014-01-13-10,39.97,26.91,197.8,0,0
2014-01-13-11,38.82,26.12,196.4,0,0
2014-01-13-12,32.82,22.89,196.21,0,0
2014-01-13-13,16.2,13.59,90.64,0,1
2014-01-13-14,11.46,7.92,70.52,0,1
2014-01-13-15,6.87,4.17,32.58,0,1
2014-01-13-16,5.22,3.89,26.0,0,1
2014-01-13-17,18.02,15.77,41.12,0,0
2014-01-13-18,1.66,0.0,33.43,0,1
2014-01-13-19,0.0,0.0,0.0,0,1
2014-01-13-20,0.0,0.0,0.0,0,1
2014-01-13-21,0.0,0.0,0.0,0,1
2014-01-13-22,0.0,0.0,0.0,0,1
2014-01-13-23,0.0,0.0,0.0,0,1
2014-01-14-0,0.0,0.0,0.0,0,1
2014-01-14-1,0.0,0.0,0.0,0,1
2014-01-14-2,11.99,13.16,29.19,1,1
2014-01-14-3,8.34,3.59,27.18,1,1
2014-01-14-4,16.77,21.97,28.18,1,0
2014-01-14-5,5.04,3.53,24.56,1,1
2014-01-14-6,6.42,4.48,21.1,1,1
2014-01-14-7,10.25,6.86,148.74,1,1
2014-01-14-8,8.65,6.86,26.18,1,1
2014-01-14-9,8.57,6.87,26.18,1,1
2014-01-14-10,10.92,6.57,223.3,1,1
2014-01-14-11,5.78,4.13,24.45,1,1
2014-01-14-12,8.06,2.67,108.92,1,1
2014-01-14-13,108.27,112.61,229.09,0,0
2014-01-14-14,28.96,30.51,69.31,1,0
2014-01-14-15,38.37,33.22,115.45,0,0
2014-01-14-16,23.66,18.62,186.97,0,0
2014-01-14-17,27.21,22.18,69.65,0,0
2014-01-14-18,5.62,0.0,68.48,0,1
2014-01-14-19,0.0,0.0,0.0,0,1
2014-01-14-20,0.0,0.0,0.0,0,1
2014-01-14-21,0.0,0.0,0.0,0,1
2014-01-14-22,0.0,0.0,0.0,0,1
2014-01-14-23,0.0,0.0,0.0,0,1
2014-01-15-0,0.0,0.0,0.0,0,1
2014-01-15-1,0.0,0.0,0.0,0,1
2014-01-15-2,9.02,5.58,32.1,1,1
2014-01-15-3,19.31,21.17,32.48,0,0
2014-01-15-4,19.13,20.25,33.52,0,0
2014-01-15-5,1.09,0.0,30.54,0,1
2014-01-15-6,6.46,4.48,23.97,1,1
2014-01-15-7,8.78,7.36,24.71,1,1
2014-01-15-8,9.64,7.56,25.31,1,1
2014-01-15-9,12.8,10.91,51.21,1,1
2014-01-15-10,56.72,17.69,224.48,1,0
2014-01-15-11,21.42,11.37,224.48,1,1
2014-01-15-12,6.31,3.59,23.84,1,1
2014-01-15-13,6.25,2.69,23.61,1,1
2014-01-15-14,14.09,17.98,26.59,1,0
2014-01-15-15,16.41,18.32,27.71,0,0
2014-01-15-16,14.48,15.11,26.99,0,0
2014-01-15-17,30.03,28.34,58.77,0,0
2014-01-15-18,1.26,0.0,31.38,0,1
2014-01-15-19,0.0,0.0,0.0,0,1
2014-01-15-20,0.0,0.0,0.0,0,1
2014-01-15-21,0.0,0.0,0.0,0,1
2014-01-15-22,0.0,0.0,0.0,0,1
2014-01-15-23,0.0,0.0,0.0,0,1
2014-01-16-0,0.0,0.0,0.0,0,1
2014-01-16-1,0.0,0.0,0.0,0,1
2014-01-16-2,16.34,19.72,32.97,0,0
2014-01-16-3,16.64,20.35,25.85,1,0
2014-01-16-4,8.53,3.29,26.3,1,1
2014-01-16-5,4.44,2.39,21.93,1,1
2014-01-16-6,6.31,4.47,24.66,1,1
2014-01-16-7,8.22,6.57,24.7,1,1
2014-01-16-8,8.92,7.67,24.42,1,1
2014-01-16-9,9.62,7.75,25.01,1,1
2014-01-16-10,8.63,6.87,30.6,1,1
2014-01-16-11,26.9,12.63,224.48,1,1
2014-01-16-12,9.3,6.57,210.39,1,1
2014-01-16-13,5.81,4.19,25.26,1,1
2014-01-16-14,5.16,3.25,24.85,1,1
2014-01-16-15,5.4,2.39,27.14,1,1
2014-01-16-16,16.41,17.91,27.95,0,0
2014-01-16-17,23.47,18.62,64.64,0,0
2014-01-16-18,3.12,0.0,63.07,0,1
2014-01-16-19,0.0,0.0,0.0,0,1
2014-01-16-20,0.0,0.0,0.0,0,1
2014-01-16-21,0.0,0.0,0.0,0,1
2014-01-16-22,0.0,0.0,0.0,0,1
2014-01-16-23,0.0,0.0,0.0,0,1
2014-01-17-0,0.0,0.0,0.0,0,1
2014-01-17-1,0.0,0.0,0.0,0,1
2014-01-17-2,16.89,15.38,41.56,0,0
2014-01-17-3,7.09,7.45,16.49,0,1
2014-01-17-4,12.47,12.92,25.62,0,1
2014-01-17-5,14.69,16.54,26.07,0,0
2014-01-17-6,12.46,15.19,25.85,1,0
2014-01-17-7,6.18,3.23,24.6,1,1
2014-01-17-8,5.42,3.59,24.36,1,1
2014-01-17-9,6.58,5.02,22.04,1,1
2014-01-17-10,6.91,5.38,21.63,1,1
2014-01-17-11,7.33,5.9,24.83,1,1
2014-01-17-12,4.95,2.99,24.31,1,1
2014-01-17-13,4.57,2.39,25.28,1,1
2014-01-17-14,12.84,16.39,27.25,1,0
2014-01-17-15,15.99,18.13,26.43,0,0
2014-01-17-16,13.14,13.34,25.28,0,1
2014-01-17-17,19.74,16.93,48.67,0,0
2014-01-17-18,0.33,0.0,24.73,0,1
2014-01-17-19,0.0,0.0,0.0,0,1
2014-01-17-20,0.0,0.0,0.0,0,1
2014-01-17-21,0.0,0.0,0.0,0,1
2014-01-17-22,0.0,0.0,0.0,0,1
2014-01-17-23,0.0,0.0,0.0,0,1
2014-01-18-0,0.0,0.0,0.0,0,1
2014-01-18-1,0.0,0.0,0.0,0,1
2014-01-18-2,15.4,15.19,61.12,0,0
2014-01-18-3,6.3,5.37,24.71,0,1
2014-01-18-4,8.32,6.86,30.58,0,1
2014-01-18-5,11.05,9.79,31.74,0,1
2014-01-18-6,16.79,18.4,26.55,0,0
2014-01-18-7,7.51,3.29,26.55,1,1
2014-01-18-8,3.86,1.79,22.06,1,1
2014-01-18-9,5.92,2.67,25.03,1,1
2014-01-18-10,8.15,3.59,26.91,1,1
2014-01-18-11,12.45,13.14,26.02,1,1
2014-01-18-12,16.11,18.23,26.07,0,0
2014-01-18-13,15.62,17.32,25.55,0,0
2014-01-18-14,14.79,16.66,25.26,0,0
2014-01-18-15,16.73,20.64,25.91,1,0
2014-01-18-16,13.74,13.63,40.49,0,1
2014-01-18-17,17.82,20.77,53.26,0,0
2014-01-18-18,0.0,0.0,0.0,0,1
2014-01-18-19,0.0,0.0,0.0,0,1
2014-01-18-20,0.0,0.0,0.0,0,1
2014-01-18-21,0.0,0.0,0.0,0,1
2014-01-18-22,0.0,0.0,0.0,0,1
2014-01-18-23,0.0,0.0,0.0,0,1
2014-01-19-0,0.0,0.0,0.0,0,1
2014-01-19-1,0.0,0.0,0.0,0,1
2014-01-19-2,14.92,13.11,38.3,0,1
2014-01-19-3,4.92,5.07,22.36,0,1
2014-01-19-4,3.31,3.58,22.36,0,1
2014-01-19-5,3.0,2.99,12.26,0,1
2014-01-19-6,6.98,6.86,17.67,0,1
2014-01-19-7,13.57,14.41,26.21,0,1
2014-01-19-8,15.25,17.19,26.21,0,0
2014-01-19-9,14.94,16.72,26.09,0,0
2014-01-19-10,15.35,17.5,26.25,0,0
2014-01-19-11,14.74,18.22,26.32,1,0
2014-01-19-12,5.46,2.36,25.62,1,1
2014-01-19-13,11.57,6.57,28.42,1,1
2014-01-19-14,18.99,20.79,216.29,0,0
2014-01-19-15,12.18,9.93,31.94,0,1
2014-01-19-16,9.95,7.78,30.77,0,1
2014-01-19-17,33.96,29.18,129.31,0,0
2014-01-19-18,0.0,0.0,0.0,0,1
2014-01-19-19,0.0,0.0,0.0,0,1
2014-01-19-20,0.0,0.0,0.0,0,1
2014-01-19-21,0.0,0.0,0.0,0,1
2014-01-19-22,0.0,0.0,0.0,0,1
2014-01-19-23,0.0,0.0,0.0,0,1
2014-01-20-0,0.0,0.0,0.0,0,1
2014-01-20-1,0.0,0.0,0.0,0,1
2014-01-20-2,19.44,17.35,128.0,0,0
2014-01-20-3,6.57,6.53,25.02,0,1
2014-01-20-4,5.04,5.07,23.04,0,1
2014-01-20-5,3.84,3.88,23.29,0,1
2014-01-20-6,4.56,4.46,23.81,0,1
2014-01-20-7,9.58,8.62,45.64,0,1
2014-01-20-8,31.44,19.27,182.71,0,0
2014-01-20-9,36.87,33.85,154.83,0,0
2014-01-20-10,17.5,19.0,82.22,0,0
2014-01-20-11,20.42,18.53,115.66,0,0
2014-01-20-12,16.02,19.91,62.43,1,0
2014-01-20-13,19.75,24.5,37.34,1,0
2014-01-20-14,20.01,17.1,246.91,0,0
2014-01-20-15,18.94,19.73,211.47,0,0
2014-01-20-16,17.31,18.36,32.21,0,0
2014-01-20-17,19.25,20.96,44.66,0,0
2014-01-20-18,0.0,0.0,0.0,0,1
2014-01-20-19,0.0,0.0,0.0,0,1
2014-01-20-20,0.0,0.0,0.0,0,1
2014-01-20-21,0.0,0.0,0.0,0,1
2014-01-20-22,0.0,0.0,0.0,0,1
2014-01-20-23,0.0,0.0,0.0,0,1
2014-01-21-0,0.0,0.0,0.0,0,1
2014-01-21-1,0.0,0.0,0.0,0,1
2014-01-21-2,15.09,14.7,238.93,0,1
2014-01-21-3,7.53,8.35,23.95,0,1
2014-01-21-4,7.0,7.74,23.63,0,1
2014-01-21-5,7.64,8.33,24.12,0,1
2014-01-21-6,11.02,11.3,24.71,0,1
2014-01-21-7,14.72,15.15,30.27,0,0
2014-01-21-8,8.15,8.93,24.33,0,1
2014-01-21-9,11.55,11.32,26.14,0,1
2014-01-21-10,35.63,26.33,125.27,0,0
2014-01-21-11,73.67,76.64,132.74,0,0
2014-01-21-12,64.63,68.85,117.69,0,0
2014-01-21-13,56.28,60.83,113.8,0,0
2014-01-21-14,66.69,71.01,110.54,0,0
2014-01-21-15,54.27,56.42,103.3,0,0
2014-01-21-16,32.24,32.62,65.89,0,0
2014-01-21-17,20.06,24.68,46.59,0,0
2014-01-21-18,0.0,0.0,0.0,0,1
2014-01-21-19,0.0,0.0,0.0,0,1
2014-01-21-20,0.0,0.0,0.0,0,1
2014-01-21-21,0.0,0.0,0.0,0,1
2014-01-21-22,0.0,0.0,0.0,0,1
2014-01-21-23,0.0,0.0,0.0,0,1
2014-01-22-0,0.0,0.0,0.0,0,1
2014-01-22-1,0.0,0.0,0.0,0,1
2014-01-22-2,12.98,6.96,247.7,0,1
2014-01-22-3,12.66,11.89,33.91,0,1
2014-01-22-4,8.74,8.01,33.21,0,1
2014-01-22-5,10.32,8.29,57.78,0,1
2014-01-22-6,12.41,11.25,58.05,0,1
2014-01-22-7,27.6,26.63,68.26,0,0
2014-01-22-8,15.35,15.09,35.11,0,0
2014-01-22-9,17.57,17.16,44.42,0,0
2014-01-22-10,71.83,71.98,159.44,0,0
2014-01-22-11,50.45,49.46,141.51,0,0
2014-01-22-12,57.02,58.35,121.71,0,0
2014-01-22-13,59.57,62.53,112.97,0,0
2014-01-22-14,38.87,35.93,134.54,0,0
2014-01-22-15,19.23,19.96,62.06,0,0
2014-01-22-16,18.93,17.04,87.84,0,0
2014-01-22-17,20.99,21.2,87.09,0,0
2014-01-22-18,0.0,0.0,0.0,0,1
2014-01-22-19,0.0,0.0,0.0,0,1
2014-01-22-20,0.0,0.0,0.0,0,1
2014-01-22-21,0.0,0.0,0.0,0,1
2014-01-22-22,0.0,0.0,0.0,0,1
2014-01-22-23,0.0,0.0,0.0,0,1
2014-01-23-0,0.0,0.0,0.0,0,1
2014-01-23-1,0.0,0.0,0.0,0,1
2014-01-23-2,20.88,20.81,131.34,0,0
2014-01-23-3,11.57,11.23,34.24,0,1
2014-01-23-4,9.19,8.91,39.72,0,1
2014-01-23-5,9.08,8.29,45.65,0,1
2014-01-23-6,10.88,10.97,29.96,0,1
2014-01-23-7,8.44,8.91,38.22,0,1
2014-01-23-8,7.26,7.73,23.53,0,1
2014-01-23-9,9.61,8.32,41.89,0,1
2014-01-23-10,18.14,18.07,46.85,0,0
2014-01-23-11,9.4,9.8,24.82,0,1
2014-01-23-12,9.13,9.5,24.33,0,1
2014-01-23-13,10.38,10.95,24.82,0,1
2014-01-23-14,9.87,10.13,23.93,0,1
2014-01-23-15,7.16,7.43,23.53,0,1
2014-01-23-16,3.63,3.29,21.89,0,1
2014-01-23-17,28.34,9.76,223.3,0,1
2014-01-23-18,0.0,0.0,0.0,0,1
2014-01-23-19,0.0,0.0,0.0,0,1
2014-01-23-20,0.0,0.0,0.0,0,1
2014-01-23-21,0.0,0.0,0.0,0,1
2014-01-23-22,0.0,0.0,0.0,0,1
2014-01-23-23,0.0,0.0,0.0,0,1
2014-01-24-0,0.0,0.0,0.0,0,1
2014-01-24-1,0.0,0.0,0.0,0,1
2014-01-24-2,12.27,6.13,36.88,0,1
2014-01-24-3,10.59,10.42,25.25,0,1
2014-01-24-4,6.99,7.42,23.53,0,1
