segment,mean,median,max,sunlight_contamination
2018-03-17-21,0.00,0.00,0.00,0
2018-03-18-0,0.00,0.00,0.00,0
2018-03-18-3,6.29,0.00,65.52,0
2018-03-18-6,7.94,7.65,25.60,0
2018-03-18-9,18.49,13.69,70.39,0
2018-03-18-12,85.87,60.87,230.78,0
2018-03-18-15,0.00,0.00,0.00,0
2018-03-18-18,0.00,0.00,0.00,0
2018-03-18-21,0.00,0.00,0.00,0
2018-03-19-0,0.00,0.00,0.00,0
2018-03-19-3,10.84,0.00,70.92,0
2018-03-19-6,17.31,12.70,84.79,0
2018-03-19-9,37.20,34.63,193.34,0
2018-03-19-12,26.75,24.33,96.53,0
2018-03-19-15,0.00,0.00,0.00,0
2018-03-19-18,0.00,0.00,0.00,0
2018-03-19-21,0.00,0.00,0.00,0
2018-03-20-0,0.00,0.00,0.00,0
2018-03-20-3,7.69,0.00,112.09,0
2018-03-20-6,3.11,3.09,25.18,0
2018-03-20-9,10.15,7.65,48.08,0
2018-03-20-12,22.41,19.55,87.21,0
2018-03-20-15,0.00,0.00,0.00,0
2018-03-20-18,0.00,0.00,0.00,0
2018-03-20-21,0.00,0.00,0.00,0
2018-03-21-0,0.00,0.00,0.00,0
2018-03-21-3,5.89,0.00,50.45,0
2018-03-21-6,2.79,2.91,8.81,0
2018-03-21-9,0.00,0.00,0.00,0
2018-03-21-12,0.00,0.00,0.00,0
2018-03-21-15,0.00,0.00,0.00,0
2018-03-21-18,0.00,0.00,0.00,0
2018-03-21-21,0.00,0.00,0.00,0
2018-03-25-0,0.00,0.00,0.00,0
2018-03-25-3,4.61,0.00,248.73,0
2018-03-25-6,80.95,67.38,248.55,0
2018-03-25-9,77.94,62.08,244.27,0
2018-03-25-12,39.83,33.93,218.02,0
2018-03-25-15,0.00,0.00,0.00,0
2018-03-25-18,0.00,0.00,0.00,0
2018-03-25-21,0.00,0.00,0.00,0
2018-03-26-0,0.00,0.00,0.00,0
2018-03-26-3,4.38,0.00,81.84,0
2018-03-26-6,22.62,21.24,249.07,0
2018-03-26-9,76.16,59.76,239.45,0
2018-03-26-12,49.75,40.19,247.82,0
2018-03-26-15,0.00,0.00,0.00,0
2018-03-26-18,0.00,0.00,0.00,0
2018-03-26-21,0.00,0.00,0.00,0
2018-03-27-0,0.00,0.00,0.00,0
2018-03-27-3,4.50,0.00,74.82,0
2018-03-27-6,36.21,27.07,248.50,0
2018-03-27-9,47.27,39.59,231.08,0
2018-03-27-12,38.20,35.46,243.71,0
2018-03-27-15,0.00,0.00,0.00,0
2018-03-27-18,0.00,0.00,0.00,0
2018-03-27-21,0.00,0.00,0.00,0
2018-03-28-0,0.00,0.00,0.00,0
2018-03-28-3,0.74,0.00,32.30,0
2018-03-28-6,14.21,11.45,35.70,1
2018-03-28-9,15.81,19.12,27.46,1
2018-03-28-12,13.81,14.94,43.67,0
2018-03-28-15,0.00,0.00,0.00,0
2018-03-28-18,0.00,0.00,0.00,0
2018-03-28-21,0.00,0.00,0.00,0
2018-03-29-0,0.00,0.00,0.00,0
2018-03-29-3,0.22,0.00,28.86,0
2018-03-29-6,7.52,6.02,25.36,1
2018-03-29-9,10.86,6.43,36.95,1
2018-03-29-12,12.58,0.00,90.23,0
2018-03-29-15,0.00,0.00,0.00,0
2018-03-29-18,0.00,0.00,0.00,0
2018-03-29-21,0.00,0.00,0.00,0
2018-03-30-0,0.00,0.00,0.00,0
2018-03-30-3,0.00,0.00,0.00,0
2018-03-30-6,8.00,7.13,29.56,1
2018-03-30-9,8.10,6.71,24.84,1
2018-03-30-12,9.21,0.00,99.51,0
2018-03-30-15,0.00,0.00,0.00,0
2018-03-30-18,0.00,0.00,0.00,0
2018-03-30-21,0.00,0.00,0.00,0
2018-03-31-0,0.00,0.00,0.00,0
2018-03-31-3,2.55,0.00,97.11,0
2018-03-31-6,24.27,21.36,100.95,0
2018-03-31-9,39.64,26.01,249.07,1
2018-03-31-12,25.82,0.00,238.70,0
2018-03-31-15,0.00,0.00,0.00,0
2018-03-31-18,0.00,0.00,0.00,0
2018-03-31-21,0.00,0.00,0.00,0
2018-04-01-0,0.00,0.00,0.00,0
2018-04-01-3,0.97,0.00,39.83,0
2018-04-01-6,19.24,20.23,39.53,0
2018-04-01-9,21.30,22.69,57.90,0
2018-04-01-12,13.31,0.00,67.08,0
2018-04-01-15,0.00,0.00,0.00,0
2018-04-01-18,0.00,0.00,0.00,0
2018-04-01-21,0.00,0.00,0.00,0
2018-04-02-0,0.00,0.00,0.00,0
2018-04-02-3,2.12,0.00,97.30,0
2018-04-02-6,13.37,7.94,103.42,0
2018-04-02-9,21.26,14.38,236.76,0
2018-04-02-12,13.05,0.00,170.29,0
2018-04-02-15,0.00,0.00,0.00,0
2018-04-02-18,0.00,0.00,0.00,0
2018-04-02-21,0.00,0.00,0.00,0
2018-04-03-0,0.00,0.00,0.00,0
2018-04-03-3,1.18,0.00,87.57,0
2018-04-03-6,16.08,8.12,192.69,0
2018-04-03-9,10.29,7.60,106.28,0
2018-04-03-12,12.39,6.80,223.15,0
2018-04-03-15,0.00,0.00,0.00,0
2018-04-03-18,0.00,0.00,0.00,0
2018-04-03-21,0.00,0.00,0.00,0
2018-04-04-0,0.00,0.00,0.00,0
2018-04-04-3,0.33,0.00,45.45,0
2018-04-04-6,11.86,5.10,96.61,0
2018-04-04-9,32.73,11.30,234.93,0
2018-04-04-12,33.75,25.41,246.22,0
2018-04-04-15,0.00,0.00,0.00,0
2018-04-04-18,0.00,0.00,0.00,0
2018-04-04-21,0.00,0.00,0.00,0
2018-04-05-0,0.00,0.00,0.00,0
2018-04-05-3,0.00,0.00,0.00,0
2018-04-05-6,17.01,10.34,174.02,0
2018-04-05-9,17.08,8.19,207.29,0
2018-04-05-12,13.58,5.92,222.08,0
2018-04-05-15,0.00,0.00,0.00,0
2018-04-05-18,0.00,0.00,0.00,0
2018-04-05-21,0.00,0.00,0.00,0
2018-04-06-0,0.00,0.00,0.00,0
2018-04-06-3,0.00,0.00,0.00,0
2018-04-06-6,8.27,4.39,34.25,0
2018-04-06-9,10.68,6.58,171.89,0
2018-04-06-12,15.44,4.21,224.48,0
2018-04-06-15,0.00,0.00,0.00,0
2018-04-06-18,0.00,0.00,0.00,0
2018-04-06-21,0.00,0.00,0.00,0
2018-04-07-0,0.00,0.00,0.00,0
2018-04-07-3,0.00,0.00,0.00,0
2018-04-07-6,12.93,7.37,80.84,0
2018-04-07-9,6.88,4.09,128.50,0
2018-04-07-12,10.25,2.55,217.43,0
2018-04-07-15,0.00,0.00,0.00,0
2018-04-07-18,0.00,0.00,0.00,0
2018-04-07-21,0.00,0.00,0.00,0
2018-04-08-0,0.00,0.00,0.00,0
2018-04-08-3,0.00,0.00,0.00,0
2018-04-08-6,10.65,4.03,115.74,0
2018-04-08-9,5.74,3.22,179.45,0
2018-04-08-12,10.16,0.00,248.84,0
2018-04-08-15,0.00,0.00,0.00,0
2018-04-08-18,0.00,0.00,0.00,0
2018-04-08-21,0.00,0.00,0.00,0
2018-04-09-0,0.00,0.00,0.00,0
2018-04-09-3,0.00,0.00,0.00,0
2018-04-09-6,36.14,27.90,226.59,0
2018-04-09-9,27.31,20.09,210.16,0
2018-04-09-12,42.84,0.00,248.73,0
2018-04-09-15,0.00,0.00,0.00,0
2018-04-09-18,0.00,0.00,0.00,0
2018-04-09-21,0.00,0.00,0.00,0
2018-04-10-0,0.00,0.00,0.00,0
2018-04-10-3,0.00,0.00,0.00,0
2018-04-10-6,60.52,56.06,239.45,0
2018-04-10-9,58.55,42.99,238.85,0
2018-04-10-12,38.01,0.00,246.56,0
2018-04-10-15,0.00,0.00,0.00,0
2018-04-10-18,0.00,0.00,0.00,0
2018-04-10-21,0.00,0.00,0.00,0
2018-04-11-0,0.00,0.00,0.00,0
2018-04-11-3,0.00,0.00,0.00,0
2018-04-11-6,64.13,60.04,222.11,0
2018-04-11-9,40.11,39.74,92.89,0
2018-04-11-12,15.25,0.00,95.00,0
2018-04-11-15,0.00,0.00,0.00,0
2018-04-11-18,0.00,0.00,0.00,0
2018-04-11-21,0.00,0.00,0.00,0
2018-04-12-0,0.00,0.00,0.00,0
2018-04-12-3,0.00,0.00,0.00,0
2018-04-12-6,20.34,16.20,185.87,0
2018-04-12-9,35.21,32.98,188.07,0
2018-04-12-12,20.59,0.00,248.73,0
2018-04-12-15,0.00,0.00,0.00,0
2018-04-12-18,0.00,0.00,0.00,0
2018-04-12-21,0.00,0.00,0.00,0
2018-04-13-0,0.00,0.00,0.00,0
2018-04-13-3,0.00,0.00,0.00,0
2018-04-13-6,28.10,20.52,236.76,0
2018-04-13-9,27.30,24.68,196.46,0
2018-04-13-12,28.08,0.00,224.48,0
2018-04-13-15,0.00,0.00,0.00,0
2018-04-13-18,0.00,0.00,0.00,0
2018-04-13-21,0.00,0.00,0.00,0
2018-04-14-0,0.00,0.00,0.00,0
2018-04-14-3,0.00,0.00,0.00,0
2018-04-14-6,9.18,4.63,77.12,0
2018-04-14-9,5.54,3.39,130.16,0
2018-04-14-12,10.43,0.00,246.91,0
2018-04-14-15,0.00,0.00,0.00,0
2018-04-14-18,0.00,0.00,0.00,0
2018-04-14-21,0.00,0.00,0.00,0
2018-04-15-0,0.00,0.00,0.00,0
2018-04-15-3,0.00,0.00,0.00,0
2018-04-15-6,21.63,12.11,234.97,0
2018-04-15-9,22.51,12.83,204.34,0
2018-04-15-12,28.87,0.00,248.50,0
2018-04-15-15,0.00,0.00,0.00,0
2018-04-15-18,0.00,0.00,0.00,0
2018-04-15-21,0.00,0.00,0.00,0
2018-04-16-0,0.00,0.00,0.00,0
2018-04-16-3,0.00,0.00,0.00,0
2018-04-16-6,16.47,8.11,161.21,0
2018-04-16-9,19.81,9.54,237.66,0
2018-04-16-12,10.75,0.00,248.84,0
2018-04-16-15,0.00,0.00,0.00,0
2018-04-16-18,0.00,0.00,0.00,0
2018-04-16-21,0.00,0.00,0.00,0
2018-04-17-0,0.00,0.00,0.00,0
2018-04-17-3,0.00,0.00,0.00,0
2018-04-17-6,16.98,8.25,206.74,0
2018-04-17-9,7.55,4.62,207.62,0
2018-04-17-12,10.19,0.00,248.27,0
2018-04-17-15,0.00,0.00,0.00,0
2018-04-17-18,0.00,0.00,0.00,0
2018-04-17-21,0.00,0.00,0.00,0
2018-04-19-0,0.00,0.00,0.00,0
2018-04-19-3,0.00,0.00,0.00,0
2018-04-19-6,14.33,6.27,135.99,0
2018-04-19-9,23.47,13.14,247.46,0
2018-04-19-12,12.96,0.00,248.05,0
2018-04-19-15,0.00,0.00,0.00,0
2018-04-19-18,0.00,0.00,0.00,0
2018-04-19-21,0.00,0.00,0.00,0
2018-04-20-0,0.00,0.00,0.00,0
2018-04-20-3,0.00,0.00,0.00,0
2018-04-20-6,14.36,0.00,108.65,0
2018-04-20-9,87.33,88.39,240.58,0
2018-04-20-12,14.61,0.00,153.53,0
2018-04-20-15,0.00,0.00,0.00,0
2018-04-20-18,0.00,0.00,0.00,0
2018-04-20-21,0.00,0.00,0.00,0
2018-04-21-0,0.00,0.00,0.00,0
2018-04-21-3,0.00,0.00,0.00,0
2018-04-21-6,42.73,40.72,239.45,0
2018-04-21-9,40.36,37.75,191.20,0
2018-04-21-12,7.56,0.00,75.64,0
2018-04-21-15,0.00,0.00,0.00,0
2018-04-21-18,0.00,0.00,0.00,0
2018-04-21-21,0.00,0.00,0.00,0
2018-04-22-0,0.00,0.00,0.00,0
2018-04-22-3,0.00,0.00,0.00,0
2018-04-22-6,18.65,9.92,238.56,0
2018-04-22-9,17.81,10.75,248.84,0
2018-04-22-12,6.13,0.00,224.05,0
2018-04-22-15,0.00,0.00,0.00,0
2018-04-22-18,0.00,0.00,0.00,0
2018-04-22-21,0.00,0.00,0.00,0
2018-04-23-0,0.00,0.00,0.00,0
2018-04-23-3,0.00,0.00,0.00,0
2018-04-23-6,15.59,8.97,138.16,0
2018-04-23-9,17.79,10.44,247.93,0
2018-04-23-12,4.26,0.00,221.71,0
2018-04-23-15,0.00,0.00,0.00,0
2018-04-23-18,0.00,0.00,0.00,0
2018-04-23-21,0.00,0.00,0.00,0
2018-04-24-0,0.00,0.00,0.00,0
2018-04-24-3,0.00,0.00,0.00,0
2018-04-24-6,6.67,0.00,122.81,0
2018-04-24-9,20.90,18.62,64.73,0
2018-04-24-12,2.51,0.00,65.12,0
2018-04-24-15,0.00,0.00,0.00,0
2018-04-24-18,0.00,0.00,0.00,0
2018-04-24-21,0.00,0.00,0.00,0
2018-04-25-0,0.00,0.00,0.00,0
2018-04-25-3,0.00,0.00,0.00,0
2018-04-25-6,3.01,0.00,47.19,0
2018-04-25-9,23.37,22.56,112.24,0
2018-04-25-12,0.93,0.00,54.55,0
2018-04-25-15,0.00,0.00,0.00,0
2018-04-25-18,0.00,0.00,0.00,0
2018-04-25-21,0.00,0.00,0.00,0
2018-04-26-0,0.00,0.00,0.00,0
2018-04-26-3,0.00,0.00,0.00,0
2018-04-26-6,1.50,0.00,82.57,0
2018-04-26-9,71.36,62.63,239.45,0
2018-04-26-12,3.29,0.00,238.40,0
2018-04-26-15,0.00,0.00,0.00,0
2018-04-26-18,0.00,0.00,0.00,0
2018-04-26-21,0.00,0.00,0.00,0
2018-04-27-0,0.00,0.00,0.00,0
2018-04-27-3,0.00,0.00,0.00,0
2018-04-27-6,1.73,0.00,220.04,0
2018-04-27-9,65.37,53.51,249.07,0
2018-04-27-12,2.95,0.00,226.47,0
2018-04-27-15,0.00,0.00,0.00,0
2018-04-27-18,0.00,0.00,0.00,0
2018-04-27-21,0.00,0.00,0.00,0
2018-04-28-0,0.00,0.00,0.00,0
2018-04-28-3,0.00,0.00,0.00,0
2018-04-28-6,30.31,0.00,224.48,0
2018-04-28-9,30.50,26.81,249.07,0
2018-04-28-12,0.00,0.00,0.00,0
2018-04-28-15,0.00,0.00,0.00,0
2018-04-28-18,0.00,0.00,0.00,0
2018-04-28-21,0.00,0.00,0.00,0
2018-04-30-0,0.00,0.00,0.00,0
2018-04-30-3,0.00,0.00,0.00,0
2018-04-30-6,9.57,0.00,51.51,0
2018-04-30-9,35.75,23.78,224.48,0
2018-04-30-12,0.43,0.00,224.48,0
2018-04-30-15,0.00,0.00,0.00,0
2018-04-30-18,0.00,0.00,0.00,0
2018-04-30-21,0.00,0.00,0.00,0
2018-05-01-0,0.00,0.00,0.00,0
2018-05-01-3,0.00,0.00,0.00,0
2018-05-01-6,8.73,0.00,64.23,0
2018-05-01-9,48.27,41.12,224.48,0
2018-05-01-12,0.00,0.00,0.00,0
2018-05-01-15,0.00,0.00,0.00,0
2018-05-01-18,0.00,0.00,0.00,0
2018-05-01-21,0.00,0.00,0.00,0
2018-08-11-0,0.00,0.00,0.00,0
2018-08-11-3,0.00,0.00,0.00,0
2018-08-11-6,18.56,0.00,249.07,0
2018-08-11-9,27.27,28.28,139.84,0
2018-08-11-12,0.00,0.00,0.00,0
2018-08-11-15,0.00,0.00,0.00,0
2018-08-11-18,0.00,0.00,0.00,0
2018-08-11-21,0.00,0.00,0.00,0
2018-08-12-0,0.00,0.00,0.00,0
2018-08-12-3,0.00,0.00,0.00,0
2018-08-12-6,10.06,0.00,64.22,0
2018-08-12-9,48.66,30.63,224.48,0
2018-08-12-12,0.50,0.00,224.84,0
2018-08-12-15,0.00,0.00,0.00,0
2018-08-12-18,0.00,0.00,0.00,0
2018-08-12-21,0.00,0.00,0.00,0
2018-08-13-0,0.00,0.00,0.00,0
2018-08-13-3,0.00,0.00,0.00,0
2018-08-13-6,24.94,0.00,240.80,0
2018-08-13-9,47.54,50.43,114.70,0
2018-08-13-12,0.00,0.00,0.00,0
2018-08-13-15,0.00,0.00,0.00,0
2018-08-13-18,0.00,0.00,0.00,0
2018-08-13-21,0.00,0.00,0.00,0
2018-08-14-0,0.00,0.00,0.00,0
2018-08-14-3,0.00,0.00,0.00,0
2018-08-14-6,14.06,0.00,224.48,0
2018-08-14-9,15.06,7.40,63.39,0
2018-08-14-12,0.00,0.00,0.00,0
2018-08-14-15,0.00,0.00,0.00,0
2018-08-14-18,0.00,0.00,0.00,0
2018-08-14-21,0.00,0.00,0.00,0
2018-08-15-0,0.00,0.00,0.00,0
2018-08-15-3,0.00,0.00,0.00,0
2018-08-15-6,15.32,0.00,92.73,0
2018-08-15-9,34.53,18.03,162.29,0
2018-08-15-12,3.08,0.00,123.47,0
2018-08-15-15,0.00,0.00,0.00,0
2018-08-15-18,0.00,0.00,0.00,0
2018-08-15-21,0.00,0.00,0.00,0
2018-08-16-0,0.00,0.00,0.00,0
2018-08-16-3,0.00,0.00,0.00,0
2018-08-16-6,11.17,0.00,101.62,0
2018-08-16-9,50.71,48.48,150.63,0
2018-08-16-12,2.10,0.00,94.56,0
2018-08-16-15,0.00,0.00,0.00,0
2018-08-16-18,0.00,0.00,0.00,0
2018-08-16-21,0.00,0.00,0.00,0
2018-08-17-0,0.00,0.00,0.00,0
2018-08-17-3,0.00,0.00,0.00,0
2018-08-17-6,18.52,0.00,88.52,0
2018-08-17-9,26.02,25.15,93.83,0
2018-08-17-12,3.66,0.00,66.58,0
2018-08-17-15,0.00,0.00,0.00,0
2018-08-17-18,0.00,0.00,0.00,0
2018-08-17-21,0.00,0.00,0.00,0
2018-08-18-0,0.00,0.00,0.00,0
2018-08-18-3,0.00,0.00,0.00,0
2018-08-18-6,12.35,4.12,69.74,0
2018-08-18-9,30.94,25.53,132.82,0
2018-08-18-12,4.54,0.00,71.79,0
2018-08-18-15,0.00,0.00,0.00,0
2018-08-18-18,0.00,0.00,0.00,0
2018-08-18-21,0.00,0.00,0.00,0
2018-08-19-0,0.00,0.00,0.00,0
2018-08-19-3,0.00,0.00,0.00,0
2018-08-19-6,13.34,0.00,80.29,0
2018-08-19-9,18.56,16.59,61.41,0
2018-08-19-12,4.40,0.00,60.81,0
2018-08-19-15,0.00,0.00,0.00,0
2018-08-19-18,0.00,0.00,0.00,0
2018-08-19-21,0.00,0.00,0.00,0
2018-08-20-0,0.00,0.00,0.00,0
2018-08-20-3,0.00,0.00,0.00,0
2018-08-20-6,10.47,7.12,50.23,0
2018-08-20-9,25.34,20.11,195.98,0
2018-08-20-12,1.30,0.00,69.29,0
2018-08-20-15,0.00,0.00,0.00,0
2018-08-20-18,0.00,0.00,0.00,0
2018-08-20-21,0.00,0.00,0.00,0
2018-08-21-0,0.00,0.00,0.00,0
2018-08-21-3,0.00,0.00,0.00,0
2018-08-21-6,10.10,5.60,49.53,0
2018-08-21-9,8.93,7.48,40.70,0
2018-08-21-12,7.52,0.00,61.82,0
2018-08-21-15,0.00,0.00,0.00,0
2018-08-21-18,0.00,0.00,0.00,0
2018-08-21-21,0.00,0.00,0.00,0
2018-08-22-0,0.00,0.00,0.00,0
2018-08-22-3,0.00,0.00,0.00,0
2018-08-22-6,9.61,2.90,59.08,0
2018-08-22-9,4.92,4.43,37.29,0
2018-08-22-12,7.01,0.00,57.59,0
2018-08-22-15,0.00,0.00,0.00,0
2018-08-22-18,0.00,0.00,0.00,0
2018-08-22-21,0.00,0.00,0.00,0
2018-08-23-0,0.00,0.00,0.00,0
2018-08-23-3,0.00,0.00,0.00,0
2018-08-23-6,6.65,3.07,49.43,0
2018-08-23-9,4.54,3.62,24.68,0
2018-08-23-12,6.72,0.00,54.89,0
2018-08-23-15,0.00,0.00,0.00,0
2018-08-23-18,0.00,0.00,0.00,0
2018-08-23-21,0.00,0.00,0.00,0
2018-08-24-0,0.00,0.00,0.00,0
2018-08-24-3,0.00,0.00,0.00,0
2018-08-24-6,8.73,6.52,46.27,0
2018-08-24-9,10.53,9.05,40.29,0
2018-08-24-12,6.64,0.00,51.28,0
2018-08-24-15,0.00,0.00,0.00,0
2018-08-24-18,0.00,0.00,0.00,0
2018-08-24-21,0.00,0.00,0.00,0
2018-08-25-0,0.00,0.00,0.00,0
2018-08-25-3,0.00,0.00,0.00,0
2018-08-25-6,6.93,5.49,39.18,0
2018-08-25-9,4.39,4.22,15.98,0
2018-08-25-12,6.80,0.00,55.25,0
2018-08-25-15,0.00,0.00,0.00,0
2018-08-25-18,0.00,0.00,0.00,0
2018-08-25-21,0.00,0.00,0.00,0
2018-08-26-0,0.00,0.00,0.00,0
2018-08-26-3,0.00,0.00,0.00,0
2018-08-26-6,85.08,0.00,249.07,0
2018-08-26-9,97.60,41.24,249.07,0
2018-08-26-12,15.26,0.00,241.60,0
2018-08-26-15,0.00,0.00,0.00,0
2018-08-26-18,0.00,0.00,0.00,0
2018-08-26-21,0.00,0.00,0.00,0
2018-08-27-0,0.00,0.00,0.00,0
2018-08-27-3,0.00,0.00,0.00,0
2018-08-27-6,39.86,28.62,234.07,0
2018-08-27-9,29.80,28.33,107.44,0
2018-08-27-12,7.27,0.00,63.57,0
2018-08-27-15,0.00,0.00,0.00,0
2018-08-27-18,0.00,0.00,0.00,0
2018-08-27-21,0.00,0.00,0.00,0
2018-08-28-0,0.00,0.00,0.00,0
2018-08-28-3,0.00,0.00,0.00,0
2018-08-28-6,14.52,14.20,48.33,0
2018-08-28-9,24.44,24.68,63.99,0
2018-08-28-12,9.31,0.00,70.65,0
2018-08-28-15,0.00,0.00,0.00,0
2018-08-28-18,0.00,0.00,0.00,0
2018-08-28-21,0.00,0.00,0.00,0
2018-08-29-0,0.00,0.00,0.00,0
2018-08-29-3,0.00,0.00,0.00,0
2018-08-29-6,12.54,10.62,54.25,0
2018-08-29-9,15.83,15.88,43.99,0
2018-08-29-12,4.42,0.00,34.95,0
2018-08-29-15,0.00,0.00,0.00,0
2018-08-29-18,0.00,0.00,0.00,0
2018-08-29-21,0.00,0.00,0.00,0
2018-08-30-0,0.00,0.00,0.00,0
2018-08-30-3,0.00,0.00,0.00,0
2018-08-30-6,12.02,10.42,79.12,0
2018-08-30-9,15.26,15.53,31.17,0
2018-08-30-12,5.54,0.00,49.55,0
2018-08-30-15,0.00,0.00,0.00,0
2018-08-30-18,0.00,0.00,0.00,0
2018-08-30-21,0.00,0.00,0.00,0
2018-08-31-0,0.00,0.00,0.00,0
2018-08-31-3,0.00,0.00,0.00,0
2018-08-31-6,11.63,10.45,66.10,0
2018-08-31-9,15.54,15.26,40.55,0
2018-08-31-12,6.29,0.00,50.94,0
2018-08-31-15,0.00,0.00,0.00,0
2018-08-31-18,0.00,0.00,0.00,0
2018-08-31-21,0.00,0.00,0.00,0
2018-09-01-0,0.00,0.00,0.00,0
2018-09-01-3,0.00,0.00,0.00,0
2018-09-01-6,11.55,7.80,246.34,0
2018-09-01-9,9.62,7.51,248.96,0
2018-09-01-12,9.89,0.00,87.38,0
2018-09-01-15,0.00,0.00,0.00,0
2018-09-01-18,0.00,0.00,0.00,0
2018-09-01-21,0.00,0.00,0.00,0
2018-09-03-0,0.00,0.00,0.00,0
2018-09-03-3,0.00,0.00,0.00,0
2018-09-03-6,5.53,3.08,46.04,0
2018-09-03-9,3.73,3.39,13.81,0
2018-09-03-12,5.08,0.00,45.66,0
2018-09-03-15,0.00,0.00,0.00,0
2018-09-03-18,0.00,0.00,0.00,0
2018-09-03-21,0.00,0.00,0.00,0
2018-09-04-0,0.00,0.00,0.00,0
2018-09-04-3,0.00,0.00,0.00,0
2018-09-04-6,7.67,4.85,47.36,0
2018-09-04-9,6.09,4.85,33.24,0
2018-09-04-12,5.36,0.11,46.16,0
2018-09-04-15,0.00,0.00,0.00,0
2018-09-04-18,0.00,0.00,0.00,0
2018-09-04-21,0.00,0.00,0.00,0
2018-09-05-0,0.00,0.00,0.00,0
2018-09-05-3,1.13,0.00,224.48,0
2018-09-05-6,5.15,0.83,136.98,0
2018-09-05-9,8.69,7.42,41.72,0
2018-09-05-12,5.14,1.00,50.25,0
2018-09-05-15,0.00,0.00,0.00,0
2018-09-05-18,0.00,0.00,0.00,0
2018-09-05-21,0.00,0.00,0.00,0
2018-09-06-0,0.00,0.00,0.00,0
2018-09-06-3,0.12,0.00,9.82,0
2018-09-06-6,3.29,1.89,23.54,0
2018-09-06-9,4.43,4.06,14.98,0
2018-09-06-12,8.26,2.59,53.54,0
2018-09-06-15,0.00,0.00,0.00,0
2018-09-06-18,0.00,0.00,0.00,0
2018-09-06-21,0.00,0.00,0.00,0
2018-09-07-0,0.00,0.00,0.00,0
2018-09-07-3,0.12,0.00,14.50,0
2018-09-07-6,7.07,5.15,36.94,0
2018-09-07-9,9.65,6.95,34.70,0
2018-09-07-12,7.98,2.91,51.84,0
2018-09-07-15,0.00,0.00,0.00,0
2018-09-07-18,0.00,0.00,0.00,0
2018-09-07-21,0.00,0.00,0.00,0
2018-09-08-0,0.00,0.00,0.00,0
2018-09-08-3,0.13,0.00,67.49,0
2018-09-08-6,7.90,4.22,244.63,0
2018-09-08-9,3.61,3.50,19.95,0
2018-09-08-12,9.67,6.17,76.10,0
2018-09-08-15,0.00,0.00,0.00,0
2018-09-08-18,0.00,0.00,0.00,0
2018-09-08-21,0.00,0.00,0.00,0
2018-09-09-0,0.00,0.00,0.00,0
2018-09-09-3,0.68,0.00,223.95,0
2018-09-09-6,7.16,3.97,247.25,0
2018-09-09-9,2.57,2.78,16.00,0
2018-09-09-12,7.45,2.90,101.75,0
2018-09-09-15,0.00,0.00,0.00,0
2018-09-09-18,0.00,0.00,0.00,0
2018-09-09-21,0.00,0.00,0.00,0
2018-09-10-0,0.00,0.00,0.00,0
2018-09-10-3,1.10,0.00,224.06,0
2018-09-10-6,6.75,4.14,248.39,0
2018-09-10-9,8.39,3.99,59.65,0
2018-09-10-12,59.45,34.29,238.26,0
2018-09-10-15,0.00,0.00,0.00,0
2018-09-10-18,0.00,0.00,0.00,0
2018-09-10-21,0.00,0.00,0.00,0
2018-09-12-0,0.00,0.00,0.00,0
2018-09-12-3,2.07,0.00,129.30,0
2018-09-12-6,4.32,3.08,81.25,0
2018-09-12-9,23.13,16.14,88.48,0
2018-09-12-12,14.26,9.07,50.94,0
2018-09-12-15,0.00,0.00,0.00,0
2018-09-12-18,0.00,0.00,0.00,0
2018-09-12-21,0.00,0.00,0.00,0
2018-09-13-0,0.00,0.00,0.00,0
2018-09-13-3,2.73,0.00,44.55,0
2018-09-13-6,11.28,9.20,74.00,0
2018-09-13-9,24.00,23.15,86.09,0
2018-09-13-12,25.87,19.63,115.29,0
2018-09-13-15,0.00,0.00,0.00,0
2018-09-13-18,0.00,0.00,0.00,0
2018-09-13-21,0.00,0.00,0.00,0
2018-09-14-0,0.00,0.00,0.00,0
2018-09-14-3,3.49,0.00,231.75,0
2018-09-14-6,14.84,10.19,246.34,0
2018-09-14-9,74.81,68.55,218.22,0
2018-09-14-12,60.50,62.97,210.11,0
2018-09-14-15,0.00,0.00,0.00,0
2018-09-14-18,0.00,0.00,0.00,0
2018-09-14-21,0.00,0.00,0.00,0
2018-09-15-0,0.00,0.00,0.00,0
2018-09-15-3,4.24,0.00,45.95,0
2018-09-15-6,10.45,7.82,48.95,0
2018-09-15-9,8.27,7.14,35.91,0
2018-09-15-12,8.96,4.20,59.99,0
2018-09-15-15,0.00,0.00,0.00,0
2018-09-15-18,0.00,0.00,0.00,0
2018-09-15-21,0.00,0.00,0.00,0
2018-09-16-0,0.00,0.00,0.00,0
2018-09-16-3,3.19,0.00,42.42,0
2018-09-16-6,4.04,2.97,17.53,0
2018-09-16-9,8.88,9.11,21.20,0
2018-09-16-12,13.02,11.30,61.22,0
2018-09-16-15,0.00,0.00,0.00,0
2018-09-16-18,0.00,0.00,0.00,0
2018-09-16-21,0.00,0.00,0.00,0
2018-09-17-0,0.00,0.00,0.00,0
2018-09-17-3,2.98,0.00,34.31,0
2018-09-17-6,10.46,8.75,41.69,0
2018-09-17-9,8.29,7.37,30.33,0
2018-09-17-12,15.06,12.27,55.14,0
2018-09-17-15,0.00,0.00,0.00,0
