segment,mean,median,max,sunlight_contamination,dark_segment
2018-01-03-2,7.41,7.05,242.69,0,1
2018-01-03-3,9.35,9.39,23.72,0,1
2018-01-03-4,15.94,16.96,29.76,0,0
2018-01-03-5,18.04,18.07,33.52,0,0
2018-01-03-6,20.07,20.18,34.93,0,0
2018-01-03-7,20.63,20.92,132.52,0,0
2018-01-03-8,25.26,10.15,199.56,1,1
2018-01-03-9,38.1,27.43,223.71,1,0
2018-01-03-10,26.56,28.63,139.72,1,0
2018-01-03-11,25.63,27.21,88.05,1,0
2018-01-03-12,65.59,30.88,249.07,1,0
2018-01-03-13,28.25,25.13,238.7,1,0
2018-01-03-14,21.89,21.95,74.45,1,0
2018-01-03-15,20.34,20.09,103.63,0,0
2018-01-03-16,21.61,18.89,87.83,0,0
2018-01-03-17,28.81,21.82,133.7,0,0
2018-01-03-18,33.65,0.0,231.82,0,1
2018-01-03-19,0.0,0.0,0.0,0,1
2018-01-03-20,0.0,0.0,0.0,0,1
2018-01-03-21,0.0,0.0,0.0,0,1
2018-01-03-22,0.0,0.0,0.0,0,1
2018-01-03-23,0.0,0.0,0.0,0,1
2018-01-04-0,0.0,0.0,0.0,0,1
2018-01-04-1,8.03,0.0,74.08,0,1
2018-01-04-2,11.95,9.11,79.86,0,1
2018-01-04-3,6.73,6.66,24.56,0,1
2018-01-04-4,11.37,10.69,26.07,0,1
2018-01-04-5,18.52,19.05,28.18,0,0
2018-01-04-6,20.22,22.32,29.11,1,0
2018-01-04-7,15.7,4.84,199.43,1,1
2018-01-04-8,12.72,8.06,29.69,1,1
2018-01-04-9,7.19,5.41,25.72,1,1
2018-01-04-10,8.81,7.05,22.48,1,1
2018-01-04-11,9.65,7.71,26.64,1,1
2018-01-04-12,12.76,10.92,38.43,1,1
2018-01-04-13,15.5,11.4,221.54,1,1
2018-01-04-14,1.63,0.0,223.89,0,1
2018-01-04-15,0.0,0.0,0.0,0,1
2018-01-04-16,0.0,0.0,0.0,0,1
2018-01-04-17,0.0,0.0,0.0,0,1
2018-01-04-18,0.0,0.0,0.0,0,1
2018-01-04-19,0.0,0.0,0.0,0,1
2018-01-04-20,0.0,0.0,0.0,0,1
2018-01-04-21,0.0,0.0,0.0,0,1
2018-01-04-22,0.0,0.0,0.0,0,1
2018-01-04-23,0.0,0.0,0.0,0,1
2018-01-05-0,0.0,0.0,0.0,0,1
2018-01-05-1,0.0,0.0,0.0,0,1
2018-01-05-2,4.76,6.02,16.42,0,1
2018-01-05-3,5.58,5.95,10.56,0,1
2018-01-05-4,5.73,6.06,15.64,0,1
2018-01-05-5,6.91,7.07,12.86,0,1
2018-01-05-6,10.71,10.99,18.08,0,1
2018-01-05-7,15.53,14.8,54.46,0,1
2018-01-05-8,26.16,19.99,188.37,0,0
2018-01-05-9,18.34,15.66,87.1,0,0
2018-01-05-10,17.07,12.92,105.66,0,1
2018-01-05-11,20.28,14.7,171.28,0,1
2018-01-05-12,23.51,17.81,107.3,0,0
2018-01-05-13,20.55,17.59,102.5,0,0
2018-01-05-14,28.09,21.27,249.07,0,0
2018-01-05-15,21.72,16.87,248.5,0,0
2018-01-05-16,20.01,16.87,74.34,0,0
2018-01-05-17,21.86,19.38,77.7,0,0
2018-01-05-18,5.86,0.0,76.93,0,1
2018-01-05-19,0.0,0.0,0.0,0,1
2018-01-05-20,0.0,0.0,0.0,0,1
2018-01-05-21,0.0,0.0,0.0,0,1
2018-01-05-22,0.0,0.0,0.0,0,1
2018-01-05-23,0.0,0.0,0.0,0,1
2018-01-06-0,0.0,0.0,0.0,0,1
2018-01-06-1,8.09,0.0,220.59,0,1
2018-01-06-2,15.06,9.99,247.82,0,1
2018-01-06-3,5.78,5.27,24.63,0,1
2018-01-06-4,5.65,5.15,20.22,0,1
2018-01-06-5,5.4,4.85,25.48,0,1
2018-01-06-6,6.06,4.98,43.06,0,1
2018-01-06-7,9.43,6.88,99.06,0,1
2018-01-06-8,13.06,8.36,175.57,0,1
2018-01-06-9,14.17,9.71,142.75,0,1
2018-01-06-10,15.77,11.29,158.43,0,1
2018-01-06-11,15.4,11.23,179.11,0,1
2018-01-06-12,17.53,11.89,187.21,0,1
2018-01-06-13,16.2,11.86,86.86,0,1
2018-01-06-14,15.76,11.54,88.02,0,1
2018-01-06-15,18.59,14.34,248.62,0,1
2018-01-06-16,13.29,10.0,165.9,0,1
2018-01-06-17,22.14,18.41,93.05,0,0
2018-01-06-18,7.59,0.0,90.38,0,1
2018-01-06-19,0.0,0.0,0.0,0,1
2018-01-06-20,0.0,0.0,0.0,0,1
2018-01-06-21,0.0,0.0,0.0,0,1
2018-01-06-22,0.0,0.0,0.0,0,1
2018-01-06-23,0.0,0.0,0.0,0,1
2018-01-07-0,0.0,0.0,0.0,0,1
2018-01-07-1,11.65,0.0,222.13,0,1
2018-01-07-2,18.07,11.77,247.82,0,1
2018-01-07-3,7.15,6.63,23.99,0,1
2018-01-07-4,6.71,6.05,26.76,0,1
2018-01-07-5,6.6,6.04,22.96,0,1
2018-01-07-6,7.05,6.44,25.57,0,1
2018-01-07-7,7.37,6.92,27.75,0,1
2018-01-07-8,7.6,6.92,25.26,0,1
2018-01-07-9,7.43,6.75,21.91,0,1
2018-01-07-10,7.97,7.05,25.85,0,1
2018-01-07-11,9.11,7.68,101.0,0,1
2018-01-07-12,10.28,7.76,86.48,0,1
2018-01-07-13,12.52,9.0,59.01,0,1
2018-01-07-14,10.9,8.47,37.34,0,1
2018-01-07-15,11.45,8.83,32.12,0,1
2018-01-07-16,15.84,12.5,247.93,0,1
2018-01-07-17,23.51,19.1,124.16,0,0
2018-01-07-18,7.25,0.0,94.04,0,1
2018-01-07-19,0.0,0.0,0.0,0,1
2018-01-07-20,0.0,0.0,0.0,0,1
2018-01-07-21,0.0,0.0,0.0,0,1
2018-01-07-22,0.0,0.0,0.0,0,1
2018-01-07-23,0.0,0.0,0.0,0,1
2018-01-08-0,0.0,0.0,0.0,0,1
2018-01-08-1,6.56,0.0,223.19,0,1
2018-01-08-2,18.76,14.24,248.62,0,1
2018-01-08-3,7.68,7.04,26.42,0,1
2018-01-08-4,7.07,6.51,22.61,0,1
2018-01-08-5,6.52,5.86,22.0,0,1
2018-01-08-6,7.25,6.53,64.92,0,1
2018-01-08-7,11.35,9.44,93.04,0,1
2018-01-08-8,21.9,11.9,101.76,0,1
2018-01-08-9,34.08,18.93,133.83,0,0
2018-01-08-10,33.34,17.67,100.39,0,0
2018-01-08-11,27.89,15.11,146.59,0,0
2018-01-08-12,18.76,13.01,110.16,0,1
2018-01-08-13,18.82,15.49,137.62,0,0
2018-01-08-14,80.7,92.54,236.19,0,0
2018-01-08-15,85.88,78.29,232.34,0,0
2018-01-08-16,43.52,29.44,183.9,0,0
2018-01-08-17,30.49,26.17,249.07,0,0
2018-01-08-18,3.42,0.0,220.25,0,1
2018-01-08-19,0.0,0.0,0.0,0,1
2018-01-08-20,0.0,0.0,0.0,0,1
2018-01-08-21,0.0,0.0,0.0,0,1
2018-01-08-22,0.0,0.0,0.0,0,1
2018-01-08-23,0.0,0.0,0.0,0,1
2018-01-09-0,0.0,0.0,0.0,0,1
2018-01-09-1,3.11,0.0,220.23,0,1
2018-01-09-2,18.31,16.75,248.96,0,0
2018-01-09-3,9.69,7.64,31.62,0,1
2018-01-09-4,10.0,7.92,66.67,0,1
2018-01-09-5,12.39,8.23,179.26,0,1
2018-01-09-6,19.06,11.69,196.46,0,1
2018-01-09-7,13.97,9.16,129.54,0,1
2018-01-09-8,10.44,7.36,65.91,0,1
2018-01-09-9,18.84,9.27,214.63,0,1
2018-01-09-10,26.23,12.76,187.3,0,1
2018-01-09-11,36.53,27.19,161.19,0,0
2018-01-09-12,35.65,25.13,134.94,0,0
2018-01-09-13,27.18,19.27,125.07,0,0
2018-01-09-14,27.38,20.69,102.24,0,0
2018-01-09-15,26.88,23.28,89.04,0,0
2018-01-09-16,20.28,14.74,90.23,0,1
2018-01-09-17,31.03,24.97,124.93,0,0
2018-01-09-18,8.53,0.0,121.38,0,1
2018-01-09-19,0.0,0.0,0.0,0,1
2018-01-09-20,0.0,0.0,0.0,0,1
2018-01-09-21,0.0,0.0,0.0,0,1
2018-01-09-22,0.0,0.0,0.0,0,1
2018-01-09-23,0.0,0.0,0.0,0,1
2018-01-10-0,0.0,0.0,0.0,0,1
2018-01-10-1,3.5,0.0,222.81,0,1
2018-01-10-2,19.27,16.29,247.48,0,0
2018-01-10-3,7.8,6.34,27.98,0,1
2018-01-10-4,7.07,5.85,28.82,0,1
2018-01-10-5,7.47,5.75,34.83,0,1
2018-01-10-6,7.61,5.45,70.58,0,1
2018-01-10-7,10.28,6.45,119.95,0,1
2018-01-10-8,16.48,8.57,223.31,0,1
2018-01-10-9,19.28,12.25,174.65,0,1
2018-01-10-10,13.67,9.82,110.82,0,1
2018-01-10-11,14.42,9.52,80.58,0,1
2018-01-10-12,16.44,11.49,69.51,0,1
2018-01-10-13,16.89,13.07,69.15,0,1
2018-01-10-14,12.9,10.11,47.53,0,1
2018-01-10-15,9.09,7.27,43.02,0,1
2018-01-10-16,7.74,6.45,31.31,0,1
2018-01-10-17,19.78,17.51,73.06,0,0
2018-01-10-18,3.43,0.0,71.42,0,1
2018-01-10-19,0.0,0.0,0.0,0,1
2018-01-10-20,0.0,0.0,0.0,0,1
2018-01-10-21,0.0,0.0,0.0,0,1
2018-01-10-22,0.0,0.0,0.0,0,1
2018-01-10-23,0.0,0.0,0.0,0,1
2018-01-11-0,0.0,0.0,0.0,0,1
2018-01-11-1,6.72,0.0,54.67,0,1
2018-01-11-2,14.82,8.97,55.6,0,1
2018-01-11-3,4.28,4.38,24.1,0,1
2018-01-11-4,3.93,3.98,23.88,0,1
2018-01-11-5,3.67,3.68,24.33,0,1
2018-01-11-6,3.73,3.78,24.15,0,1
2018-01-11-7,4.22,4.28,24.01,0,1
2018-01-11-8,4.21,4.28,23.97,0,1
2018-01-11-9,4.55,4.57,24.45,0,1
2018-01-11-10,6.02,6.15,28.01,0,1
2018-01-11-11,8.15,6.88,72.89,0,1
2018-01-11-12,7.54,7.53,23.74,0,1
2018-01-11-13,6.13,6.17,24.09,0,1
2018-01-11-14,4.37,4.39,25.37,0,1
2018-01-11-15,4.68,4.86,24.55,0,1
2018-01-11-16,5.23,5.38,25.15,0,1
2018-01-11-17,21.09,13.77,69.25,0,1
2018-01-11-18,7.89,0.0,67.25,0,1
2018-01-11-19,0.0,0.0,0.0,0,1
2018-01-11-20,0.0,0.0,0.0,0,1
2018-01-11-21,0.0,0.0,0.0,0,1
2018-01-11-22,0.0,0.0,0.0,0,1
2018-01-11-23,0.0,0.0,0.0,0,1
2018-01-12-0,0.0,0.0,0.0,0,1
2018-01-12-1,6.47,0.0,219.95,0,1
2018-01-12-2,22.06,14.41,224.48,0,1
2018-01-12-3,5.52,4.86,25.55,0,1
2018-01-12-4,5.39,4.28,25.15,0,1
2018-01-12-5,5.1,3.79,30.98,0,1
2018-01-12-6,5.24,3.5,78.1,0,1
2018-01-12-7,6.46,3.97,88.87,0,1
2018-01-12-8,16.62,7.85,227.79,0,1
2018-01-12-9,25.67,14.28,235.05,0,1
2018-01-12-10,33.92,25.99,147.12,0,0
2018-01-12-11,26.55,15.29,195.74,0,0
2018-01-12-12,29.1,21.06,142.24,0,0
2018-01-12-13,29.57,17.25,143.6,0,0
2018-01-12-14,16.53,8.65,126.34,0,1
2018-01-12-15,11.64,6.36,105.6,0,1
2018-01-12-16,8.92,5.28,109.76,0,1
2018-01-12-17,26.0,16.43,160.29,0,0
2018-01-12-18,8.19,0.0,155.27,0,1
2018-01-12-19,0.0,0.0,0.0,0,1
2018-01-12-20,0.0,0.0,0.0,0,1
2018-01-12-21,0.0,0.0,0.0,0,1
2018-01-12-22,0.0,0.0,0.0,0,1
2018-01-12-23,0.0,0.0,0.0,0,1
2018-01-13-0,0.0,0.0,0.0,0,1
2018-01-13-1,4.38,0.0,224.06,0,1
2018-01-13-2,20.17,13.69,223.48,0,1
2018-01-13-3,5.88,5.27,22.91,0,1
2018-01-13-4,5.63,4.99,20.57,0,1
2018-01-13-5,5.72,4.69,31.21,0,1
2018-01-13-6,7.38,5.28,53.13,0,1
2018-01-13-7,11.23,7.75,67.31,0,1
2018-01-13-8,15.3,8.53,182.78,0,1
2018-01-13-9,40.43,25.99,211.35,0,0
2018-01-13-10,80.11,70.24,239.45,0,0
2018-01-13-11,61.29,64.91,239.45,0,0
2018-01-13-12,48.06,37.54,169.52,0,0
2018-01-13-13,51.12,43.42,236.94,0,0
2018-01-13-14,64.72,57.61,199.17,0,0
2018-01-13-15,24.94,14.84,126.76,0,1
2018-01-13-16,14.17,8.25,103.97,0,1
2018-01-13-17,26.75,18.41,145.8,0,0
2018-01-13-18,7.41,0.0,143.74,0,1
2018-01-13-19,0.0,0.0,0.0,0,1
2018-01-13-20,0.0,0.0,0.0,0,1
2018-01-13-21,0.0,0.0,0.0,0,1
2018-01-13-22,0.0,0.0,0.0,0,1
2018-01-13-23,0.0,0.0,0.0,0,1
2018-01-14-0,0.0,0.0,0.0,0,1
2018-01-14-1,2.51,0.0,46.61,0,1
2018-01-14-2,19.63,16.14,46.82,0,0
2018-01-14-3,11.85,12.29,26.21,0,1
2018-01-14-4,8.13,7.34,31.23,0,1
2018-01-14-5,47.82,44.56,128.05,0,0
2018-01-14-6,40.95,38.99,167.36,0,0
2018-01-14-7,26.89,30.2,65.7,0,0
2018-01-14-8,18.93,20.17,47.98,0,0
2018-01-14-9,28.11,21.0,197.76,0,0
2018-01-14-10,25.91,22.27,189.52,0,0
2018-01-14-11,18.91,17.77,65.87,0,0
2018-01-14-12,26.23,27.17,43.93,0,0
2018-01-14-13,32.67,33.5,59.63,0,0
2018-01-14-14,31.34,31.78,54.5,0,0
2018-01-14-15,16.51,16.77,31.7,0,0
2018-01-14-16,9.9,9.76,28.2,0,1
2018-01-14-17,22.78,16.5,59.68,0,0
2018-01-14-18,4.55,0.0,57.56,0,1
2018-01-14-19,0.0,0.0,0.0,0,1
2018-01-14-20,0.0,0.0,0.0,0,1
2018-01-14-21,0.0,0.0,0.0,0,1
2018-01-14-22,0.0,0.0,0.0,0,1
2018-01-14-23,0.0,0.0,0.0,0,1
2018-01-15-0,0.0,0.0,0.0,0,1
2018-01-15-1,0.0,0.0,0.0,0,1
2018-01-15-2,18.96,18.27,35.3,0,0
2018-01-15-3,8.32,8.36,26.32,0,1
2018-01-15-4,6.95,6.47,25.51,0,1
2018-01-15-5,10.79,9.86,27.97,0,1
2018-01-15-6,20.8,20.86,59.12,0,0
2018-01-15-7,29.67,28.19,106.57,0,0
2018-01-15-8,36.61,37.11,75.24,0,0
2018-01-15-9,33.04,30.7,89.1,0,0
2018-01-15-10,24.41,23.28,65.01,0,0
2018-01-15-11,21.23,21.18,44.02,0,0
2018-01-15-12,11.18,10.72,27.12,0,1
2018-01-15-13,6.81,6.99,25.55,0,1
2018-01-15-14,7.71,7.26,25.51,0,1
2018-01-15-15,18.86,18.66,42.73,0,0
2018-01-15-16,10.15,8.67,36.74,0,1
2018-01-15-17,18.65,16.51,43.09,0,0
2018-01-15-18,0.59,0.0,21.99,0,1
2018-01-15-19,0.0,0.0,0.0,0,1
2018-01-15-20,0.0,0.0,0.0,0,1
2018-01-15-21,0.0,0.0,0.0,0,1
2018-01-15-22,0.0,0.0,0.0,0,1
2018-01-15-23,0.0,0.0,0.0,0,1
2018-01-16-0,0.0,0.0,0.0,0,1
2018-01-16-1,0.0,0.0,0.0,0,1
2018-01-16-2,20.59,17.59,221.9,0,0
2018-01-16-3,6.04,5.23,25.95,0,1
2018-01-16-4,4.94,3.99,23.97,0,1
2018-01-16-5,5.48,4.4,23.99,0,1
2018-01-16-6,5.04,4.29,24.73,0,1
2018-01-16-7,6.53,5.29,42.6,0,1
2018-01-16-8,10.4,7.54,52.28,0,1
2018-01-16-9,37.27,25.41,212.6,0,0
2018-01-16-10,32.86,28.87,189.1,0,0
2018-01-16-11,18.55,16.82,109.34,0,0
2018-01-16-12,9.89,9.53,26.79,0,1
2018-01-16-13,11.45,9.84,57.15,0,1
2018-01-16-14,10.35,9.54,25.97,0,1
2018-01-16-15,8.67,7.35,29.66,0,1
2018-01-16-16,6.43,5.82,25.32,0,1
2018-01-16-17,26.41,18.73,91.66,0,0
2018-01-16-18,2.81,0.0,72.45,0,1
2018-01-16-19,0.0,0.0,0.0,0,1
2018-01-16-20,0.0,0.0,0.0,0,1
2018-01-16-21,0.0,0.0,0.0,0,1
2018-01-16-22,0.0,0.0,0.0,0,1
2018-01-16-23,0.0,0.0,0.0,0,1
2018-01-17-0,0.0,0.0,0.0,0,1
2018-01-17-1,0.92,0.0,31.17,0,1
2018-01-17-2,17.61,9.74,66.01,0,1
2018-01-17-3,2.33,2.2,22.79,0,1
2018-01-17-4,2.07,1.91,24.01,0,1
2018-01-17-5,2.17,2.2,25.09,0,1
2018-01-17-6,1.92,1.91,11.58,0,1
2018-01-17-7,1.84,1.79,8.09,0,1
2018-01-17-8,1.89,1.91,11.18,0,1
2018-01-17-9,2.11,2.09,9.38,0,1
2018-01-17-10,6.74,6.37,19.72,0,1
2018-01-17-11,3.03,2.8,12.63,0,1
2018-01-17-12,1.37,1.2,4.1,0,1
2018-01-17-13,1.21,1.01,12.88,0,1
2018-01-17-14,1.84,1.78,5.29,0,1
2018-01-17-15,2.08,2.21,5.0,0,1
2018-01-17-16,2.74,2.79,23.38,0,1
2018-01-17-17,15.98,13.88,39.89,0,1
2018-01-17-18,0.0,0.0,0.0,0,1
2018-01-17-19,0.0,0.0,0.0,0,1
2018-01-17-20,0.0,0.0,0.0,0,1
2018-01-17-21,0.0,0.0,0.0,0,1
2018-01-17-22,0.0,0.0,0.0,0,1
2018-01-17-23,0.0,0.0,0.0,0,1
2018-01-18-0,0.0,0.0,0.0,0,1
2018-01-18-1,0.0,0.0,0.0,0,1
2018-01-18-2,21.63,18.46,55.87,0,0
2018-01-18-3,5.48,5.11,25.83,0,1
2018-01-18-4,4.56,4.1,25.72,0,1
2018-01-18-5,4.14,3.81,24.31,0,1
2018-01-18-6,4.63,3.99,24.79,0,1
2018-01-18-7,4.79,4.17,25.35,0,1
2018-01-18-8,5.2,4.58,27.03,0,1
2018-01-18-9,5.31,4.8,27.09,0,1
2018-01-18-10,6.14,4.88,29.19,0,1
2018-01-18-11,5.54,4.28,24.56,0,1
2018-01-18-12,6.35,5.76,24.7,0,1
2018-01-18-13,5.56,4.46,25.19,0,1
2018-01-18-14,5.44,4.88,24.84,0,1
2018-01-18-15,5.24,5.47,9.89,0,1
2018-01-18-16,4.78,5.07,13.86,0,1
2018-01-18-17,26.25,21.67,66.8,0,0
2018-01-18-18,0.12,0.0,5.98,0,1
2018-01-18-19,0.0,0.0,0.0,0,1
2018-01-18-20,0.0,0.0,0.0,0,1
2018-01-18-21,0.0,0.0,0.0,0,1
2018-01-18-22,0.0,0.0,0.0,0,1
2018-01-18-23,0.0,0.0,0.0,0,1
2018-01-19-0,0.0,0.0,0.0,0,1
2018-01-19-1,0.0,0.0,0.0,0,1
2018-01-19-2,23.02,17.62,60.73,0,0
2018-01-19-3,4.1,4.21,16.67,0,1
2018-01-19-4,4.53,4.58,23.63,0,1
2018-01-19-5,13.63,11.89,62.71,0,1
2018-01-19-6,30.92,29.06,72.38,0,0
2018-01-19-7,51.54,49.18,223.89,0,0
2018-01-19-8,49.66,51.5,122.36,0,0
2018-01-19-9,46.95,39.41,196.28,0,0
2018-01-19-10,85.7,78.57,220.54,0,0
2018-01-19-11,41.38,42.99,100.43,0,0
2018-01-19-12,33.65,33.03,81.02,0,0
2018-01-19-13,15.86,15.59,37.73,0,0
2018-01-19-14,9.72,9.82,23.99,0,1
2018-01-19-15,7.73,8.14,14.35,0,1
2018-01-19-16,6.51,6.84,22.22,0,1
2018-01-19-17,19.1,17.39,42.5,0,0
2018-01-19-18,0.0,0.0,0.0,0,1
2018-01-19-19,0.0,0.0,0.0,0,1
2018-01-19-20,0.0,0.0,0.0,0,1
2018-01-19-21,0.0,0.0,0.0,0,1
2018-01-19-22,0.0,0.0,0.0,0,1
2018-01-19-23,0.0,0.0,0.0,0,1
2018-01-20-0,0.0,0.0,0.0,0,1
2018-01-20-1,0.0,0.0,0.0,0,1
2018-01-20-2,21.85,19.8,52.61,0,0
2018-01-20-3,7.88,8.25,17.1,0,1
2018-01-20-4,11.97,9.54,54.41,0,1
2018-01-20-5,31.7,33.32,96.1,0,0
2018-01-20-6,38.05,37.48,127.11,0,0
2018-01-20-7,99.38,96.59,212.02,0,0
2018-01-20-8,39.1,39.64,84.63,0,0
2018-01-20-9,36.32,28.86,197.81,0,0
2018-01-20-10,0.0,0.0,0.0,0,1
2018-01-20-11,0.0,0.0,0.0,0,1
2018-01-20-12,0.0,0.0,0.0,0,1
2018-01-20-13,0.0,0.0,0.0,0,1
2018-01-20-14,0.0,0.0,0.0,0,1
2018-01-20-15,0.0,0.0,0.0,0,1
2018-01-20-16,0.0,0.0,0.0,0,1
2018-01-20-17,0.0,0.0,0.0,0,1
2018-01-20-18,0.0,0.0,0.0,0,1
2018-01-20-19,0.0,0.0,0.0,0,1
2018-01-20-20,0.0,0.0,0.0,0,1
2018-01-20-21,0.0,0.0,0.0,0,1
2018-01-20-22,0.0,0.0,0.0,0,1
2018-01-20-23,0.0,0.0,0.0,0,1
2018-01-21-0,0.0,0.0,0.0,0,1
2018-01-21-1,0.0,0.0,0.0,0,1
2018-01-21-2,9.11,0.0,58.46,0,1
2018-01-21-3,5.83,5.88,23.86,0,1
2018-01-21-4,4.97,5.16,22.33,0,1
2018-01-21-5,5.46,5.75,18.04,0,1
2018-01-21-6,5.87,6.06,16.78,0,1
2018-01-21-7,12.7,8.65,101.83,0,1
2018-01-21-8,25.93,18.55,185.05,0,0
2018-01-21-9,41.89,43.46,172.74,0,0
2018-01-21-10,41.32,41.51,84.69,0,0
2018-01-21-11,34.3,27.71,95.43,0,0
2018-01-21-12,19.19,17.18,169.86,0,0
2018-01-21-13,111.69,112.95,239.35,0,0
2018-01-21-14,86.4,85.14,221.28,0,0
2018-01-21-15,43.91,34.2,168.79,0,0
2018-01-21-16,14.97,9.88,63.88,0,1
2018-01-21-17,34.13,31.31,118.79,0,0
2018-01-21-18,0.0,0.0,0.0,0,1
2018-01-21-19,0.0,0.0,0.0,0,1
2018-01-21-20,0.0,0.0,0.0,0,1
2018-01-21-21,0.0,0.0,0.0,0,1
2018-01-21-22,0.0,0.0,0.0,0,1
2018-01-21-23,0.0,0.0,0.0,0,1
2018-01-22-0,0.0,0.0,0.0,0,1
2018-01-22-1,0.0,0.0,0.0,0,1
2018-01-22-2,17.87,18.47,57.45,0,0
2018-01-22-3,9.88,9.6,29.51,0,1
2018-01-22-4,8.63,8.94,25.26,0,1
2018-01-22-5,6.83,7.17,15.94,0,1
2018-01-22-6,14.42,12.35,43.94,0,1
2018-01-22-7,26.5,25.39,57.09,0,0
2018-01-22-8,26.81,26.96,51.76,0,0
2018-01-22-9,31.47,23.35,202.33,0,0
2018-01-22-10,40.66,38.77,188.59,0,0
2018-01-22-11,31.36,30.34,81.27,0,0
2018-01-22-12,21.09,20.83,40.46,0,0
2018-01-22-13,16.36,15.37,46.5,0,0
2018-01-22-14,8.54,8.34,25.62,0,1
2018-01-22-15,5.67,5.86,23.74,0,1
2018-01-22-16,6.11,6.16,24.66,0,1
2018-01-22-17,27.37,25.44,62.37,0,0
2018-01-22-18,0.0,0.0,0.0,0,1
2018-01-22-19,0.0,0.0,0.0,0,1
2018-01-22-20,0.0,0.0,0.0,0,1
2018-01-22-21,0.0,0.0,0.0,0,1
2018-01-22-22,0.0,0.0,0.0,0,1
2018-01-22-23,0.0,0.0,0.0,0,1
2018-01-23-0,0.0,0.0,0.0,0,1
2018-01-23-1,0.0,0.0,0.0,0,1
2018-01-23-2,15.83,17.72,39.75,0,0
2018-01-23-3,9.73,10.48,19.22,0,1
2018-01-23-4,7.38,8.29,12.2,0,1
2018-01-23-5,6.37,7.05,10.9,0,1
2018-01-23-6,4.25,4.79,7.96,0,1
2018-01-23-7,3.78,4.28,6.88,0,1
2018-01-23-8,4.17,4.67,8.05,0,1
2018-01-23-9,5.57,5.86,12.49,0,1
2018-01-23-10,4.66,4.98,10.2,0,1
2018-01-23-11,5.52,5.75,15.97,0,1
2018-01-23-12,11.63,12.59,22.13,0,1
2018-01-23-13,6.77,7.03,16.97,0,1
2018-01-23-14,4.53,5.14,9.74,0,1
2018-01-23-15,4.32,4.97,11.65,0,1
2018-01-23-16,3.74,4.31,7.6,0,1
2018-01-23-17,25.36,17.54,78.42,0,0
2018-01-23-18,0.0,0.0,0.0,0,1
2018-01-23-19,0.0,0.0,0.0,0,1
2018-01-23-20,0.0,0.0,0.0,0,1
2018-01-23-21,0.0,0.0,0.0,0,1
2018-01-23-22,0.0,0.0,0.0,0,1
2018-01-23-23,0.0,0.0,0.0,0,1
2018-01-24-0,0.0,0.0,0.0,0,1
2018-01-24-1,0.0,0.0,0.0,0,1
2018-01-24-2,12.6,7.08,42.96,0,1
2018-01-24-3,10.48,10.88,22.62,0,1
2018-01-24-4,8.67,9.15,17.39,0,1
