segment,mean,median,max,sunlight_contamination
2017-04-20-21,0.00,0.00,0.00,0
2017-04-21-0,0.00,0.00,0.00,0
2017-04-21-3,0.00,0.00,0.00,0
2017-04-21-6,13.95,6.60,185.15,0
2017-04-21-9,14.28,8.05,248.84,0
2017-04-21-12,5.31,0.00,224.62,0
2017-04-21-15,0.00,0.00,0.00,0
2017-04-21-18,0.00,0.00,0.00,0
2017-04-21-21,0.00,0.00,0.00,0
2017-04-22-0,0.00,0.00,0.00,0
2017-04-22-3,0.00,0.00,0.00,0
2017-04-22-6,72.93,0.00,248.73,0
2017-04-22-9,104.46,94.66,246.91,0
2017-04-22-12,0.40,0.00,97.07,0
2017-04-22-15,0.00,0.00,0.00,0
2017-04-22-18,0.00,0.00,0.00,0
2017-04-22-21,0.00,0.00,0.00,0
2017-04-23-0,0.00,0.00,0.00,0
2017-04-23-3,0.00,0.00,0.00,0
2017-04-23-6,49.92,0.00,239.45,0
2017-04-23-9,89.99,73.86,249.07,0
2017-04-23-12,1.44,0.00,223.30,0
2017-04-23-15,0.00,0.00,0.00,0
2017-04-23-18,0.00,0.00,0.00,0
2017-04-23-21,0.00,0.00,0.00,0
2017-04-24-0,0.00,0.00,0.00,0
2017-04-24-3,0.00,0.00,0.00,0
2017-04-24-6,30.95,0.00,239.45,0
2017-04-24-9,78.86,69.56,223.31,0
2017-04-24-12,2.82,0.00,133.04,0
2017-04-24-15,0.00,0.00,0.00,0
2017-04-24-18,0.00,0.00,0.00,0
2017-04-24-21,0.00,0.00,0.00,0
2017-04-25-0,0.00,0.00,0.00,0
2017-04-25-3,0.00,0.00,0.00,0
2017-04-25-6,60.64,5.93,248.84,0
2017-04-25-9,63.90,58.14,248.62,0
2017-04-25-12,0.00,0.00,0.00,0
2017-04-25-15,0.00,0.00,0.00,0
2017-04-25-18,0.00,0.00,0.00,0
2017-04-25-21,0.00,0.00,0.00,0
2017-04-26-0,0.00,0.00,0.00,0
2017-04-26-3,0.00,0.00,0.00,0
2017-04-26-6,21.57,0.00,218.78,0
2017-04-26-9,45.73,30.57,241.61,0
2017-04-26-12,3.35,0.00,234.98,0
2017-04-26-15,0.00,0.00,0.00,0
2017-04-26-18,0.00,0.00,0.00,0
2017-04-26-21,0.00,0.00,0.00,0
2017-08-16-0,0.00,0.00,0.00,0
2017-08-16-3,0.00,0.00,0.00,0
2017-08-16-6,15.83,0.00,99.93,0
2017-08-16-9,17.32,13.17,76.59,0
2017-08-16-12,1.71,0.00,48.64,0
2017-08-16-15,0.00,0.00,0.00,0
2017-08-16-18,0.00,0.00,0.00,0
2017-08-16-21,0.00,0.00,0.00,0
2017-08-17-0,0.00,0.00,0.00,0
2017-08-17-3,0.00,0.00,0.00,0
2017-08-17-6,43.61,0.00,229.00,0
2017-08-17-9,72.80,68.38,247.25,0
2017-08-17-12,1.51,0.00,139.47,0
2017-08-17-15,0.00,0.00,0.00,0
2017-08-17-18,0.00,0.00,0.00,0
2017-08-17-21,0.00,0.00,0.00,0
2017-08-18-0,0.00,0.00,0.00,0
2017-08-18-3,0.00,0.00,0.00,0
2017-08-18-6,21.36,0.00,239.45,0
2017-08-18-9,63.28,54.45,239.33,0
2017-08-18-12,5.62,0.00,117.96,0
2017-08-18-15,0.00,0.00,0.00,0
2017-08-18-18,0.00,0.00,0.00,0
2017-08-18-21,0.00,0.00,0.00,0
2017-08-19-0,0.00,0.00,0.00,0
2017-08-19-3,0.00,0.00,0.00,0
2017-08-19-6,56.88,8.80,239.45,0
2017-08-19-9,45.66,44.77,149.30,0
2017-08-19-12,2.22,0.00,111.99,0
2017-08-19-15,0.00,0.00,0.00,0
2017-08-19-18,0.00,0.00,0.00,0
2017-08-19-21,0.00,0.00,0.00,0
2017-08-20-0,0.00,0.00,0.00,0
2017-08-20-3,0.00,0.00,0.00,0
2017-08-20-6,24.44,6.05,108.81,0
2017-08-20-9,25.80,22.43,79.09,0
2017-08-20-12,7.48,0.00,75.03,0
2017-08-20-15,0.00,0.00,0.00,0
2017-08-20-18,0.00,0.00,0.00,0
2017-08-20-21,0.00,0.00,0.00,0
2017-08-21-0,0.00,0.00,0.00,0
2017-08-21-3,0.00,0.00,0.00,0
2017-08-21-6,21.72,4.53,169.03,0
2017-08-21-9,28.89,25.94,244.06,0
2017-08-21-12,4.50,0.00,218.57,0
2017-08-21-15,0.00,0.00,0.00,0
2017-08-21-18,0.00,0.00,0.00,0
2017-08-21-21,0.00,0.00,0.00,0
2017-08-22-0,0.00,0.00,0.00,0
2017-08-22-3,0.00,0.00,0.00,0
2017-08-22-6,27.59,17.65,187.91,0
2017-08-22-9,34.28,32.43,183.18,0
2017-08-22-12,18.20,0.00,145.65,0
2017-08-22-15,0.00,0.00,0.00,0
2017-08-22-18,0.00,0.00,0.00,0
2017-08-22-21,0.00,0.00,0.00,0
2017-08-23-0,0.00,0.00,0.00,0
2017-08-23-3,0.00,0.00,0.00,0
2017-08-23-6,27.61,12.66,160.00,0
2017-08-23-9,30.91,26.22,205.85,0
2017-08-23-12,6.86,0.00,86.42,0
2017-08-23-15,0.00,0.00,0.00,0
2017-08-23-18,0.00,0.00,0.00,0
2017-08-23-21,0.00,0.00,0.00,0
2017-08-24-0,0.00,0.00,0.00,0
2017-08-24-3,0.00,0.00,0.00,0
2017-08-24-6,36.39,26.83,214.50,0
2017-08-24-9,17.27,15.39,137.45,0
2017-08-24-12,0.00,0.00,0.00,0
2017-08-24-15,0.00,0.00,0.00,0
2017-08-24-18,0.00,0.00,0.00,0
2017-08-24-21,0.00,0.00,0.00,0
2017-08-25-0,0.00,0.00,0.00,0
2017-08-25-3,0.00,0.00,0.00,0
2017-08-25-6,11.53,7.00,144.63,0
2017-08-25-9,20.47,8.98,207.73,0
2017-08-25-12,24.16,0.00,224.48,0
2017-08-25-15,0.00,0.00,0.00,0
2017-08-25-18,0.00,0.00,0.00,0
2017-08-25-21,0.00,0.00,0.00,0
2017-08-26-0,0.00,0.00,0.00,0
2017-08-26-3,0.00,0.00,0.00,0
2017-08-26-6,12.66,7.15,135.66,0
2017-08-26-9,9.73,6.78,245.86,0
2017-08-26-12,4.80,0.00,248.50,0
2017-08-26-15,0.00,0.00,0.00,0
2017-08-26-18,0.00,0.00,0.00,0
2017-08-26-21,0.00,0.00,0.00,0
2017-08-27-0,0.00,0.00,0.00,0
2017-08-27-3,0.00,0.00,0.00,0
2017-08-27-6,7.36,4.28,42.69,0
2017-08-27-9,25.18,16.90,117.79,0
2017-08-27-12,9.38,0.00,62.59,0
2017-08-27-15,0.00,0.00,0.00,0
2017-08-27-18,0.00,0.00,0.00,0
2017-08-27-21,0.00,0.00,0.00,0
2017-08-28-0,0.00,0.00,0.00,0
2017-08-28-3,0.00,0.00,0.00,0
2017-08-28-6,11.39,6.84,76.12,0
2017-08-28-9,23.16,20.20,96.05,0
2017-08-28-12,13.96,0.00,95.80,0
2017-08-28-15,0.00,0.00,0.00,0
2017-08-28-18,0.00,0.00,0.00,0
2017-08-28-21,0.00,0.00,0.00,0
2017-08-29-0,0.00,0.00,0.00,0
2017-08-29-3,0.00,0.00,0.00,0
2017-08-29-6,14.91,8.34,232.23,0
2017-08-29-9,12.31,8.35,176.12,0
2017-08-29-12,7.70,0.00,249.07,0
2017-08-29-15,0.00,0.00,0.00,0
2017-08-29-18,0.00,0.00,0.00,0
2017-08-29-21,0.00,0.00,0.00,0
2017-08-30-0,0.00,0.00,0.00,0
2017-08-30-3,0.00,0.00,0.00,0
2017-08-30-6,19.70,20.37,50.54,0
2017-08-30-9,15.16,14.39,52.67,0
2017-08-30-12,10.39,0.00,60.81,0
2017-08-30-15,0.00,0.00,0.00,0
2017-08-30-18,0.00,0.00,0.00,0
2017-08-30-21,0.00,0.00,0.00,0
2017-08-31-0,0.00,0.00,0.00,0
2017-08-31-3,0.00,0.00,0.00,0
2017-08-31-6,37.81,25.78,248.50,0
2017-08-31-9,97.63,71.69,249.07,0
2017-08-31-12,38.85,0.00,243.32,0
2017-08-31-15,0.00,0.00,0.00,0
2017-08-31-18,0.00,0.00,0.00,0
2017-08-31-21,0.00,0.00,0.00,0
2017-09-01-0,0.00,0.00,0.00,0
2017-09-01-3,0.00,0.00,0.00,0
2017-09-01-6,22.16,16.25,149.15,0
2017-09-01-9,66.72,53.44,232.96,0
2017-09-01-12,40.02,0.00,248.16,0
2017-09-01-15,0.00,0.00,0.00,0
2017-09-01-18,0.00,0.00,0.00,0
2017-09-01-21,0.00,0.00,0.00,0
2017-09-02-0,0.00,0.00,0.00,0
2017-09-02-3,0.00,0.00,0.00,0
2017-09-02-6,35.43,30.44,199.77,0
2017-09-02-9,72.28,62.76,232.07,0
2017-09-02-12,21.36,0.00,107.34,0
2017-09-02-15,0.00,0.00,0.00,0
2017-09-02-18,0.00,0.00,0.00,0
2017-09-02-21,0.00,0.00,0.00,0
2017-09-03-0,0.00,0.00,0.00,0
2017-09-03-3,0.00,0.00,0.00,0
2017-09-03-6,18.88,14.72,190.96,0
2017-09-03-9,66.23,58.57,239.50,0
2017-09-03-12,20.23,0.00,247.59,0
2017-09-03-15,0.00,0.00,0.00,0
2017-09-03-18,0.00,0.00,0.00,0
2017-09-03-21,0.00,0.00,0.00,0
2017-09-04-0,0.00,0.00,0.00,0
2017-09-04-3,0.00,0.00,0.00,0
2017-09-04-6,12.74,10.98,45.83,0
2017-09-04-9,21.62,19.86,73.74,0
2017-09-04-12,20.02,8.29,117.50,0
2017-09-04-15,0.00,0.00,0.00,0
2017-09-04-18,0.00,0.00,0.00,0
2017-09-04-21,0.00,0.00,0.00,0
2017-09-05-0,0.00,0.00,0.00,0
2017-09-05-3,0.00,0.00,0.00,0
2017-09-05-6,30.63,26.50,223.82,0
2017-09-05-9,33.72,27.93,216.14,0
2017-09-05-12,22.58,11.58,79.90,0
2017-09-05-15,0.00,0.00,0.00,0
2017-09-05-18,0.00,0.00,0.00,0
2017-09-05-21,0.00,0.00,0.00,0
2017-09-06-0,0.00,0.00,0.00,0
2017-09-06-3,3.55,0.00,139.04,0
2017-09-06-6,10.79,7.09,103.29,0
2017-09-06-9,21.02,21.62,49.31,0
2017-09-06-12,11.92,11.29,49.83,0
2017-09-06-15,0.00,0.00,0.00,0
2017-09-06-18,0.00,0.00,0.00,0
2017-09-06-21,0.00,0.00,0.00,0
2017-09-07-0,0.00,0.00,0.00,0
2017-09-07-3,0.16,0.00,20.98,0
2017-09-07-6,77.45,51.03,245.99,0
2017-09-07-9,113.63,111.72,249.07,0
2017-09-07-12,36.66,0.00,248.96,0
2017-09-07-15,0.00,0.00,0.00,0
2017-09-07-18,0.00,0.00,0.00,0
2017-09-07-21,0.00,0.00,0.00,0
2017-09-08-0,0.00,0.00,0.00,0
2017-09-08-3,0.14,0.00,30.79,0
2017-09-08-6,70.09,59.35,237.39,0
2017-09-08-9,101.06,80.16,249.07,0
2017-09-08-12,61.21,0.00,249.07,0
2017-09-08-15,0.00,0.00,0.00,0
2017-09-08-18,0.00,0.00,0.00,0
2017-09-08-21,0.00,0.00,0.00,0
2017-09-09-0,0.00,0.00,0.00,0
2017-09-09-3,0.46,0.00,38.81,0
2017-09-09-6,16.35,15.88,139.20,0
2017-09-09-9,15.21,15.31,72.39,0
2017-09-09-12,9.52,1.17,52.07,0
2017-09-09-15,0.00,0.00,0.00,0
2017-09-09-18,0.00,0.00,0.00,0
2017-09-09-21,0.00,0.00,0.00,0
2017-09-10-0,0.00,0.00,0.00,0
2017-09-10-3,0.93,0.00,33.80,0
2017-09-10-6,13.40,13.02,33.57,0
2017-09-10-9,16.73,17.90,30.77,0
2017-09-10-12,9.53,2.00,34.03,0
2017-09-10-15,0.00,0.00,0.00,0
2017-09-10-18,0.00,0.00,0.00,0
2017-09-10-21,0.00,0.00,0.00,0
2017-09-11-0,0.00,0.00,0.00,0
2017-09-11-3,1.49,0.00,99.69,0
2017-09-11-6,54.73,38.90,233.47,0
2017-09-11-9,40.94,38.93,215.24,0
2017-09-11-12,22.50,8.04,123.18,0
2017-09-11-15,0.00,0.00,0.00,0
2017-09-11-18,0.00,0.00,0.00,0
2017-09-11-21,0.00,0.00,0.00,0
2017-09-12-0,0.00,0.00,0.00,0
2017-09-12-3,3.66,0.00,71.56,0
2017-09-12-6,14.23,9.95,86.91,0
2017-09-12-9,33.18,32.91,82.10,0
2017-09-12-12,19.18,15.90,101.69,0
2017-09-12-15,0.00,0.00,0.00,0
2017-09-12-18,0.00,0.00,0.00,0
2017-09-12-21,0.00,0.00,0.00,0
2017-09-13-0,0.00,0.00,0.00,0
2017-09-13-3,2.02,0.00,41.07,0
2017-09-13-6,67.73,44.03,244.14,0
2017-09-13-9,36.48,33.12,128.27,0
2017-09-13-12,23.12,20.91,142.24,0
2017-09-13-15,0.00,0.00,0.00,0
2017-09-13-18,0.00,0.00,0.00,0
2017-09-13-21,0.00,0.00,0.00,0
2017-09-14-0,0.00,0.00,0.00,0
2017-09-14-3,3.76,0.00,36.36,0
2017-09-14-6,13.25,10.61,146.87,0
2017-09-14-9,39.50,29.06,199.17,0
2017-09-14-12,64.48,60.15,247.70,0
2017-09-14-15,0.00,0.00,0.00,0
2017-09-14-18,0.00,0.00,0.00,0
2017-09-14-21,0.00,0.00,0.00,0
2017-09-15-0,0.00,0.00,0.00,0
2017-09-15-3,4.15,0.00,46.05,0
2017-09-15-6,40.17,26.72,208.34,0
2017-09-15-9,48.93,39.92,229.09,0
2017-09-15-12,56.22,56.41,195.89,0
2017-09-15-15,0.00,0.00,0.00,0
2017-09-15-18,0.00,0.00,0.00,0
2017-09-15-21,0.00,0.00,0.00,0
2017-09-16-0,0.00,0.00,0.00,0
2017-09-16-3,19.04,0.00,243.01,0
2017-09-16-6,41.08,30.96,219.42,0
2017-09-16-9,54.01,31.56,226.53,0
2017-09-16-12,64.36,73.05,248.16,0
2017-09-16-15,0.00,0.00,0.00,0
2017-09-16-18,0.00,0.00,0.00,0
2017-09-16-21,0.00,0.00,0.00,0
2017-09-17-0,0.00,0.00,0.00,0
2017-09-17-3,5.27,0.00,68.15,0
2017-09-17-6,15.39,11.20,197.34,0
2017-09-17-9,50.15,37.11,210.75,0
2017-09-17-12,72.14,73.70,248.73,0
2017-09-17-15,0.00,0.00,0.00,0
2017-09-17-18,0.00,0.00,0.00,0
2017-09-17-21,0.00,0.00,0.00,0
2017-09-18-0,0.00,0.00,0.00,0
2017-09-18-3,6.80,0.00,195.37,0
2017-09-18-6,56.13,42.97,239.45,0
2017-09-18-9,85.22,78.67,248.96,0
2017-09-18-12,27.34,24.60,134.37,0
2017-09-18-15,0.00,0.00,0.00,0
2017-09-18-18,0.00,0.00,0.00,0
2017-09-18-21,0.00,0.00,0.00,0
2017-09-19-0,0.00,0.00,0.00,0
2017-09-19-3,4.21,0.00,36.21,0
2017-09-19-6,2.45,2.48,22.11,0
2017-09-19-9,7.05,3.67,38.40,0
2017-09-19-12,0.00,0.00,0.00,0
2017-09-19-15,0.00,0.00,0.00,0
2017-09-19-18,0.00,0.00,0.00,0
2017-09-19-21,0.00,0.00,0.00,0
2017-09-21-0,0.00,0.00,0.00,0
2017-09-21-3,4.36,0.00,40.01,0
2017-09-21-6,25.46,22.90,159.00,0
2017-09-21-9,34.02,31.29,170.75,0
2017-09-21-12,27.26,21.90,222.53,0
2017-09-21-15,0.00,0.00,0.00,0
2017-09-21-18,0.00,0.00,0.00,0
2017-09-21-21,0.00,0.00,0.00,0
2017-09-22-0,0.00,0.00,0.00,0
2017-09-22-3,3.20,0.00,33.28,0
2017-09-22-6,9.24,6.38,59.45,0
2017-09-22-9,3.22,3.20,21.73,0
2017-09-22-12,19.86,18.29,68.56,0
2017-09-22-15,0.00,0.00,0.00,0
2017-09-22-18,0.00,0.00,0.00,0
2017-09-22-21,0.00,0.00,0.00,0
2017-09-23-0,0.00,0.00,0.00,0
2017-09-23-3,4.63,0.00,33.78,0
2017-09-23-6,11.97,11.30,30.44,0
2017-09-23-9,9.00,8.36,54.19,0
2017-09-23-12,18.51,13.80,118.05,0
2017-09-23-15,0.00,0.00,0.00,0
2017-09-23-18,0.00,0.00,0.00,0
2017-09-23-21,0.00,0.00,0.00,0
2017-09-24-0,0.00,0.00,0.00,0
2017-09-24-3,5.61,0.00,58.66,0
2017-09-24-6,7.47,4.58,151.49,0
2017-09-24-9,27.00,16.29,192.68,0
2017-09-24-12,47.95,40.07,236.26,0
2017-09-24-15,0.00,0.00,0.00,0
2017-09-24-18,0.00,0.00,0.00,0
2017-09-24-21,0.00,0.00,0.00,0
2017-09-25-0,0.00,0.00,0.00,0
2017-09-25-3,4.58,0.00,35.41,0
2017-09-25-6,3.76,3.48,23.22,0
2017-09-25-9,3.77,3.08,24.08,0
2017-09-25-12,5.00,1.72,44.91,0
2017-09-25-15,0.00,0.00,0.00,0
2017-09-25-18,0.00,0.00,0.00,0
2017-09-25-21,0.00,0.00,0.00,0
2017-09-26-0,0.00,0.00,0.00,0
2017-09-26-3,2.81,0.00,28.89,0
2017-09-26-6,2.19,1.90,9.71,0
2017-09-26-9,4.07,4.14,10.11,0
2017-09-26-12,4.78,2.90,36.94,0
2017-09-26-15,0.00,0.00,0.00,0
2017-09-26-18,0.00,0.00,0.00,0
2017-09-26-21,0.00,0.00,0.00,0
2017-09-27-0,0.00,0.00,0.00,0
2017-09-27-3,5.78,0.00,248.39,0
2017-09-27-6,63.42,44.10,248.62,0
2017-09-27-9,62.33,41.77,240.18,0
2017-09-27-12,70.96,45.49,239.45,0
2017-09-27-15,0.00,0.00,0.00,0
2017-09-27-18,0.00,0.00,0.00,0
2017-09-27-21,0.00,0.00,0.00,0
2017-09-28-0,0.00,0.00,0.00,0
2017-09-28-3,28.23,0.00,249.07,0
2017-09-28-6,110.46,102.36,249.07,0
2017-09-28-9,25.56,22.04,198.66,0
2017-09-28-12,21.20,16.89,100.31,0
2017-09-28-15,0.00,0.00,0.00,0
2017-09-28-18,0.00,0.00,0.00,0
2017-09-28-21,0.00,0.00,0.00,0
2017-09-29-0,0.00,0.00,0.00,0
2017-09-29-3,5.14,0.00,33.58,0
2017-09-29-6,16.51,15.70,56.78,0
2017-09-29-9,32.21,28.46,163.00,0
2017-09-29-12,34.16,26.96,196.82,0
2017-09-29-15,0.00,0.00,0.00,0
2017-09-29-18,0.00,0.00,0.00,0
2017-09-29-21,0.00,0.00,0.00,0
2017-09-30-0,0.00,0.00,0.00,0
2017-09-30-3,13.06,0.00,158.06,0
2017-09-30-6,17.77,14.28,114.43,0
2017-09-30-9,20.59,16.87,82.14,0
2017-09-30-12,46.21,41.14,183.41,0
2017-09-30-15,0.06,0.00,9.23,0
2017-09-30-18,0.00,0.00,0.00,0
2017-09-30-21,0.00,0.00,0.00,0
2017-10-01-0,0.00,0.00,0.00,0
2017-10-01-3,4.24,1.31,35.94,0
2017-10-01-6,9.47,7.97,31.95,0
2017-10-01-9,11.10,9.73,38.80,0
2017-10-01-12,10.38,9.20,57.29,0
2017-10-01-15,0.13,0.00,19.68,0
2017-10-01-18,0.00,0.00,0.00,0
2017-10-01-21,0.00,0.00,0.00,0
2017-10-02-0,0.00,0.00,0.00,0
2017-10-02-3,10.59,8.66,98.10,0
2017-10-02-6,16.54,16.34,96.02,0
2017-10-02-9,34.35,30.21,213.74,0
2017-10-02-12,27.62,25.75,88.37,0
2017-10-02-15,1.05,0.00,75.80,0
2017-10-02-18,0.00,0.00,0.00,0
2017-10-02-21,0.00,0.00,0.00,0
2017-10-03-0,0.00,0.00,0.00,0
2017-10-03-3,12.25,0.00,137.65,0
2017-10-03-6,45.21,29.95,215.48,0
2017-10-03-9,13.71,10.56,206.96,0
2017-10-03-12,7.53,5.47,47.79,0
2017-10-03-15,0.90,0.00,46.90,0
2017-10-03-18,0.00,0.00,0.00,0
2017-10-03-21,0.00,0.00,0.00,0
2017-10-04-0,0.00,0.00,0.00,0
2017-10-04-3,7.82,7.95,54.69,0
2017-10-04-6,14.82,14.39,34.16,0
2017-10-04-9,14.77,14.68,220.78,0
2017-10-04-12,14.03,13.49,49.89,0
2017-10-04-15,2.46,0.00,49.42,0
2017-10-04-18,0.00,0.00,0.00,0
2017-10-04-21,0.00,0.00,0.00,0
2017-10-05-0,0.00,0.00,0.00,0
2017-10-05-3,9.17,8.17,60.98,0
2017-10-05-6,18.64,18.52,36.63,0
2017-10-05-9,33.76,24.91,249.07,1
2017-10-05-12,18.24,18.15,116.54,0
2017-10-05-15,1.11,0.00,47.25,0
2017-10-05-18,0.00,0.00,0.00,0
2017-10-05-21,0.00,0.00,0.00,0
2017-10-06-0,0.00,0.00,0.00,0
2017-10-06-3,15.20,0.00,210.97,0
2017-10-06-6,46.25,28.37,214.58,1
2017-10-06-9,50.52,33.55,248.96,1
2017-10-06-12,82.90,83.60,248.84,0
2017-10-06-15,0.50,0.00,41.94,0
2017-10-06-18,0.00,0.00,0.00,0
2017-10-06-21,0.00,0.00,0.00,0
2017-10-07-0,0.00,0.00,0.00,0
2017-10-07-3,5.83,4.33,42.87,0
2017-10-07-6,0.00,0.00,0.00,0
2017-10-07-9,0.00,0.00,0.00,0
2017-10-07-12,0.00,0.00,0.00,0
2017-10-07-15,0.00,0.00,0.00,0
2017-10-07-18,0.00,0.00,0.00,0
2017-10-07-21,0.00,0.00,0.00,0
2017-10-09-0,0.00,0.00,0.00,0
2017-10-09-3,1.58,0.00,10.06,0
2017-10-09-6,10.77,9.32,27.59,0
2017-10-09-9,14.45,15.01,27.71,0
2017-10-09-12,15.09,15.61,29.07,0
2017-10-09-15,1.84,0.00,33.12,0
2017-10-09-18,0.00,0.00,0.00,0
2017-10-09-21,0.00,0.00,0.00,0
2017-10-10-0,0.00,0.00,0.00,0
2017-10-10-3,8.32,1.90,224.48,0
2017-10-10-6,4.11,3.79,18.16,0
2017-10-10-9,11.77,10.69,33.80,0
2017-10-10-12,15.86,16.18,34.63,0
2017-10-10-15,1.57,0.00,33.55,0
2017-10-10-18,0.00,0.00,0.00,0
2017-10-10-21,0.00,0.00,0.00,0
2017-10-11-0,0.00,0.00,0.00,0
2017-10-11-3,27.66,23.71,233.68,0
2017-10-11-6,42.09,38.85,212.61,0
2017-10-11-9,40.73,30.99,161.92,0
2017-10-11-12,33.32,27.25,123.99,0
2017-10-11-15,2.28,0.00,41.58,0
2017-10-11-18,0.00,0.00,0.00,0
2017-10-11-21,0.00,0.00,0.00,0
2017-10-12-0,0.00,0.00,0.00,0
2017-10-12-3,35.66,33.83,239.45,0
2017-10-12-6,89.80,69.36,239.45,0
2017-10-12-9,73.48,68.32,239.15,0
2017-10-12-12,86.25,83.69,232.56,0
2017-10-12-15,12.77,0.00,190.97,0
2017-10-12-18,0.00,0.00,0.00,0
2017-10-12-21,0.00,0.00,0.00,0
2017-10-13-0,0.00,0.00,0.00,0
2017-10-13-3,8.10,2.78,49.45,0
2017-10-13-6,2.57,2.41,20.71,0
2017-10-13-9,9.26,6.84,47.55,0
2017-10-13-12,62.15,50.18,210.02,0
2017-10-13-15,12.65,0.00,99.12,0
2017-10-13-18,0.00,0.00,0.00,0
2017-10-13-21,0.00,0.00,0.00,0
2017-10-14-0,0.00,0.00,0.00,0
2017-10-14-3,40.91,31.87,233.77,0
2017-10-14-6,46.93,40.20,220.91,0
2017-10-14-9,58.94,46.28,217.10,0
2017-10-14-12,33.06,32.48,125.77,0
2017-10-14-15,11.32,0.00,113.87,0
2017-10-14-18,0.00,0.00,0.00,0
2017-10-14-21,0.00,0.00,0.00,0
2017-10-15-0,0.00,0.00,0.00,0
2017-10-15-3,43.18,34.98,203.28,0
2017-10-15-6,21.28,20.84,57.77,0
2017-10-15-9,52.07,35.31,209.42,0
2017-10-15-12,68.29,53.80,222.37,0
2017-10-15-15,10.27,0.00,75.15,0
2017-10-15-18,0.00,0.00,0.00,0
2017-10-15-21,0.00,0.00,0.00,0
2017-10-16-0,0.00,0.00,0.00,0
2017-10-16-3,11.37,7.19,68.49,0
2017-10-16-6,12.46,8.36,129.48,0
2017-10-16-9,29.78,28.72,93.95,0
2017-10-16-12,13.38,12.05,49.83,0
2017-10-16-15,6.14,0.00,56.13,0
2017-10-16-18,0.00,0.00,0.00,0
2017-10-16-21,0.00,0.00,0.00,0
2017-10-17-0,0.00,0.00,0.00,0
2017-10-17-3,5.22,3.36,33.60,0
2017-10-17-6,3.59,3.38,13.81,0
2017-10-17-9,19.47,15.53,81.67,0
2017-10-17-12,11.73,10.83,45.76,0
2017-10-17-15,6.86,0.00,63.67,0
2017-10-17-18,0.00,0.00,0.00,0
2017-10-17-21,0.00,0.00,0.00,0
2017-10-18-0,0.00,0.00,0.00,0
2017-10-18-3,6.39,4.39,35.73,0
2017-10-18-6,5.16,4.89,23.63,0
2017-10-18-9,12.28,9.49,63.37,0
2017-10-18-12,9.05,6.92,33.17,0
2017-10-18-15,5.01,0.00,46.31,0
2017-10-18-18,0.00,0.00,0.00,0
2017-10-18-21,0.00,0.00,0.00,0
2017-10-19-0,0.00,0.00,0.00,0
2017-10-19-3,11.90,10.33,55.62,0
2017-10-19-6,61.37,37.64,248.84,0
2017-10-19-9,58.69,55.86,217.29,0
2017-10-19-12,45.99,36.67,152.03,0
2017-10-19-15,27.00,0.00,186.91,0
2017-10-19-18,0.00,0.00,0.00,0
2017-10-19-21,0.00,0.00,0.00,0
2017-10-20-0,0.00,0.00,0.00,0
2017-10-20-3,15.76,12.03,192.75,0
2017-10-20-6,72.40,62.60,239.27,0
2017-10-20-9,73.33,57.20,239.45,0
2017-10-20-12,54.29,41.58,238.26,0
2017-10-20-15,10.45,0.00,135.16,0
2017-10-20-18,0.00,0.00,0.00,0
2017-10-20-21,0.00,0.00,0.00,0
2017-10-21-0,0.00,0.00,0.00,0
2017-10-21-3,10.95,7.40,118.27,0
2017-10-21-6,34.11,20.01,239.15,0
2017-10-21-9,25.72,22.89,237.10,0
2017-10-21-12,38.71,26.55,192.78,0
2017-10-21-15,8.60,0.00,139.58,0
2017-10-21-18,0.00,0.00,0.00,0
2017-10-21-21,0.00,0.00,0.00,0
2017-10-22-0,0.00,0.00,0.00,0
2017-10-22-3,11.66,8.96,43.33,0
2017-10-22-6,14.20,12.10,133.06,0
2017-10-22-9,13.48,11.38,70.18,0
2017-10-22-12,8.64,8.06,27.01,0
2017-10-22-15,8.94,0.00,92.66,0
2017-10-22-18,0.00,0.00,0.00,0
2017-10-22-21,0.00,0.00,0.00,0
2017-10-23-0,0.00,0.00,0.00,0
2017-10-23-3,12.89,9.21,129.87,0
2017-10-23-6,11.80,7.65,219.56,0
2017-10-23-9,36.38,23.96,222.51,0
2017-10-23-12,19.92,12.97,172.24,0
2017-10-23-15,9.79,0.00,146.06,0
2017-10-23-18,0.00,0.00,0.00,0
2017-10-23-21,0.00,0.00,0.00,0
2017-10-24-0,0.00,0.00,0.00,0
2017-10-24-3,8.87,6.06,41.96,0
2017-10-24-6,6.25,5.34,31.23,0
2017-10-24-9,42.88,40.41,122.17,0
2017-10-24-12,51.82,48.99,193.00,0
2017-10-24-15,49.64,0.00,244.69,0
2017-10-24-18,0.00,0.00,0.00,0
2017-10-24-21,0.00,0.00,0.00,0
2017-10-25-0,0.19,0.00,17.82,0
2017-10-25-3,25.00,20.53,100.87,0
2017-10-25-6,61.10,45.40,218.82,0
2017-10-25-9,56.50,49.79,174.19,0
2017-10-25-12,24.50,17.32,98.91,0
2017-10-25-15,8.10,0.00,51.70,0
2017-10-25-18,0.00,0.00,0.00,0
2017-10-25-21,0.00,0.00,0.00,0
2017-10-26-0,0.30,0.00,27.46,0
2017-10-26-3,9.75,6.75,45.24,0
2017-10-26-6,25.76,17.63,109.50,0
2017-10-26-9,87.98,74.37,222.72,0
2017-10-26-12,88.59,87.28,209.70,0
2017-10-26-15,14.66,0.00,86.38,0
