segment,mean,median,max,sunlight_contamination
2015-01-23-9,43.67,34.10,232.77,0
2015-01-23-12,35.67,23.40,206.43,0
2015-01-23-15,16.58,7.44,86.56,0
2015-01-23-18,0.00,0.00,0.00,0
2015-01-23-21,0.00,0.00,0.00,0
2015-01-24-0,3.95,0.00,31.48,0
2015-01-24-3,4.14,4.17,30.32,0
2015-01-24-6,2.86,2.68,12.46,0
2015-01-24-9,41.10,37.80,178.41,0
2015-01-24-12,69.78,65.60,213.11,0
2015-01-24-15,28.64,23.27,110.81,0
2015-01-24-18,0.00,0.00,0.00,0
2015-01-24-21,0.00,0.00,0.00,0
2015-01-25-0,1.70,0.00,31.22,0
2015-01-25-3,7.92,7.44,199.52,0
2015-01-25-6,4.87,5.06,21.30,0
2015-01-25-9,24.53,18.19,161.67,0
2015-01-25-12,19.04,13.61,78.66,0
2015-01-25-15,22.80,16.20,112.64,0
2015-01-25-18,0.00,0.00,0.00,0
2015-01-25-21,0.00,0.00,0.00,0
2015-01-26-0,2.16,0.00,32.34,0
2015-01-26-3,15.50,12.62,246.22,0
2015-01-26-6,44.06,18.68,249.07,0
2015-01-26-9,106.48,87.74,249.07,0
2015-01-26-12,53.78,38.29,244.97,0
2015-01-26-15,61.53,58.11,172.45,0
2015-01-26-18,0.00,0.00,0.00,0
2015-01-26-21,0.00,0.00,0.00,0
2015-01-27-0,2.44,0.00,43.70,0
2015-01-27-3,17.55,14.96,248.62,0
2015-01-27-6,25.43,17.87,206.25,0
2015-01-27-9,40.12,31.62,243.03,0
2015-01-27-12,39.14,32.24,164.11,0
2015-01-27-15,37.65,26.69,151.80,0
2015-01-27-18,0.00,0.00,0.00,0
2015-01-27-21,0.00,0.00,0.00,0
2015-01-28-0,1.95,0.00,42.29,0
2015-01-28-3,19.15,17.73,146.30,0
2015-01-28-6,56.27,54.23,249.07,0
2015-01-28-9,86.89,69.68,249.07,0
2015-01-28-12,37.52,26.38,187.27,0
2015-01-28-15,13.98,8.91,84.64,0
2015-01-28-18,0.00,0.00,0.00,0
2015-01-28-21,0.00,0.00,0.00,0
2015-01-29-0,1.67,0.00,32.34,0
2015-01-29-3,13.84,12.85,32.89,0
2015-01-29-6,20.34,16.13,248.62,0
2015-01-29-9,43.44,29.57,237.06,0
2015-01-29-12,33.96,27.25,178.66,0
2015-01-29-15,34.85,27.40,185.24,0
2015-01-29-18,0.00,0.00,0.00,0
2015-01-29-21,0.00,0.00,0.00,0
2015-01-30-0,1.43,0.00,33.21,0
2015-01-30-3,16.93,15.37,182.38,0
2015-01-30-6,25.28,21.80,248.96,0
2015-01-30-9,48.68,29.20,247.42,0
2015-01-30-12,20.39,16.04,78.01,0
2015-01-30-15,9.18,5.97,81.18,0
2015-01-30-18,0.00,0.00,0.00,0
2015-01-30-21,0.00,0.00,0.00,0
2015-01-31-0,0.41,0.00,27.23,0
2015-01-31-3,20.13,21.74,34.16,1
2015-01-31-6,22.49,22.61,240.64,1
2015-01-31-9,81.86,70.80,237.79,1
2015-01-31-12,49.86,48.34,213.66,0
2015-01-31-15,40.67,34.08,179.29,0
2015-01-31-18,0.00,0.00,0.00,0
2015-01-31-21,0.00,0.00,0.00,0
2015-02-01-0,0.76,0.00,35.71,0
2015-02-01-3,18.79,17.81,35.58,0
2015-02-01-6,27.45,20.11,229.98,0
2015-02-01-9,116.39,124.53,248.96,1
2015-02-01-12,37.07,25.71,221.82,1
2015-02-01-15,23.54,17.82,244.28,0
2015-02-01-18,0.00,0.00,0.00,0
2015-02-01-21,0.00,0.00,0.00,0
2015-02-02-0,0.40,0.00,36.99,0
2015-02-02-3,53.28,47.07,249.07,1
2015-02-02-6,119.89,118.81,249.07,0
2015-02-02-9,145.94,167.73,249.07,1
2015-02-02-12,97.65,99.87,249.07,0
2015-02-02-15,84.21,97.18,247.82,0
2015-02-02-18,0.00,0.00,0.00,0
2015-02-02-21,0.00,0.00,0.00,0
2015-02-03-0,0.41,0.00,37.73,0
2015-02-03-3,28.62,22.89,214.69,0
2015-02-03-6,68.75,64.75,249.07,0
2015-02-03-9,134.16,132.38,249.07,1
2015-02-03-12,68.18,71.94,209.29,1
2015-02-03-15,35.64,30.54,163.00,0
2015-02-03-18,0.00,0.00,0.00,0
2015-02-03-21,0.00,0.00,0.00,0
2015-02-04-0,0.30,0.00,31.39,0
2015-02-04-3,20.88,20.79,35.59,0
2015-02-04-6,31.58,23.50,218.53,0
2015-02-04-9,101.21,101.80,248.96,1
2015-02-04-12,104.31,108.30,248.73,0
2015-02-04-15,35.68,30.09,164.90,0
2015-02-04-18,0.00,0.00,0.00,0
2015-02-04-21,0.00,0.00,0.00,0
2015-02-05-0,0.07,0.00,20.58,0
2015-02-05-3,14.54,12.75,62.86,0
2015-02-05-6,14.04,13.53,35.43,0
2015-02-05-9,77.50,71.70,249.07,0
2015-02-05-12,117.61,117.97,249.07,0
2015-02-05-15,75.35,54.31,248.96,0
2015-02-05-18,0.00,0.00,0.00,0
2015-02-05-21,0.00,0.00,0.00,0
2015-02-06-0,0.00,0.00,0.00,0
2015-02-06-3,10.05,7.18,45.02,0
2015-02-06-6,11.90,9.74,128.84,0
2015-02-06-9,22.40,17.16,219.53,0
2015-02-06-12,30.39,22.83,248.39,0
2015-02-06-15,14.36,14.76,94.03,0
2015-02-06-18,0.00,0.00,0.00,0
2015-02-06-21,0.00,0.00,0.00,0
2015-02-07-0,0.00,0.00,0.00,0
2015-02-07-3,8.83,6.58,38.59,0
2015-02-07-6,32.55,12.51,248.96,0
2015-02-07-9,107.12,100.70,249.07,0
2015-02-07-12,61.15,57.07,248.96,0
2015-02-07-15,72.35,77.56,225.03,0
2015-02-07-18,0.00,0.00,0.00,0
2015-02-07-21,0.00,0.00,0.00,0
2015-02-08-0,0.00,0.00,0.00,0
2015-02-08-3,13.24,11.29,92.79,0
2015-02-08-6,62.84,45.35,246.22,0
2015-02-08-9,37.17,32.19,193.39,0
2015-02-08-12,19.04,16.05,117.05,0
2015-02-08-15,0.00,0.00,0.00,0
2015-02-08-18,0.00,0.00,0.00,0
2015-02-08-21,0.00,0.00,0.00,0
2015-02-09-0,0.00,0.00,0.00,0
2015-02-09-3,5.60,6.82,31.74,0
2015-02-09-6,9.36,7.98,100.28,0
2015-02-09-9,14.35,8.88,178.57,0
2015-02-09-12,27.71,12.79,237.78,0
2015-02-09-15,27.08,27.85,248.73,0
2015-02-09-18,0.00,0.00,0.00,0
2015-02-09-21,0.00,0.00,0.00,0
2015-02-10-0,0.00,0.00,0.00,0
2015-02-10-3,11.25,9.21,51.69,0
2015-02-10-6,9.71,8.00,37.65,0
2015-02-10-9,13.29,8.86,193.23,0
2015-02-10-12,18.58,12.79,129.55,0
2015-02-10-15,13.83,13.31,70.71,0
2015-02-10-18,0.00,0.00,0.00,0
2015-02-10-21,0.00,0.00,0.00,0
2015-02-11-0,0.00,0.00,0.00,0
2015-02-11-3,11.87,10.10,34.14,0
2015-02-11-6,4.72,5.03,21.77,0
2015-02-11-9,11.53,8.90,164.44,0
2015-02-11-12,77.15,78.66,228.99,0
2015-02-11-15,13.98,11.26,62.54,0
2015-02-11-18,0.00,0.00,0.00,0
2015-02-11-21,0.00,0.00,0.00,0
2015-02-12-0,0.00,0.00,0.00,0
2015-02-12-3,8.62,5.95,43.28,0
2015-02-12-6,4.77,5.04,15.80,0
2015-02-12-9,12.25,10.09,67.29,0
2015-02-12-12,46.67,43.06,171.52,0
2015-02-12-15,41.79,33.23,193.16,0
2015-02-12-18,0.00,0.00,0.00,0
2015-02-12-21,0.00,0.00,0.00,0
2015-02-13-0,0.00,0.00,0.00,0
2015-02-13-3,10.44,7.41,113.69,0
2015-02-13-6,6.25,4.75,47.18,0
2015-02-13-9,19.51,8.87,244.51,0
2015-02-13-12,18.17,14.81,96.19,0
2015-02-13-15,8.72,7.13,38.93,0
2015-02-13-18,0.00,0.00,0.00,0
2015-02-13-21,0.00,0.00,0.00,0
2015-02-14-0,0.00,0.00,0.00,0
2015-02-14-3,9.42,6.56,95.06,0
2015-02-14-6,8.63,5.64,57.02,0
2015-02-14-9,7.00,4.44,102.12,0
2015-02-14-12,7.17,4.74,32.34,0
2015-02-14-15,10.05,3.55,136.58,0
2015-02-14-18,0.00,0.00,0.00,0
2015-02-14-21,0.00,0.00,0.00,0
2015-02-15-0,0.00,0.00,0.00,0
2015-02-15-3,10.98,8.32,110.69,0
2015-02-15-6,17.23,8.58,232.88,0
2015-02-15-9,43.15,37.42,236.53,0
2015-02-15-12,55.85,49.84,207.30,0
2015-02-15-15,22.95,4.43,88.92,0
2015-02-15-18,0.00,0.00,0.00,0
2015-02-15-21,0.00,0.00,0.00,0
2015-02-16-0,0.00,0.00,0.00,0
2015-02-16-3,8.54,6.28,51.09,0
2015-02-16-6,11.90,11.01,32.32,0
2015-02-16-9,19.61,17.82,86.02,0
2015-02-16-12,7.72,5.67,42.21,0
2015-02-16-15,7.00,2.39,57.64,0
2015-02-16-18,0.00,0.00,0.00,0
2015-02-16-21,0.00,0.00,0.00,0
2015-02-17-0,0.00,0.00,0.00,0
2015-02-17-3,16.68,16.90,180.94,0
2015-02-17-6,55.14,56.20,237.56,0
2015-02-17-9,105.58,71.77,249.07,0
2015-02-17-12,35.68,29.90,154.80,0
2015-02-17-15,6.10,0.00,32.33,0
2015-02-17-18,0.00,0.00,0.00,0
2015-02-17-21,0.00,0.00,0.00,0
2015-02-18-0,0.00,0.00,0.00,0
2015-02-18-3,19.57,19.24,245.08,0
2015-02-18-6,98.51,71.30,249.07,0
2015-02-18-9,65.42,53.29,246.79,0
2015-02-18-12,56.16,50.89,170.38,0
2015-02-18-15,17.06,0.00,104.09,0
2015-02-18-18,0.00,0.00,0.00,0
2015-02-18-21,0.00,0.00,0.00,0
2015-02-19-0,0.00,0.00,0.00,0
2015-02-19-3,13.48,8.90,192.82,0
2015-02-19-6,39.84,29.77,219.72,0
2015-02-19-9,22.74,20.69,156.43,0
2015-02-19-12,23.68,17.76,124.68,0
2015-02-19-15,10.82,0.00,66.87,0
2015-02-19-18,0.00,0.00,0.00,0
2015-02-19-21,0.00,0.00,0.00,0
2015-02-20-0,0.00,0.00,0.00,0
2015-02-20-3,7.43,4.17,89.17,0
2015-02-20-6,14.54,10.97,120.44,0
2015-02-20-9,36.87,35.19,174.46,0
2015-02-20-12,57.75,47.14,248.73,0
2015-02-20-15,6.95,0.00,49.74,0
2015-02-20-18,0.00,0.00,0.00,0
2015-02-20-21,0.00,0.00,0.00,0
2015-02-21-0,0.00,0.00,0.00,0
2015-02-21-3,8.60,5.66,66.95,0
2015-02-21-6,9.16,5.65,143.77,0
2015-02-21-9,40.76,26.95,240.63,0
2015-02-21-12,17.57,17.82,40.81,0
2015-02-21-15,9.96,0.00,41.72,0
2015-02-21-18,0.00,0.00,0.00,0
2015-02-21-21,0.00,0.00,0.00,0
2015-02-22-0,0.00,0.00,0.00,0
2015-02-22-3,7.24,5.35,40.22,0
2015-02-22-6,2.77,2.37,10.08,0
2015-02-22-9,13.88,10.92,61.80,0
2015-02-22-12,26.63,26.28,71.26,0
2015-02-22-15,8.27,0.00,43.23,0
2015-02-22-18,0.00,0.00,0.00,0
2015-02-22-21,0.00,0.00,0.00,0
2015-02-23-0,0.00,0.00,0.00,0
2015-02-23-3,7.71,7.16,29.53,0
2015-02-23-6,71.16,64.62,248.96,0
2015-02-23-9,119.28,111.21,249.07,0
2015-02-23-12,49.34,42.64,210.62,0
2015-02-23-15,19.89,0.00,124.34,0
2015-02-23-18,0.00,0.00,0.00,0
2015-02-23-21,0.00,0.00,0.00,0
2015-02-24-0,0.00,0.00,0.00,0
2015-02-24-3,19.69,0.00,106.76,0
2015-02-24-6,67.29,55.45,203.27,0
2015-02-24-9,73.43,64.95,228.32,0
2015-02-24-12,50.88,43.60,175.35,0
2015-02-24-15,6.10,0.00,55.07,0
2015-02-24-18,0.00,0.00,0.00,0
2015-02-24-21,0.00,0.00,0.00,0
2015-02-25-0,0.00,0.00,0.00,0
2015-02-25-3,8.40,7.45,30.55,0
2015-02-25-6,22.33,18.43,84.50,0
2015-02-25-9,63.88,50.13,244.27,0
2015-02-25-12,46.67,43.30,168.12,0
2015-02-25-15,8.91,0.00,53.09,0
2015-02-25-18,0.00,0.00,0.00,0
2015-02-25-21,0.00,0.00,0.00,0
2015-02-26-0,0.00,0.00,0.00,0
2015-02-26-3,10.90,10.12,245.18,0
2015-02-26-6,33.04,20.79,232.31,0
2015-02-26-9,37.85,29.45,210.32,0
2015-02-26-12,20.90,16.61,87.49,0
2015-02-26-15,4.71,0.00,33.47,0
2015-02-26-18,0.00,0.00,0.00,0
2015-02-26-21,0.00,0.00,0.00,0
2015-02-27-0,0.00,0.00,0.00,0
2015-02-27-3,4.77,0.00,28.26,0
2015-02-27-6,15.39,17.39,26.21,0
2015-02-27-9,12.05,12.80,25.98,0
2015-02-27-12,7.33,6.25,56.33,0
2015-02-27-15,11.36,0.00,125.92,0
2015-02-27-18,0.00,0.00,0.00,0
2015-02-27-21,0.00,0.00,0.00,0
2015-02-28-0,0.00,0.00,0.00,0
2015-02-28-3,1.36,0.00,29.78,0
2015-02-28-6,6.10,3.58,213.91,1
2015-02-28-9,63.86,75.72,124.01,0
2015-02-28-12,57.69,43.07,218.89,0
2015-02-28-15,10.73,0.00,123.17,0
2015-02-28-18,0.00,0.00,0.00,0
2015-02-28-21,0.00,0.00,0.00,0
2015-03-01-0,0.00,0.00,0.00,0
2015-03-01-3,31.39,0.00,249.07,0
2015-03-01-6,112.66,115.82,249.07,1
2015-03-01-9,144.62,159.43,249.07,0
2015-03-01-12,32.34,31.86,91.34,0
2015-03-01-15,4.58,0.00,56.12,0
2015-03-01-18,0.00,0.00,0.00,0
2015-03-01-21,0.00,0.00,0.00,0
2015-03-02-0,0.00,0.00,0.00,0
2015-03-02-3,15.48,0.00,246.68,0
2015-03-02-6,173.17,198.18,249.07,0
2015-03-02-9,137.51,145.68,249.07,0
2015-03-02-12,54.78,54.27,248.84,0
2015-03-02-15,5.98,0.00,113.85,0
2015-03-02-18,0.00,0.00,0.00,0
2015-03-02-21,0.00,0.00,0.00,0
2015-03-03-0,0.00,0.00,0.00,0
2015-03-03-3,11.05,0.00,137.85,0
2015-03-03-6,64.34,37.77,248.96,0
2015-03-03-9,110.07,112.36,249.07,0
2015-03-03-12,46.55,33.27,174.97,0
2015-03-03-15,6.08,0.00,51.46,0
2015-03-03-18,0.00,0.00,0.00,0
2015-03-03-21,0.00,0.00,0.00,0
2015-03-04-0,0.00,0.00,0.00,0
2015-03-04-3,4.10,0.00,28.96,0
2015-03-04-6,10.66,7.46,26.43,1
2015-03-04-9,112.93,132.81,249.07,1
2015-03-04-12,20.71,19.79,148.86,1
2015-03-04-15,4.22,0.00,58.99,0
2015-03-04-18,0.00,0.00,0.00,0
2015-03-04-21,0.00,0.00,0.00,0
2015-03-05-0,0.00,0.00,0.00,0
2015-03-05-3,4.66,0.00,29.04,0
2015-03-05-6,5.13,2.95,25.49,1
2015-03-05-9,6.88,5.07,197.55,1
2015-03-05-12,59.40,62.70,154.41,1
2015-03-05-15,2.80,0.00,52.01,0
2015-03-05-18,0.00,0.00,0.00,0
2015-03-05-21,0.00,0.00,0.00,0
2015-03-06-0,0.00,0.00,0.00,0
2015-03-06-3,8.90,0.00,40.83,0
2015-03-06-6,78.95,73.23,246.56,0
2015-03-06-9,28.36,7.41,199.46,1
2015-03-06-12,23.95,24.55,217.97,1
2015-03-06-15,2.01,0.00,36.82,0
2015-03-06-18,0.00,0.00,0.00,0
2015-03-06-21,0.00,0.00,0.00,0
2015-03-07-0,0.00,0.00,0.00,0
2015-03-07-3,10.54,0.00,74.88,0
2015-03-07-6,61.17,52.48,222.34,0
2015-03-07-9,49.73,47.20,125.96,0
2015-03-07-12,21.83,21.85,59.16,0
2015-03-07-15,4.40,0.00,66.25,0
2015-03-07-18,0.00,0.00,0.00,0
2015-03-07-21,0.00,0.00,0.00,0
2015-03-08-0,0.00,0.00,0.00,0
2015-03-08-3,3.99,0.00,20.70,0
2015-03-08-6,34.49,13.47,229.61,0
2015-03-08-9,67.14,63.91,178.02,0
2015-03-08-12,69.37,71.89,163.90,0
2015-03-08-15,5.53,0.00,113.62,0
2015-03-08-18,0.00,0.00,0.00,0
2015-03-08-21,0.00,0.00,0.00,0
2015-03-09-0,0.00,0.00,0.00,0
2015-03-09-3,5.37,0.00,27.90,0
2015-03-09-6,4.04,3.86,22.36,0
2015-03-09-9,10.74,10.11,30.60,0
2015-03-09-12,15.74,16.41,247.48,0
2015-03-09-15,3.38,0.00,44.54,0
2015-03-09-18,0.00,0.00,0.00,0
2015-03-09-21,0.00,0.00,0.00,0
2015-03-10-0,0.00,0.00,0.00,0
2015-03-10-3,7.53,0.00,68.81,0
2015-03-10-6,5.03,2.69,73.39,0
2015-03-10-9,39.99,27.00,244.38,0
2015-03-10-12,19.00,13.14,98.60,0
2015-03-10-15,3.01,0.00,87.52,0
2015-03-10-18,0.00,0.00,0.00,0
2015-03-10-21,0.00,0.00,0.00,0
2015-03-11-0,0.00,0.00,0.00,0
2015-03-11-3,8.17,0.00,96.59,0
2015-03-11-6,13.94,3.88,213.80,0
2015-03-11-9,25.27,16.14,191.42,0
2015-03-11-12,112.23,112.75,248.96,0
2015-03-11-15,2.78,0.00,197.98,0
2015-03-11-18,0.00,0.00,0.00,0
2015-03-11-21,0.00,0.00,0.00,0
2015-03-12-0,0.00,0.00,0.00,0
2015-03-12-3,7.63,0.00,83.82,0
2015-03-12-6,40.11,33.81,246.68,0
2015-03-12-9,89.53,73.98,249.07,0
2015-03-12-12,46.46,41.18,185.55,0
2015-03-12-15,4.75,0.00,115.73,0
2015-03-12-18,0.00,0.00,0.00,0
2015-03-12-21,0.00,0.00,0.00,0
2015-03-13-0,0.00,0.00,0.00,0
2015-03-13-3,5.02,0.00,36.12,0
2015-03-13-6,4.84,3.29,48.52,0
2015-03-13-9,17.34,6.82,214.56,0
2015-03-13-12,115.89,111.20,243.83,0
2015-03-13-15,8.77,0.00,181.79,0
2015-03-13-18,0.00,0.00,0.00,0
2015-03-13-21,0.00,0.00,0.00,0
2015-03-14-0,0.00,0.00,0.00,0
2015-03-14-3,4.98,0.00,35.20,0
2015-03-14-6,8.20,6.53,34.21,0
2015-03-14-9,26.73,20.83,182.24,0
2015-03-14-12,35.65,25.84,238.24,0
2015-03-14-15,0.92,0.00,47.59,0
2015-03-14-18,0.00,0.00,0.00,0
2015-03-14-21,0.00,0.00,0.00,0
2015-03-15-0,0.00,0.00,0.00,0
2015-03-15-3,6.33,0.00,120.17,0
2015-03-15-6,60.74,43.89,243.26,0
2015-03-15-9,54.97,54.00,217.04,0
2015-03-15-12,32.93,25.29,137.31,0
2015-03-15-15,0.37,0.00,37.39,0
2015-03-15-18,0.00,0.00,0.00,0
2015-03-15-21,0.00,0.00,0.00,0
2015-03-16-0,0.00,0.00,0.00,0
2015-03-16-3,4.35,0.00,57.08,0
2015-03-16-6,36.29,24.46,240.29,0
2015-03-16-9,25.66,21.04,124.61,0
2015-03-16-12,15.47,13.70,76.93,0
2015-03-16-15,0.37,0.00,30.98,0
2015-03-16-18,0.00,0.00,0.00,0
2015-03-16-21,0.00,0.00,0.00,0
2015-03-17-0,0.00,0.00,0.00,0
2015-03-17-3,3.23,0.00,28.66,0
2015-03-17-6,14.15,14.91,48.55,0
2015-03-17-9,30.02,24.00,201.13,0
2015-03-17-12,47.34,18.69,249.07,1
2015-03-17-15,0.00,0.00,0.00,0
2015-03-17-18,0.00,0.00,0.00,0
