segment,mean,median,max,sunlight_contamination,dark_segment
2021-01-26-12,37.8,36.52,239.35,0,0
2021-01-26-15,26.65,25.87,248.27,0,0
2021-01-26-18,0.0,0.0,0.0,0,1
2021-01-26-21,0.0,0.0,0.0,0,1
2021-01-27-0,2.99,0.0,89.29,0,1
2021-01-27-3,24.65,22.78,248.96,0,0
2021-01-27-6,23.46,23.65,38.92,0,0
2021-01-27-9,75.8,74.94,213.78,0,0
2021-01-27-12,64.25,66.93,213.2,0,0
2021-01-27-15,40.46,39.77,248.73,0,0
2021-01-27-18,0.0,0.0,0.0,0,1
2021-01-27-21,0.0,0.0,0.0,0,1
2021-01-28-0,2.61,0.0,73.08,0,1
2021-01-28-3,24.27,23.0,249.07,0,0
2021-01-28-6,29.61,26.52,249.07,1,0
2021-01-28-9,26.12,27.6,36.16,0,0
2021-01-28-12,24.97,25.33,38.72,0,0
2021-01-28-15,19.55,22.58,228.78,0,0
2021-01-28-18,0.0,0.0,0.0,0,1
2021-01-28-21,0.0,0.0,0.0,0,1
2021-01-29-0,9.7,0.0,224.48,0,1
2021-01-29-3,18.48,22.25,246.68,1,0
2021-01-29-6,37.71,28.59,249.07,1,0
2021-01-29-9,15.57,15.09,29.32,1,0
2021-01-29-12,22.0,23.91,32.81,1,0
2021-01-29-15,15.45,18.54,34.21,0,0
2021-01-29-18,0.0,0.0,0.0,0,1
2021-01-29-21,0.0,0.0,0.0,0,1
2021-01-30-0,1.77,0.0,209.6,0,1
2021-01-30-3,16.19,15.19,237.02,0,0
2021-01-30-6,27.19,25.54,248.84,0,0
2021-01-30-9,38.53,31.05,242.8,0,0
2021-01-30-12,52.85,45.72,220.82,0,0
2021-01-30-15,22.8,22.95,139.5,0,0
2021-01-30-18,0.0,0.0,0.0,0,1
2021-01-30-21,0.0,0.0,0.0,0,1
2021-01-31-0,2.6,0.0,38.18,0,1
2021-01-31-3,7.63,6.76,38.94,0,1
2021-01-31-6,15.67,16.08,28.06,0,0
2021-01-31-9,16.6,20.6,28.86,1,0
2021-01-31-12,15.54,16.22,65.31,1,0
2021-01-31-15,14.16,16.69,46.38,0,0
2021-01-31-18,0.0,0.0,0.0,0,1
2021-01-31-21,0.0,0.0,0.0,0,1
2021-02-03-0,1.3,0.0,126.3,0,1
2021-02-03-3,8.59,5.46,126.3,0,1
2021-02-03-6,11.33,8.64,46.51,0,1
2021-02-03-9,7.72,7.45,27.08,0,1
2021-02-03-12,5.98,5.68,22.73,0,1
2021-02-03-15,23.09,7.82,165.41,0,1
2021-02-03-18,0.0,0.0,0.0,0,1
2021-02-03-21,0.0,0.0,0.0,0,1
2021-02-04-0,0.93,0.0,40.74,0,1
2021-02-04-3,11.06,9.04,41.03,0,1
2021-02-04-6,8.48,6.83,31.51,0,1
2021-02-04-9,12.64,12.88,38.4,0,1
2021-02-04-12,19.74,17.99,54.52,0,0
2021-02-04-15,10.03,8.66,45.0,0,1
2021-02-04-18,0.0,0.0,0.0,0,1
2021-02-04-21,0.0,0.0,0.0,0,1
2021-02-05-0,1.07,0.0,130.41,0,1
2021-02-05-3,9.63,5.21,130.82,0,1
2021-02-05-6,4.83,4.68,11.45,0,1
2021-02-05-9,9.13,9.21,24.12,0,1
2021-02-05-12,22.55,16.42,100.02,0,0
2021-02-05-15,10.96,7.57,142.56,0,1
2021-02-05-18,0.0,0.0,0.0,0,1
2021-02-05-21,0.0,0.0,0.0,0,1
2021-02-06-0,0.22,0.0,18.38,0,1
2021-02-06-3,8.12,5.16,36.34,0,1
2021-02-06-6,4.52,4.8,27.02,0,1
2021-02-06-9,5.89,6.05,15.96,0,1
2021-02-06-12,23.48,16.83,85.61,0,0
2021-02-06-15,25.09,28.52,86.01,0,0
2021-02-06-18,0.0,0.0,0.0,0,1
2021-02-06-21,0.0,0.0,0.0,0,1
2021-02-07-0,0.0,0.0,0.0,0,1
2021-02-07-3,30.65,23.7,225.49,0,0
2021-02-07-6,59.35,59.62,217.33,0,0
2021-02-07-9,56.4,53.47,237.9,0,0
2021-02-07-12,18.78,18.79,75.65,0,0
2021-02-07-15,8.75,8.47,31.13,0,1
2021-02-07-18,0.0,0.0,0.0,0,1
2021-02-07-21,0.0,0.0,0.0,0,1
2021-02-08-0,0.0,0.0,0.0,0,1
2021-02-08-3,10.17,8.01,68.78,0,1
2021-02-08-6,9.14,8.05,34.67,0,1
2021-02-08-9,31.38,30.46,106.68,0,0
2021-02-08-12,10.07,8.94,37.09,0,1
2021-02-08-15,10.16,6.63,143.56,0,1
2021-02-08-18,0.0,0.0,0.0,0,1
2021-02-08-21,0.0,0.0,0.0,0,1
2021-02-09-0,0.0,0.0,0.0,0,1
2021-02-09-3,11.18,8.06,128.47,0,1
2021-02-09-6,13.95,8.25,107.21,0,1
2021-02-09-9,41.71,34.84,194.57,0,0
2021-02-09-12,5.73,5.75,24.16,0,1
2021-02-09-15,8.75,4.39,143.21,0,1
2021-02-09-18,0.0,0.0,0.0,0,1
2021-02-09-21,0.0,0.0,0.0,0,1
2021-02-10-0,0.0,0.0,0.0,0,1
2021-02-10-3,7.62,4.09,125.13,0,1
2021-02-10-6,3.72,3.98,8.48,0,1
2021-02-10-9,5.45,4.27,27.28,0,1
2021-02-10-12,10.12,8.73,30.98,0,1
2021-02-10-15,6.28,4.08,40.99,0,1
2021-02-10-18,0.0,0.0,0.0,0,1
2021-02-10-21,0.0,0.0,0.0,0,1
2021-02-11-0,0.0,0.0,0.0,0,1
2021-02-11-3,6.29,3.98,29.17,0,1
2021-02-11-6,7.66,4.8,61.35,0,1
2021-02-11-9,23.96,24.09,100.19,0,0
2021-02-11-12,6.47,5.57,27.36,0,1
2021-02-11-15,6.11,3.38,41.62,0,1
2021-02-11-18,0.0,0.0,0.0,0,1
2021-02-11-21,0.0,0.0,0.0,0,1
2021-02-12-0,0.0,0.0,0.0,0,1
2021-02-12-3,7.5,3.39,126.41,0,1
2021-02-12-6,3.44,3.68,8.35,0,1
2021-02-12-9,4.75,4.99,21.27,0,1
2021-02-12-12,11.07,9.05,39.1,0,1
2021-02-12-15,6.22,3.42,128.16,0,1
2021-02-12-18,0.0,0.0,0.0,0,1
2021-02-12-21,0.0,0.0,0.0,0,1
2021-02-13-0,0.0,0.0,0.0,0,1
2021-02-13-3,14.38,11.91,130.23,0,1
2021-02-13-6,36.75,31.98,233.43,0,0
2021-02-13-9,113.19,106.89,248.96,0,0
2021-02-13-12,62.8,64.47,198.18,0,0
2021-02-13-15,20.91,23.61,125.21,0,0
2021-02-13-18,0.0,0.0,0.0,0,1
2021-02-13-21,0.0,0.0,0.0,0,1
2021-02-14-0,0.0,0.0,0.0,0,1
2021-02-14-3,6.23,4.27,80.93,0,1
2021-02-14-6,4.3,4.39,10.43,0,1
2021-02-14-9,2.92,3.08,23.76,0,1
2021-02-14-12,7.89,7.15,28.85,0,1
2021-02-14-15,7.18,6.2,86.2,0,1
2021-02-14-18,0.0,0.0,0.0,0,1
2021-02-14-21,0.0,0.0,0.0,0,1
2021-02-15-0,0.0,0.0,0.0,0,1
2021-02-15-3,7.0,3.39,127.59,0,1
2021-02-15-6,3.3,3.39,8.01,0,1
2021-02-15-9,2.75,2.9,22.99,0,1
2021-02-15-12,2.59,2.61,7.78,0,1
2021-02-15-15,5.73,2.5,118.27,0,1
2021-02-15-18,0.0,0.0,0.0,0,1
2021-02-15-21,0.0,0.0,0.0,0,1
2021-02-16-0,0.0,0.0,0.0,0,1
2021-02-16-3,16.6,13.64,48.38,0,1
2021-02-16-6,73.45,55.47,226.3,0,0
2021-02-16-9,76.1,60.89,228.19,0,0
2021-02-16-12,29.11,28.95,76.23,0,0
2021-02-16-15,17.75,18.98,82.98,0,0
2021-02-16-18,0.0,0.0,0.0,0,1
2021-02-16-21,0.0,0.0,0.0,0,1
2021-02-17-0,0.0,0.0,0.0,0,1
2021-02-17-3,4.06,2.61,24.69,0,1
2021-02-17-6,3.74,3.2,17.52,0,1
2021-02-17-9,13.89,11.98,70.67,0,1
2021-02-17-12,12.01,11.43,35.71,0,1
2021-02-17-15,7.64,4.48,57.08,0,1
2021-02-17-18,0.0,0.0,0.0,0,1
2021-02-17-21,0.0,0.0,0.0,0,1
2021-02-18-0,0.0,0.0,0.0,0,1
2021-02-18-3,8.75,7.36,39.41,0,1
2021-02-18-6,11.5,9.44,37.94,0,1
2021-02-18-9,13.76,12.32,46.5,0,1
2021-02-18-12,4.54,4.27,13.32,0,1
2021-02-18-15,8.37,1.6,141.1,0,1
2021-02-18-18,0.0,0.0,0.0,0,1
2021-02-18-21,0.0,0.0,0.0,0,1
2021-02-19-0,0.0,0.0,0.0,0,1
2021-02-19-3,7.68,7.08,62.06,0,1
2021-02-19-6,13.56,13.11,44.86,0,1
2021-02-19-9,23.07,18.89,85.07,0,0
2021-02-19-12,28.2,27.76,91.32,0,0
2021-02-19-15,26.48,27.21,224.48,0,0
2021-02-19-18,0.0,0.0,0.0,0,1
2021-02-19-21,0.0,0.0,0.0,0,1
2021-02-20-0,0.0,0.0,0.0,0,1
2021-02-20-3,15.75,16.56,109.36,0,0
2021-02-20-6,77.99,65.62,239.45,0,0
2021-02-20-9,42.58,35.29,249.07,0,0
2021-02-20-12,75.54,70.92,218.29,0,0
2021-02-20-15,52.39,0.0,239.45,0,1
2021-02-20-18,0.0,0.0,0.0,0,1
2021-02-20-21,0.0,0.0,0.0,0,1
2021-02-21-0,0.0,0.0,0.0,0,1
2021-02-21-3,15.56,16.77,115.27,0,0
2021-02-21-6,44.83,30.43,247.02,0,0
2021-02-21-9,50.75,39.97,236.46,0,0
2021-02-21-12,95.86,88.46,248.39,0,0
2021-02-21-15,40.03,0.0,204.02,0,1
2021-02-21-18,0.0,0.0,0.0,0,1
2021-02-21-21,0.0,0.0,0.0,0,1
2021-02-22-0,0.0,0.0,0.0,0,1
2021-02-22-3,19.58,21.05,133.34,0,0
2021-02-22-6,47.76,40.02,163.26,0,0
2021-02-22-9,51.82,48.67,244.28,0,0
2021-02-22-12,62.66,59.45,248.16,0,0
2021-02-22-15,12.02,0.0,154.89,0,1
2021-02-22-18,0.0,0.0,0.0,0,1
2021-02-22-21,0.0,0.0,0.0,0,1
2021-02-23-0,0.0,0.0,0.0,0,1
2021-02-23-3,10.14,0.0,69.35,0,1
2021-02-23-6,104.62,120.99,230.05,1,0
2021-02-23-9,102.24,98.55,240.25,0,0
2021-02-23-12,74.67,60.52,249.07,0,0
2021-02-23-15,15.05,0.0,138.45,0,1
2021-02-23-18,0.0,0.0,0.0,0,1
2021-02-23-21,0.0,0.0,0.0,0,1
2021-02-24-0,0.0,0.0,0.0,0,1
2021-02-24-3,2.21,0.0,28.86,0,1
2021-02-24-6,13.92,7.92,143.03,1,1
2021-02-24-9,47.68,21.3,172.68,1,0
2021-02-24-12,43.41,28.01,242.78,0,0
2021-02-24-15,10.74,0.0,50.3,0,1
2021-02-24-18,0.0,0.0,0.0,0,1
2021-02-24-21,0.0,0.0,0.0,0,1
2021-02-25-0,0.0,0.0,0.0,0,1
2021-02-25-3,1.93,0.0,237.42,0,1
2021-02-25-6,10.5,7.34,29.18,1,1
2021-02-25-9,11.21,6.93,37.39,1,1
2021-02-25-12,17.21,17.2,36.36,0,0
2021-02-25-15,9.32,0.0,203.93,0,1
2021-02-25-18,0.0,0.0,0.0,0,1
2021-02-25-21,0.0,0.0,0.0,0,1
2021-02-26-0,0.0,0.0,0.0,0,1
2021-02-26-3,3.75,0.0,220.95,0,1
2021-02-26-6,10.38,7.14,25.76,1,1
2021-02-26-9,10.53,7.87,29.42,1,1
2021-02-26-12,22.49,23.87,55.27,1,0
2021-02-26-15,6.84,0.0,45.3,0,1
2021-02-26-18,0.0,0.0,0.0,0,1
2021-02-26-21,0.0,0.0,0.0,0,1
2021-02-27-0,0.0,0.0,0.0,0,1
2021-02-27-3,3.54,0.0,32.17,0,1
2021-02-27-6,10.19,8.9,28.38,1,1
2021-02-27-9,12.64,11.11,30.62,1,1
2021-02-27-12,12.83,11.81,27.57,1,1
2021-02-27-15,10.86,0.0,224.48,0,1
2021-02-27-18,0.0,0.0,0.0,0,1
2021-02-27-21,0.0,0.0,0.0,0,1
2021-02-28-0,0.0,0.0,0.0,0,1
2021-02-28-3,10.39,7.51,36.63,0,1
2021-02-28-6,18.65,11.65,248.73,1,1
2021-02-28-9,11.0,9.03,25.7,1,1
2021-02-28-12,16.97,19.46,29.45,1,0
2021-02-28-15,4.43,0.0,49.78,0,1
2021-02-28-18,0.0,0.0,0.0,0,1
2021-02-28-21,0.0,0.0,0.0,0,1
2021-03-01-0,0.0,0.0,0.0,0,1
2021-03-01-3,7.47,0.0,48.3,0,1
2021-03-01-6,44.23,35.11,205.94,0,0
2021-03-01-9,147.1,155.24,249.07,0,0
2021-03-01-12,33.92,25.68,146.3,1,0
2021-03-01-15,3.53,0.0,63.7,0,1
2021-03-01-18,0.0,0.0,0.0,0,1
2021-03-01-21,0.0,0.0,0.0,0,1
2021-03-02-0,0.0,0.0,0.0,0,1
2021-03-02-3,6.13,4.39,45.44,0,1
2021-03-02-6,29.73,28.86,183.8,0,0
2021-03-02-9,39.5,31.26,239.15,0,0
2021-03-02-12,31.5,32.19,133.33,0,0
2021-03-02-15,19.76,0.0,162.13,0,1
2021-03-02-18,0.0,0.0,0.0,0,1
2021-03-02-21,0.0,0.0,0.0,0,1
2021-03-03-0,0.0,0.0,0.0,0,1
2021-03-03-3,31.6,20.97,210.03,0,0
2021-03-03-6,49.33,44.54,215.53,0,0
2021-03-03-9,41.23,38.63,163.46,0,0
2021-03-03-12,26.49,27.87,56.82,0,0
2021-03-03-15,11.3,0.0,79.05,0,1
2021-03-03-18,0.0,0.0,0.0,0,1
2021-03-03-21,0.0,0.0,0.0,0,1
2021-03-04-0,0.0,0.0,0.0,0,1
2021-03-04-3,5.58,2.5,35.08,0,1
2021-03-04-6,3.74,3.86,10.52,0,1
2021-03-04-9,6.15,6.45,12.72,0,1
2021-03-04-12,22.69,7.66,205.8,0,1
2021-03-04-15,19.72,0.0,123.49,0,1
2021-03-04-18,0.0,0.0,0.0,0,1
2021-03-04-21,0.0,0.0,0.0,0,1
2021-03-07-0,0.0,0.0,0.0,0,1
2021-03-07-3,5.17,0.41,36.61,0,1
2021-03-07-6,2.55,2.78,8.94,0,1
2021-03-07-9,10.29,10.71,26.4,0,1
2021-03-07-12,3.48,3.09,12.49,0,1
2021-03-07-15,5.71,0.0,95.37,0,1
2021-03-07-18,0.0,0.0,0.0,0,1
2021-03-07-21,0.0,0.0,0.0,0,1
2021-03-08-0,0.0,0.0,0.0,0,1
2021-03-08-3,6.05,0.41,46.85,0,1
2021-03-08-6,2.19,2.31,19.65,0,1
2021-03-08-9,2.1,2.12,6.28,0,1
2021-03-08-12,9.18,7.26,61.13,0,1
2021-03-08-15,3.91,0.0,37.95,0,1
2021-03-08-18,0.0,0.0,0.0,0,1
2021-03-08-21,0.0,0.0,0.0,0,1
2021-03-09-0,0.0,0.0,0.0,0,1
2021-03-09-3,6.08,0.0,129.06,0,1
2021-03-09-6,2.93,3.28,5.71,0,1
2021-03-09-9,3.81,3.79,11.88,0,1
2021-03-09-12,5.13,4.88,37.34,0,1
2021-03-09-15,6.44,0.0,135.97,0,1
2021-03-09-18,0.0,0.0,0.0,0,1
2021-03-09-21,0.0,0.0,0.0,0,1
2021-03-10-0,0.0,0.0,0.0,0,1
2021-03-10-3,3.86,0.0,26.26,0,1
2021-03-10-6,2.15,2.5,9.67,0,1
2021-03-10-9,1.65,1.78,5.37,0,1
2021-03-10-12,1.59,1.2,17.62,0,1
2021-03-10-15,4.1,0.0,51.21,0,1
2021-03-10-18,0.0,0.0,0.0,0,1
2021-03-10-21,0.0,0.0,0.0,0,1
2021-03-11-0,0.0,0.0,0.0,0,1
2021-03-11-3,4.05,0.0,48.85,0,1
2021-03-11-6,2.04,2.2,5.5,0,1
2021-03-11-9,2.05,2.2,8.97,0,1
2021-03-11-12,2.18,1.48,26.12,0,1
2021-03-11-15,3.7,0.0,42.27,0,1
2021-03-11-18,0.0,0.0,0.0,0,1
2021-03-11-21,0.0,0.0,0.0,0,1
2021-03-12-0,0.0,0.0,0.0,0,1
2021-03-12-3,5.41,0.0,123.48,0,1
2021-03-12-6,34.35,32.01,152.46,0,0
2021-03-12-9,46.82,39.45,203.97,0,0
2021-03-12-12,21.21,12.17,216.26,0,1
2021-03-12-15,9.83,0.0,202.0,0,1
2021-03-12-18,0.0,0.0,0.0,0,1
2021-03-12-21,0.0,0.0,0.0,0,1
2021-03-13-0,0.0,0.0,0.0,0,1
2021-03-13-3,9.87,0.0,241.09,0,1
2021-03-13-6,34.53,35.84,217.56,0,0
2021-03-13-9,67.92,59.19,243.09,0,0
2021-03-13-12,17.31,17.21,70.05,0,0
2021-03-13-15,1.63,0.0,64.97,0,1
2021-03-13-18,0.0,0.0,0.0,0,1
2021-03-13-21,0.0,0.0,0.0,0,1
2021-03-14-0,0.0,0.0,0.0,0,1
2021-03-14-3,24.58,0.0,239.5,0,1
2021-03-14-6,47.26,38.68,246.27,0,0
2021-03-14-9,45.67,34.19,226.0,0,0
2021-03-14-12,35.52,28.44,220.95,0,0
2021-03-14-15,7.76,0.0,209.19,0,1
2021-03-14-18,0.0,0.0,0.0,0,1
2021-03-14-21,0.0,0.0,0.0,0,1
2021-03-15-0,0.0,0.0,0.0,0,1
2021-03-15-3,6.39,0.0,224.36,0,1
2021-03-15-6,22.31,7.88,229.58,0,1
2021-03-15-9,38.68,29.19,228.2,0,0
2021-03-15-12,9.07,5.15,79.15,0,1
